id,x0,x1,x2,fitness-2,fitness-1,fitness0,fitness-0.5,fitness-1.5,fitness0.5,fitness1.5,fitness4,fitness3,fitness4.5,fitness5,fitness3.5,fitness2.5,fitness2,fitness1,fitness-2.5,fitness-4,fitness-3.5,fitness-4.5,fitness-3,fitness-5
163467,-1.93096,-1.395,2.99395,NA,NA,NA,NA,150.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163753,0.237081,-1.18089,2.00446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.311,NA,NA,NA,NA,NA
163949,-0.121424,-1.32372,1.61257,NA,NA,NA,986.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164147,-1.29316,-1.16892,2.01389,NA,NA,NA,NA,NA,61.883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164388,-1.68883,-0.556652,1.44244,NA,NA,NA,NA,NA,195.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164448,-0.501386,-1.34128,0.581884,NA,NA,NA,NA,NA,NA,9.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164765,-1.65427,-0.463764,0.069545,NA,NA,NA,NA,NA,NA,NA,NA,3.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164953,-1.03338,-1.28048,0.00366437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3123.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165197,-2.07039,-1.90825,0.220343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,878.971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165357,-1.68464,-3.74463,0.142898,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165435,-0.196176,-3.02325,-0.933276,NA,NA,NA,NA,NA,NA,NA,1996.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165637,0.0560339,-0.549688,0.0116636,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165988,-0.610905,-0.475247,-1.06703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166145,-0.548646,-1.47304,0.572536,NA,NA,NA,NA,NA,NA,NA,-1.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166288,-0.049051,-1.89803,0.121673,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166524,-0.00193597,-2.68087,-3.49748,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166740,0.16957,-1.67932,-4.87833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.389,NA,NA,NA,NA,NA,NA,NA,NA
166937,0.192022,-1.47948,-3.63326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,462.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167138,0.352804,-1.21993,-3.31219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167275,0.82952,-1.41665,-2.65077,NA,NA,NA,NA,NA,NA,NA,599.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167576,0.662444,0.323573,-2.82116,NA,NA,NA,NA,NA,NA,NA,64.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167721,0.460495,0.744729,-2.49466,NA,NA,NA,NA,NA,NA,NA,107.437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167910,-2.06412,-0.37037,-1.62964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1949.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168091,-1.51666,-1.47483,-1.09704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3191.515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168240,-1.44982,-0.521854,-0.92434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1307.078,NA,NA,NA,NA,NA,NA,NA,NA,NA
168445,-1.80052,0.518177,-1.55984,NA,NA,NA,NA,NA,NA,NA,109.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168698,-1.50083,0.443017,-1.31661,NA,NA,NA,NA,NA,NA,NA,NA,NA,1203.443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168855,-2.35113,2.88829,0.398724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169091,-1.24075,3.89175,-0.335955,NA,NA,NA,NA,NA,NA,NA,NA,NA,392.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169239,-2.6792,4.27165,-2.05156,NA,NA,NA,NA,NA,NA,NA,NA,197.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169480,-1.8748,4.63042,-0.71509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1195.509,NA,NA,NA,NA,NA,NA,NA,NA,NA
169727,0.305402,3.66773,-1.33364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1403.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169887,-0.255613,2.81034,-2.82047,NA,NA,NA,NA,NA,NA,NA,NA,NA,296.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170130,-0.955013,2.7037,-2.24611,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170351,-2.43716,4.30656,-2.37483,NA,NA,NA,NA,NA,NA,NA,129.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170562,-1.9127,3.80532,-1.80215,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170700,-2.02834,4.0216,-0.952121,NA,NA,NA,NA,NA,NA,NA,183.851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170994,-2.46474,2.82104,-0.125837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.828,NA,NA,NA,NA,NA,NA,NA,NA
171043,-1.28096,4.46903,-0.551617,NA,NA,NA,NA,NA,NA,-47.373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171340,-2.19471,2.025,-2.00456,NA,NA,NA,68.493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171547,-2.95396,1.20328,-2.18417,NA,NA,NA,NA,293.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171654,-2.98516,1.38468,-1.38776,NA,NA,NA,498.567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171910,-1.81208,0.453219,-1.59071,NA,NA,NA,272.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172176,-1.40266,1.43643,-0.683943,942.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172380,-0.479351,3.23234,0.571957,NA,NA,NA,NA,1.359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172405,-0.312639,4.90589,-0.136772,NA,5065.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172692,-0.184847,4.00126,0.643535,NA,NA,NA,24.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172847,0.434924,3.96518,-0.389543,NA,NA,44.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173171,-0.232566,2.8859,0.0247448,NA,798.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173330,-0.771035,2.24093,0.663657,NA,1167.427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173459,-2.20787,3.45791,-0.563072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.819,NA,NA,NA,NA,NA,NA
173647,-1.35861,4.53876,-0.528999,NA,NA,362.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173994,-0.692357,4.99451,0.667005,NA,NA,1620.983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174138,-1.6705,4.42849,0.764647,NA,NA,413.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174292,0.665819,4.39366,-0.00957513,NA,NA,NA,157.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174539,-0.103494,3.84331,-1.16143,NA,NA,NA,604.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174794,-0.119074,4.63235,0.165144,NA,NA,509.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174940,0.183521,4.63479,0.196798,NA,336.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175022,0.590733,4.78257,0.478469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.428,NA,NA,NA,NA,NA,NA
175357,0.266252,4.7428,1.6383,NA,NA,NA,NA,NA,NA,116.886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175433,0.140825,4.16528,3.30315,NA,NA,NA,NA,NA,NA,NA,NA,16.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175690,1.42607,4.66943,3.22851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.352,NA,NA,NA,NA,NA,NA,NA,NA,NA
175851,1.25707,4.74886,2.94384,NA,NA,NA,NA,NA,NA,NA,126.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176064,0.664113,4.72752,2.93315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.714,NA,NA,NA,NA,NA,NA,NA,NA,NA
176386,1.34664,4.97147,3.21929,NA,NA,NA,NA,NA,NA,NA,NA,291.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176423,-0.254799,3.89769,4.49033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176606,-2.06774,4.30908,4.22622,NA,NA,NA,NA,NA,NA,NA,NA,NA,847.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176907,-4.10937,4.77489,3.23637,NA,NA,NA,NA,NA,NA,NA,400.911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177011,-4.97849,2.93255,2.26544,NA,NA,NA,NA,NA,NA,33.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177360,-2.60208,1.06028,1.4475,NA,NA,NA,25.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177568,-3.02487,-0.868872,1.36723,NA,NA,1139.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177757,-2.32278,-0.769785,2.26496,NA,253.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177812,-2.99668,-1.30817,2.7774,NA,NA,NA,NA,1161.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178005,-2.398,-1.542,2.39035,NA,NA,NA,NA,677.554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178399,-1.27278,-0.570533,1.70078,NA,NA,NA,NA,1622.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178409,-0.83837,-0.677043,-0.360927,NA,7908.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178683,-0.727426,-1.50325,-0.29008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4186.111,NA,NA,NA,NA,NA,NA
178963,-0.78897,-2.0413,-0.657678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1282.737,NA,NA,NA,NA,NA,NA
179053,-1.12819,-2.88898,-2.78509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,NA,NA,NA,NA,NA
179327,-3.35955,-3.71191,-1.1256,NA,NA,NA,-0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179555,-2.91214,-3.57558,0.0192545,NA,NA,NA,NA,310.267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179614,-2.99545,-4.31719,1.33861,NA,167.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179971,-1.45767,-2.80422,0.355815,NA,NA,NA,NA,NA,58.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180189,-0.996063,-2.3972,-0.600028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,422.802,NA,NA,NA,NA,NA,NA
180261,-1.87555,-1.68548,-1.30618,NA,NA,NA,821.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180572,-1.18872,-0.609235,-0.308136,NA,NA,NA,NA,NA,443.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180620,-2.55279,-0.587122,-0.842017,NA,NA,NA,NA,NA,NA,303.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180908,-1.93189,-0.615668,-0.961826,NA,NA,NA,NA,6676.506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181059,-0.672961,-0.563574,-1.5333,NA,NA,NA,NA,NA,3036.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181312,-1.55694,0.379676,-0.168198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.175,NA,NA,NA,NA,NA,NA
181498,-1.8257,-0.11123,0.0222625,NA,NA,243.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181754,-1.90088,-1.44853,1.00592,NA,NA,NA,505.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181904,-2.44514,-1.66977,0.252633,NA,NA,408.759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182197,-1.58695,-1.07002,0.84617,NA,NA,NA,907.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182346,-1.15109,-1.58452,0.182269,NA,122.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182532,0.00676836,-1.20217,-0.637967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392.089,NA,NA,NA,NA,NA
182766,0.809206,-1.39373,-1.57031,NA,5486.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182954,1.38129,-2.28952,-1.87741,NA,-0.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183183,-0.462464,-0.0883384,-0.119903,NA,145.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183400,-1.0207,-0.407026,-1.92951,NA,NA,NA,1195.557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183530,-1.2898,0.00176338,-1.71869,NA,1594.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183611,-1.75105,-0.0814715,-0.243795,NA,NA,NA,463.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183894,-1.38536,-0.285595,-0.818254,NA,NA,NA,10651.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184127,-2.01435,-0.5174,-0.874455,NA,NA,2460.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184204,-1.28129,-1.42074,-0.79276,NA,NA,NA,NA,NA,5939.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184597,-1.16239,-0.130421,0.154579,NA,NA,47.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184792,0.322554,-0.262949,-1.21527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674.791,NA,NA,NA,NA,NA,NA
184818,-0.379009,0.167892,-0.766258,NA,NA,NA,NA,NA,304.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185170,-0.692388,-0.583263,-0.498127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,599.837,NA,NA,NA,NA,NA,NA,NA
185354,-0.871301,-0.761007,-1.03811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3828.524,NA,NA,NA,NA,NA,NA,NA,NA,NA
185589,-0.85404,-1.30548,-2.71161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1483.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185645,-2.13449,-2.15402,-2.04522,NA,NA,NA,NA,NA,NA,NA,NA,NA,882.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185951,-0.796853,-0.998826,-0.882506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1224.212,NA,NA,NA,NA,NA,NA,NA,NA
186014,-0.491478,-0.881799,-1.95204,NA,NA,NA,NA,NA,NA,NA,573.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186215,-1.45166,0.794057,-2.899,NA,NA,NA,NA,NA,NA,NA,NA,210.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186599,-0.474115,-1.54344,-3.99097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.407,NA,NA,NA,NA,NA,NA,NA,NA,NA
186734,0.539516,-1.66471,-2.39314,NA,NA,NA,NA,NA,NA,NA,NA,28.958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186876,-0.987236,-1.94973,-3.05403,NA,NA,NA,NA,NA,NA,NA,NA,99.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187069,-0.503274,-1.36945,-2.61552,NA,NA,NA,NA,NA,NA,NA,164.217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187228,-1.81645,-1.09073,-1.97766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187475,-1.46946,-0.469433,-0.537286,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187749,-1.52095,-1.57331,0.212517,NA,NA,NA,NA,NA,NA,NA,NA,NA,1184.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187879,-0.0427591,-2.64212,0.888965,NA,NA,NA,NA,NA,NA,NA,274.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188074,-1.68961,-1.66396,0.592072,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188375,-1.63398,-1.25014,-0.159582,NA,NA,NA,NA,NA,NA,NA,NA,NA,2104.541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188542,-0.865431,-2.64702,-1.26979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3518.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188626,-1.0548,-2.46392,-0.0955615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1372.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188851,-0.922327,-1.90214,0.425303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2277.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189165,-2.29378,-0.771969,-0.503035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.163,NA,NA,NA,NA,NA,NA,NA,NA,NA
189233,-2.52678,1.01191,-1.02183,NA,NA,NA,NA,NA,NA,NA,120.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189443,-1.60263,0.127861,-0.648348,NA,NA,NA,NA,NA,NA,NA,37.949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189755,-0.516182,0.209389,-0.882601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1438.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189824,-0.662668,-1.0842,-1.07844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190196,-0.230744,0.198531,-1.61237,NA,NA,NA,NA,NA,NA,NA,NA,NA,942.912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190298,-0.288978,1.87835,-1.44511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,777.41,NA,NA,NA,NA,NA,NA,NA,NA,NA
190565,-0.944298,0.504915,-1.44053,NA,NA,NA,NA,NA,NA,NA,797.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190713,-2.43935,0.196269,-1.58664,NA,NA,NA,NA,NA,NA,NA,NA,150.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190953,-2.85482,1.27038,-1.97515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191070,-2.14706,-0.229371,-2.84851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-143.242,NA,NA,NA,NA,NA,NA,NA,NA,NA
191381,-3.48208,1.63881,-2.34635,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191458,-2.22218,2.3163,-2.83945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191750,-1.53434,1.7621,-2.24152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,563.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191873,-1.86679,0.994326,-1.38415,NA,NA,NA,NA,NA,NA,NA,312.936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192126,-2.05145,0.345294,-1.62379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497.608,NA,NA,NA,NA,NA,NA,NA,NA
192313,-2.86064,0.299963,-0.822172,NA,NA,NA,NA,NA,NA,NA,NA,50.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192573,-2.69091,0.3779,-1.3876,NA,NA,NA,NA,NA,NA,153.914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192748,-0.685869,0.38837,-0.930372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1809.264,NA,NA,NA,NA,NA,NA
192885,0.174479,0.89608,-0.560122,NA,NA,NA,NA,NA,112.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193141,2.0335,-0.210925,-0.754935,NA,131.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193234,3.2596,-0.0376458,-1.91506,NA,1287.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193573,2.64702,0.59749,-0.883038,NA,NA,NA,NA,157.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193762,1.51281,1.59102,-1.61136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.95,NA,NA,NA,NA,NA
193942,1.82146,0.335283,-2.22749,69.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194036,1.33365,0.477078,-0.820668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.571,NA,NA,NA,NA,NA
194370,1.82156,-0.656238,-1.00771,1248.661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194433,0.695125,-0.756647,-1.6516,NA,NA,NA,NA,305.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194731,-0.405874,-0.812809,-0.773871,NA,2972.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194801,0.779704,-0.711163,0.141231,NA,221.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195144,-0.184462,-1.80026,-0.902755,NA,1817.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195244,-0.0955785,-1.14701,-0.124478,NA,NA,NA,853.827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195513,0.0134348,-0.698723,-2.43671,NA,NA,1283.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195700,-0.911836,-0.983182,-2.32141,NA,598.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195973,-1.46549,-2.20419,-1.79356,NA,NA,NA,NA,NA,106.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196021,0.0948173,-1.20364,-1.93452,NA,NA,NA,228.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
