id,x0,x1,x2,fitness5,fitness3.5,fitness4.5,fitness3,fitness2,fitness1.5,fitness0.5,fitness1,fitness0,fitness-1.5,fitness-0.5,fitness-4,fitness-3,fitness-2.5,fitness-3.5,fitness-5,fitness-4.5,fitness-1,fitness-2,fitness2.5,fitness4
166833,-5,4.40828,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.769,NA,NA,NA,NA,NA,NA
167037,-5,4.73964,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252.243,NA,NA,NA,NA,NA
167268,-3.69395,5,-4.06075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46.932,NA,NA,NA,NA,NA
167490,-2.93865,4.15318,-3.30679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.52,NA,NA,NA,NA,NA
167666,-3.56954,4.59216,-2.56447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.868,NA,NA,NA,NA,NA
167818,-3.03227,3.23014,-2.17376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.996,NA,NA,NA,NA,NA,NA
168067,-2.00681,3.33054,-2.32234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.261,NA,NA,NA,NA,NA,NA,NA,NA
168248,-2.66904,1.57692,-2.12093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.826,NA,NA,NA,NA,NA
168437,-2.67438,2.45575,-3.33337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.996,NA,NA,NA,NA,NA
168658,-1.5643,2.4295,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.97,NA,NA,NA,NA,NA,NA,NA,NA,NA
168891,-0.610194,2.82419,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.058,NA,NA,NA,NA,NA
169117,-0.907146,3.56778,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.397,NA,NA,NA,NA,NA
169347,-1.77822,4.47886,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.922,NA,NA,NA,NA
169552,-1.10006,3.35854,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-39.858,NA,NA,NA,NA,NA
169630,-0.360893,4.11903,-3.19452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.455,NA,NA,NA,NA,NA,NA
169829,-1.19095,3.75825,-3.9997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.766,NA,NA,NA,NA,NA,NA
170139,-1.3536,4.42144,-4.46984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.274,NA,NA,NA,NA
170240,-2.05529,4.34342,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.803,NA,NA,NA,NA
170478,-2.15892,4.47578,-3.43789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.1,NA,NA,NA,NA,NA
170774,-3.18207,4.25493,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.348,NA,NA,NA,NA
170874,-3.95705,5,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225.154,NA,NA,NA,NA,NA
171197,-4.56936,5,-3.49165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.285,NA,NA,NA,NA,NA
171331,-4.30178,5,-3.38312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.475,NA,NA,NA,NA,NA
171515,-4.38479,3.81624,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.053,NA,NA,NA,NA
171760,-4.28043,3.9385,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.095,NA,NA,NA,NA,NA,NA,NA,NA,NA
171967,-4.59535,4.69399,-3.72881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.228,NA,NA,NA,NA
172109,-3.06544,4.90852,-2.98008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425.719,NA,NA,NA,NA,NA
172312,-1.72426,5,-3.42336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.493,NA,NA,NA,NA,NA
172450,-1.56691,5,-2.94198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-916.149,NA,NA,NA,NA,NA
172686,0.468021,5,-0.796139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236.16,NA,NA,NA,NA,NA
172921,0.637134,4.40001,-0.0670106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-140.479,NA,NA,NA,NA,NA,NA,NA,NA
173155,-0.131462,5,2.46127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.101,NA,NA,NA,NA,NA,NA,NA
173288,0.146184,4.48125,3.36472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.626,NA,NA,NA,NA,NA,NA,NA
173572,0.211704,2.92781,3.94914,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173752,0.410453,3.07276,3.46529,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173799,-0.989079,3.66205,2.24031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174118,-0.721144,5,3.54891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-547.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174301,-1.75923,4.37221,5,NA,NA,NA,NA,NA,NA,NA,NA,175.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174409,-2.50801,4.37783,5,NA,NA,NA,NA,NA,20.687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174731,-1.0526,5,5,NA,NA,NA,NA,NA,NA,789.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174983,0.304452,4.53705,4.19025,NA,NA,NA,NA,NA,NA,NA,-9.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175120,1.33421,4.35217,4.43436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175321,1.82277,4.12649,3.89756,NA,NA,NA,NA,NA,NA,NA,NA,NA,322.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175453,0.758207,2.6905,3.71405,NA,NA,NA,NA,NA,NA,83.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175712,0.822567,1.20678,4.79512,NA,NA,NA,NA,NA,NA,NA,NA,143.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175897,0.197444,1.28606,3.85858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176188,-0.0967753,1.67947,3.59318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-62.243,NA,NA,NA
176353,-2.98664,0.808815,3.81497,NA,NA,NA,NA,NA,NA,NA,NA,NA,589.843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176482,-3.9422,1.18585,4.54177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.756,NA,NA,NA
176658,-3.3724,-0.870063,4.08623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,927.377,NA,NA,NA
176931,-5,-0.328715,3.93181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177032,-5,1.26539,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,976.55,NA,NA,NA
177385,-5,0.906427,3.89881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177407,-5,1.45897,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244.372,NA,NA,NA
177700,-3.98487,2.58958,4.08371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.243,NA,NA,NA,NA,NA,NA,NA
177855,-4.52809,1.99802,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.116,NA,NA,NA,NA,NA,NA,NA,NA,NA
178040,-4.06137,2.98793,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.327,NA,NA,NA,NA,NA,NA
178281,-3.71375,2.35998,4.22326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.871,NA,NA,NA,NA,NA,NA,NA,NA,NA
178573,-2.69043,2.39434,4.64092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.985,NA,NA,NA,NA,NA,NA
178692,-3.85018,3.90341,4.1307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-35.728,NA,NA,NA,NA
178848,-4.37746,3.66156,4.32579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.028,NA,NA,NA,NA
179090,-3.23257,3.41457,4.10713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.563,NA,NA,NA,NA,NA
179264,-1.74067,4.42558,2.62468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.883,NA,NA,NA,NA,NA,NA,NA,NA,NA
179566,-1.49845,3.56373,4.0842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.984,NA,NA,NA,NA,NA,NA
179627,-3.77885,5,3.34838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-55.867,NA,NA,NA,NA,NA,NA
179857,-3.53163,4.81578,3.23269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292.491,NA,NA,NA,NA,NA,NA
180166,-3.70066,3.71958,4.55626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.43,NA,NA,NA,NA,NA,NA,NA
180314,-3.23713,4.00684,2.45107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.627,NA,NA,NA,NA,NA,NA,NA,NA
180558,-3.63876,3.52339,2.62149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.061,NA,NA,NA,NA,NA,NA,NA,NA,NA
180740,-4.22483,4.58224,2.90367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.444,NA,NA,NA,NA,NA,NA,NA,NA
180958,-5,4.7381,2.78458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284.917,NA,NA,NA,NA,NA,NA,NA
181079,-5,3.53218,4.29436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021,NA,NA,NA,NA,NA,NA,NA
181261,-5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,854.262,NA,NA,NA,NA,NA,NA,NA
181546,-5,5,4.70093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,826.973,NA,NA,NA,NA,NA,NA,NA
181688,-5,3.79666,4.89336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450.381,NA,NA,NA,NA,NA,NA,NA
181970,-3.8427,2.90244,3.76218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.229,NA,NA,NA,NA,NA,NA
182101,-3.57806,4.28942,4.53521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.949,NA,NA,NA,NA,NA,NA,NA,NA,NA
182317,-3.53082,2.76989,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.507,NA,NA,NA,NA,NA,NA,NA,NA,NA
182583,-4.55203,3.15627,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.789,NA,NA,NA,NA,NA,NA
182728,-4.91018,2.08348,4.81205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.634,NA,NA,NA,NA,NA
182808,-4.81692,1.64077,3.2816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.916,NA,NA,NA,NA,NA
183016,-4.8118,1.31251,2.96628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.685,NA,NA,NA,NA,NA
183300,-5,1.22591,4.4105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78.286,NA,NA,NA,NA,NA
183556,-4.94236,-0.62524,4.94086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267.962,NA,NA,NA,NA,NA
183621,-5,-1.86707,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.011,NA,NA,NA,NA,NA
183957,-5,-2.82069,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.214,NA,NA,NA,NA,NA
184043,-5,-3.2498,4.6534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.841,NA,NA,NA,NA
184214,-4.03398,-2.55256,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.374,NA,NA,NA,NA
184424,-3.76565,-2.48981,4.79542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.908,NA,NA,NA,NA,NA
184788,-4.12934,-3.13118,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-41.125,NA,NA,NA,NA,NA,NA
184959,-3.39007,-3.61531,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.644,NA,NA,NA,NA,NA
185046,-2.68814,-2.88993,4.25282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.777,NA,NA,NA,NA,NA
185307,-3.61134,-1.18007,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.424,NA,NA,NA,NA,NA
185464,-4.79242,-0.688032,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456.785,NA,NA,NA,NA,NA
185753,-5,-0.485422,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.251,NA,NA,NA,NA,NA
185925,-5,0.907437,2.90937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46.462,NA,NA,NA,NA,NA
186145,-5,0.0572878,3.22655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.259,NA,NA,NA,NA
186250,-4.59342,0.590475,3.58989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.049,NA,NA,NA,NA,NA
186593,-4.14157,0.300318,4.72926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.175,NA,NA,NA,NA,NA,NA,NA,NA
186614,-4.35444,1.98418,2.84136,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186943,-3.23486,1.37034,2.25456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.887,NA,NA,NA,NA,NA,NA,NA
187175,-2.12041,1.17687,4.78446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492.249,NA,NA,NA
187349,-2.01793,1.47699,4.59547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500.089,NA,NA,NA
187452,-2.40611,0.95464,2.67397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.289,NA,NA,NA
187672,-3.73707,-0.39687,3.22416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.723,NA,NA,NA
187972,-4.35951,0.600414,3.82282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188033,-3.67953,1.13161,3.85855,NA,NA,NA,NA,NA,NA,-4.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188238,-3.2799,1.42101,3.42905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188406,-3.9634,1.90087,3.06367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188710,-4.18139,2.08968,1.30587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.626,NA,NA,NA
188935,-1.0485,3.09282,2.2964,NA,NA,NA,NA,NA,NA,NA,NA,NA,266.241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189106,-2.75508,2.89662,1.74203,NA,NA,NA,NA,NA,NA,-0.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189243,-3.34466,2.35806,0.505965,NA,NA,NA,NA,NA,NA,NA,-14.958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189522,-4.02954,3.29563,0.351699,NA,NA,NA,NA,NA,NA,NA,NA,231.672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189781,-3.77964,4.76834,2.72126,NA,NA,NA,NA,NA,NA,-12.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189983,-4.24297,5,2.68671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.205,NA,NA,NA
190111,-4.88582,3.63043,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190322,-3.25214,2.43057,4.21135,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190476,-2.59446,3.72279,3.29401,NA,NA,NA,NA,NA,NA,NA,NA,NA,246.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190607,-1.45027,2.38416,3.14204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.827,NA,NA
190888,-0.387437,1.77268,3.09413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-80.402,NA,NA
191157,-0.569071,3.4338,2.28759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.604,NA,NA,NA
191238,0.5389,3.91878,3.11914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.514,NA,NA
191416,0.975379,5,2.15844,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191639,0.373709,3.26534,2.1425,NA,NA,NA,NA,NA,NA,NA,NA,NA,214.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191865,-0.045498,4.50848,2.8794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.721,NA,NA,NA
192076,-0.50853,5,4.38409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1057.589,NA,NA,NA
192271,-1.40326,5,5,NA,NA,NA,NA,NA,NA,NA,NA,240.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192583,-1.57679,5,5,NA,NA,NA,NA,NA,NA,2239.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192779,-0.628638,3.91705,4.95873,NA,NA,NA,NA,NA,NA,NA,NA,NA,2409.187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192934,-1.63616,4.73336,3.73839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3186.135,NA,NA,NA
192998,-2.09472,4.46729,3.83522,NA,NA,NA,NA,NA,NA,119.892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193235,-1.49079,4.48483,3.73166,NA,NA,NA,NA,NA,NA,NA,170.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193460,-1.29635,4.79695,2.86534,NA,NA,NA,NA,NA,NA,1093.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193697,-1.19599,5,2.78978,NA,NA,NA,NA,347.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193812,-2.15086,5,2.28271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-194.598,NA
194124,-2.61501,4.4139,3.18137,NA,104.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194326,-4.04222,3.67116,3.73038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.624
194564,-5,3.64422,3.61582,NA,NA,98.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194629,-5,3.42742,3.04155,36.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194813,-4.21005,2.87647,4.28489,NA,-22.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195195,-5,4.84503,3.00138,NA,2.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195283,-4.43838,5,3.0092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.98
195441,-4.75607,5,3.38992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.863
195631,-3.31898,5,2.44394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-67.761
195867,-5,5,3.78956,944.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196027,-4.53994,5,3.17294,674.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196365,-3.50256,2.98107,1.17922,26.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196587,-1.32112,3.62725,2.03225,NA,NA,33.862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196758,-1.90136,3.61124,1.85515,266.906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196900,-0.123438,2.2224,0.896842,663.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197172,0.71153,1.75343,-1.19181,NA,NA,192.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197366,-3.14002,-0.512343,-2.53948,NA,43.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197484,-2.97706,-0.508141,-2.91541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.809,NA
197618,-4.42775,0.910639,-1.61575,NA,NA,NA,NA,NA,-116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197956,-5,0.694291,-0.93727,NA,NA,NA,NA,NA,NA,NA,NA,128.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198117,-5,-0.217962,-0.821127,NA,NA,NA,NA,NA,NA,1332.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198300,-3.95531,1.3573,-1.50107,NA,NA,NA,NA,NA,NA,206.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198421,-2.7292,0.675557,-0.842366,NA,NA,NA,NA,NA,NA,NA,45.923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198719,-2.27966,-0.1904,-2.52818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-98.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198807,-1.89,1.20524,-3.16975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199043,-1.78382,-0.556478,-2.11735,NA,NA,NA,NA,NA,NA,NA,NA,-53.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199227,-1.89103,-0.465384,-2.28837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199463,-1.83006,0.351332,-2.04896,NA,NA,NA,NA,NA,NA,NA,180.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199608,-1.64679,-0.700333,-2.12252,NA,NA,NA,NA,NA,NA,1454.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199996,0.294443,-0.204118,-3.04659,NA,NA,NA,NA,NA,290.759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
