id,x0,x1,x2,fitness6.5,fitness8,fitness4,fitness3.5,fitness2.5,fitness1.5,fitness1,fitness3,fitness5,fitness4.5,fitness0.5,fitness2,fitness5.5,fitness7.5,fitness9.5,fitness9,fitness10,fitness8.5,fitness7,fitness6,fitness10.5
168708,8.71504,6.51295,8.32738,0.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168976,8.76641,8.06278,7.6299,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169049,7.66493,7.08915,8.60176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.605,NA,NA
169367,4.8191,7.81636,8.09649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,NA,NA,NA
169585,5.63098,7.42426,8.86416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.159,NA,NA,NA
169755,5.26199,6.62731,8.94616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042,NA,NA
169842,4.85207,7.17374,8.64454,NA,0.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170170,4.07401,7.80076,8.55803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.805,NA,NA,NA
170235,4.11952,7.77349,8.26178,NA,0.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170453,4.3442,8.73339,8.76486,NA,0.606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170663,4.09582,8.96402,8.6896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,NA,NA
170847,4.51094,8.65879,9.06981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.464,NA,NA,NA,NA,NA,NA,NA
171060,2.45128,8.98873,8.74932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.253,NA,NA,NA,NA,NA
171204,3.83718,8.73657,8.16605,NA,0.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171546,3.36268,7.34445,7.447,NA,0.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171658,3.1847,7.24207,7.76419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.466,NA,NA,NA,NA,NA,NA,NA
171925,1.8319,8.17532,8.08431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.491,NA,NA,NA
172068,1.09559,8.15872,7.11745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.773,NA,NA,NA
172219,1.68671,8.18193,6.3113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.354,NA,NA,NA,NA
172417,1.82038,8.44687,6.58293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.135,NA,NA,NA,NA
172651,1.15014,8.12914,7.57847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.845,NA,NA,NA
172990,1.16813,7.60031,8.25237,NA,0.894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173183,0.5,7.79221,9.16893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.096,NA,NA,NA,NA,NA
173388,0.5,7.9308,8.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.269,NA,NA
173432,0.5,7.34238,8.10814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.507,NA,NA,NA,NA,NA,NA,NA
173797,0.644281,5.50214,7.29438,NA,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173885,0.5,4.39306,7.89687,0.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174024,0.5,4.10618,7.34321,0.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174390,0.5,3.59394,6.86923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.072,NA,NA
174517,1.74041,4.49011,6.28234,NA,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174709,3.80456,4.78025,9.45013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155,NA,NA,NA,NA,NA
174997,4.19817,6.30429,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001,NA,NA
175051,3.86645,7.59198,9.19377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.215,NA
175354,4.48276,7.52702,8.30418,NA,0.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175578,5.51656,9.35955,8.49564,-0.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175705,6.19203,9.0323,8.36861,0.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175941,7.53506,8.25198,8.01616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.821,NA,NA
176019,7.41561,9.14914,7.257,0.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176234,7.12414,8.2719,8.28455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.802,NA,NA,NA,NA,NA,NA,NA
176530,8.36962,8.29513,8.32408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.783,NA,NA,NA,NA,NA,NA,NA
176617,7.62323,7.80801,7.84358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.918,NA,NA
176801,8.92534,7.419,7.53789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.747,NA,NA,NA,NA,NA,NA,NA
177184,9.112,9.00486,7.26411,0.197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177313,7.84759,8.26633,9.00157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.595,NA,NA
177588,7.88679,8.51145,8.22337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,NA
177776,8.45705,6.91481,7.29599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,NA,NA,NA,NA,NA,NA,NA
177916,8.8945,7.2558,6.58628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.056,NA
178074,6.99798,7.61319,7.20798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.381,NA,NA,NA,NA,NA,NA,NA,NA
178329,7.30438,7.90362,8.12481,NA,NA,NA,NA,NA,NA,NA,0.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178507,7.10606,9.06211,8.91606,NA,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178646,7.44355,8.59351,7.28403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178830,8.01996,8.05525,8.34805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179094,7.92272,7.45323,7.63558,NA,NA,NA,NA,NA,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179201,8.8429,8.34391,8.50405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.402,NA,NA,NA,NA,NA,NA,NA,NA,NA
179483,7.94257,7.27058,9.06241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.667,NA,NA,NA,NA,NA,NA,NA,NA,NA
179721,8.33605,7.75074,8.52447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.611,NA,NA,NA,NA,NA,NA,NA,NA,NA
179880,8.05507,8.12574,10.1723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.167,NA,NA,NA,NA,NA,NA,NA,NA,NA
180092,8.52905,7.27723,10.5,NA,NA,NA,NA,NA,NA,0.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180279,7.80831,6.91767,9.36499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180578,7.76155,6.81277,9.05582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.568,NA,NA,NA,NA,NA,NA,NA,NA,NA
180653,8.92971,7.05914,8.85724,NA,NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180963,9.53743,7.98816,7.58827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181162,7.89981,8.14836,7.35793,NA,NA,NA,NA,NA,0.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181235,7.3044,8.05663,7.73013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181401,7.78685,9.97376,7.81283,NA,NA,NA,NA,NA,NA,0.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181620,9.08224,9.06138,7.34033,NA,NA,NA,NA,NA,0.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181950,8.204,7.66259,7.07353,NA,NA,NA,NA,NA,NA,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182066,6.54822,7.76182,7.27892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182245,5.89969,6.81106,7.47313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182420,6.92038,7.722,7.81113,NA,NA,NA,NA,NA,NA,0.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182777,7.36455,7.54966,9.15181,NA,NA,NA,NA,NA,NA,0.646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182837,6.33591,7.48164,10.5,NA,NA,NA,NA,-0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183042,7.68841,6.70911,9.41766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.418,NA,NA,NA,NA,NA,NA,NA,NA,NA
183394,6.62683,6.2775,9.33584,NA,NA,NA,NA,-0.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183469,6.44443,8.37813,8.36307,NA,NA,NA,NA,0.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183640,6.75945,7.05315,7.6177,NA,NA,NA,NA,0.637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183988,8.04313,7.47897,8.08009,NA,NA,NA,NA,0.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184069,7.2246,8.28878,7.47931,NA,NA,NA,0.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184283,8.3673,7.657,6.29108,NA,NA,NA,0.427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184588,8.33103,6.10057,6.33584,NA,NA,0.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184756,8.88096,6.12108,6.7395,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184884,8.6015,7.17798,5.39392,NA,NA,0.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185054,8.17929,8.14727,4.83428,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185262,7.44661,7.76086,5.63964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.095,NA
185598,8.78646,9.29353,6.73676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.163,NA,NA
185675,9.84761,9.60366,7.31247,-0.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185822,9.76837,9.45679,7.85307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.081,NA,NA,NA
186176,10.5,10.3934,7.82764,NA,-0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186270,10.4397,8.62345,7.25221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.117,NA,NA,NA,NA,NA
186598,10.5,8.71361,7.68765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.319,NA,NA,NA,NA,NA,NA,NA
186678,8.04453,7.4439,5.81479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.442,NA,NA,NA,NA,NA,NA,NA
186904,8.31169,6.33693,5.58073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.055,NA,NA,NA,NA,NA,NA,NA
187007,7.147,7.62969,4.52686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,NA
187325,5.16797,9.28591,5.15128,-0.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187491,3.42108,9.83596,4.53082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132,NA,NA,NA,NA,NA,NA,NA
187782,4.19782,10.5,3.99248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.279,NA,NA,NA,NA,NA
187942,4.2119,10.5,4.05104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,NA,NA
188079,6.49977,9.73942,5.51358,NA,-0.209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188226,6.45839,10.5,4.12238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.202,NA,NA,NA,NA,NA,NA,NA
188487,7.96236,10.5,4.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.463,NA,NA,NA,NA,NA,NA,NA
188617,7.93192,10.5,3.44354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.138,NA,NA
188923,7.58683,10.5,4.46257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.317,NA,NA
189021,7.40759,10.5,6.18014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042,NA,NA,NA,NA,NA,NA,NA
189373,3.89678,10.5,7.74648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.445,NA,NA,NA,NA,NA,NA,NA
189507,4.51308,9.17266,7.31188,NA,0.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189786,3.47751,8.59391,8.58401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,NA
189921,2.28468,8.34976,8.12189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.705,NA,NA,NA
190024,4.34468,6.62215,8.04973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,NA,NA,NA
190267,4.80597,7.5115,8.87275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.498,NA,NA,NA,NA,NA,NA,NA
190462,4.9213,7.5699,9.27491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.328,NA,NA,NA,NA,NA,NA,NA
190657,4.77509,7.6841,8.51459,NA,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190827,2.84839,7.85134,8.15714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.459,NA,NA,NA,NA,NA,NA,NA
191147,3.08722,7.95533,7.80791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.323,NA,NA
191289,3.73475,6.35036,7.6592,0.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191540,3.20494,7.56073,8.05213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.377,NA,NA
191789,2.85673,7.63098,8.26669,0.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191944,1.82077,6.30591,8.11184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.277,NA,NA,NA,NA,NA,NA,NA
192064,1.39834,6.92441,8.11589,0.189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192267,2.64723,7.54199,7.97412,0.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192580,4.59759,7.6211,7.46694,0.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192629,5.81163,7.3924,8.42652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.266,NA,NA
192860,7.20473,7.847,9.19879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.241,NA
193073,7.2063,9.01591,9.77646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.232,NA,NA,NA,NA,NA,NA,NA,NA
193278,6.82277,8.82826,9.61298,NA,NA,NA,0.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193562,7.4878,9.51887,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193759,6.98721,8.86593,10.5,NA,NA,NA,NA,NA,NA,NA,NA,-0.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193814,5.00516,8.25105,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.307,NA
194042,3.00082,8.66988,10.5,NA,-0.159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194331,2.05945,8.62558,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,NA,NA,NA
194597,4.24321,8.61781,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.288,NA,NA,NA
194745,4.27081,8.90489,8.83654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.388,NA,NA,NA
194969,4.37746,7.7629,8.15027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.869,NA,NA,NA,NA,NA,NA,NA
195063,6.04355,6.80713,7.64946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.371,NA,NA,NA,NA,NA,NA,NA
195244,6.41554,7.88063,7.97592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.661,NA,NA,NA,NA,NA,NA,NA
195521,7.97364,7.43615,7.44466,0.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195746,8.34105,7.198,7.79923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.382,NA
195820,8.20638,7.4408,5.84473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.022,NA
196164,8.44903,8.06613,6.97081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.635,NA,NA
196216,7.4953,8.38318,7.91899,NA,0.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196583,8.06265,7.69546,9.55656,NA,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196707,8.79367,5.72057,8.44775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.151,NA,NA,NA
196919,8.90684,5.4039,7.20642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.223,NA,NA,NA,NA,NA,NA,NA
197059,7.35818,3.4263,6.85028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.492,NA,NA,NA,NA,NA,NA,NA
197379,8.27168,6.35918,6.54349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.252,NA,NA,NA
197409,8.00579,7.17233,7.0525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.558,NA,NA,NA,NA,NA
197612,8.6693,7.23156,6.2724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.359,NA,NA,NA
197912,7.64503,8.30303,6.13879,NA,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198007,7.03056,8.27676,6.38592,0.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198272,7.10888,6.76245,6.32565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,NA,NA,NA,NA,NA,NA,NA
198445,7.11642,7.49039,6.78768,NA,0.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198761,6.3218,7.07793,7.27737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.513,NA,NA,NA,NA,NA,NA,NA
198875,6.51732,7.47548,7.33567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.558,NA,NA
199142,6.13844,8.01837,7.94356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.502,NA,NA
199364,6.0152,6.18249,7.32523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.301,NA
199510,5.44475,6.04896,6.6907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.16,NA,NA,NA,NA,NA,NA,NA
199603,5.16696,4.08496,6.57933,0.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200000,5.21856,4.66673,7.03504,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
