id,x0,x1,x2,fitness-3.5,fitness-4.5,fitness-5,fitness-2.5,fitness-3,fitness-1,fitness-1.5,fitness-0.5,fitness-2,fitness-4,fitness0.5,fitness0,fitness1.5,fitness1,fitness3,fitness2.5,fitness2,fitness3.5,fitness4,fitness5,fitness4.5
167029,-3.68716,2.3632,-3.97574,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167207,-4.02025,1.18453,-2.69639,NA,-16.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167507,-5,0.898086,-4.23095,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167594,-4.70268,0.595174,-4.37611,NA,NA,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167924,-5,1.44537,-3.90562,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168093,-5,0.666322,-3.03995,-30.453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168224,-5,-0.186782,-3.50737,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168485,-2.8346,-0.380508,-4.49047,NA,NA,-55.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168619,-2.4522,0.399914,-5,NA,NA,92.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168934,-1.96616,0.0133919,-4.89882,NA,NA,178.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169170,-3.51428,0.751126,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169276,-3.19746,-1.56063,-5,NA,NA,119.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169535,-5,-2.48952,-4.81294,NA,NA,47.767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169598,-4.99959,-3.39876,-4.70547,NA,NA,-3.491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169839,-3.89983,-4.59009,-3.78976,NA,NA,15.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170066,-4.11419,-4.2562,-3.36985,NA,1.697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170234,-5,-4.18323,-4.67303,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170444,-4.00043,-4.70278,-4.95652,NA,NA,6.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170715,-5,-3.0519,-4.625,NA,NA,43.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170960,-5,-3.54606,-5,NA,NA,57.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171074,-5,-3.97931,-5,NA,29.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171245,-5,-4.49927,-4.8575,NA,NA,50.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171513,-5,-4.87487,-5,NA,43.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171697,-5,-5,-4.24816,NA,NA,NA,NA,5.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171804,-4.31879,-5,-4.8397,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172184,-2.48805,-3.66317,-3.85333,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172352,-2.18892,-3.5346,-4.24649,NA,NA,NA,NA,-5.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172438,-1.79099,-2.52965,-2.1339,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172663,-2.54001,-2.15592,-1.90788,NA,21.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172859,-2.46324,-2.67044,-1.8911,NA,13.731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173024,-2.23662,-3.04985,-2.52292,NA,-20.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173235,-2.32855,-2.80823,-2.1031,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173542,-2.22561,-3.2638,0.299113,NA,NA,-3.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173657,-4.04473,-3.86418,0.582004,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173848,-2.70719,-4.70047,-0.963107,NA,NA,NA,NA,-10.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174032,-2.86005,-5,-1.80839,-2.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174355,-3.36036,-4.20548,-1.35117,NA,16.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174500,-1.99852,-4.84917,-2.01749,NA,NA,-234.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174743,-3.72155,-3.66438,-1.31528,NA,NA,6.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174947,-4.61146,-3.04478,-0.691853,NA,NA,224.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175087,-5,-4.12516,0.188457,NA,NA,-28.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175302,-5,-4.15925,-1.56771,NA,NA,107.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175562,-4.41233,-4.46865,-1.33536,NA,NA,222.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175611,-5,-4.174,-1.00941,NA,NA,-18.206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175897,-5,-5,0.383666,NA,72.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176179,-4.88727,-5,0.750314,NA,-13.248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176369,-4.28557,-5,1.6684,NA,10.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176579,-5,-3.84651,3.54827,NA,NA,NA,-6.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176712,-5,-4.61264,2.51501,NA,NA,NA,NA,NA,NA,NA,NA,12.731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176833,-5,-2.42126,1.40247,1.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177095,-4.92818,-2.34537,2.05468,NA,-1.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177263,-5,-1.27181,1.41515,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177579,-4.77732,-0.349409,2.19624,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177759,-4.28513,1.15257,4.12653,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177838,-4.542,0.34089,5,14.929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178076,-4.00122,-0.588995,4.7382,NA,NA,NA,NA,NA,NA,NA,NA,NA,712.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178334,-4.04686,-0.716381,5,6.834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178563,-4.46315,-1.47145,5,NA,NA,NA,NA,1063.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178714,-3.04561,-2.79107,4.73901,NA,NA,NA,NA,87.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178858,-2.80813,-1.57182,5,NA,NA,NA,95.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179089,-2.0734,-0.427942,5,NA,NA,NA,NA,NA,NA,832.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179294,-2.29909,-0.13765,4.59878,-2.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179559,-2.46575,3.21443,5,124.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179593,-3.03903,3.07661,3.88245,-5.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179871,-3.20625,2.86742,4.17558,NA,-39.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180007,-2.92225,4.07805,4.23489,NA,NA,NA,NA,-35.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180264,-2.69763,4.6496,3.66276,NA,NA,NA,NA,11.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180404,-3.68599,3.38227,4.83297,NA,NA,NA,NA,NA,NA,NA,NA,-103.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180777,-4.08935,3.44658,5,NA,NA,NA,NA,NA,-173.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180862,-4.69461,3.25724,4.92049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.881,NA,NA,NA,NA,NA,NA,NA
181084,-4.92036,2.6093,4.61083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.417,NA,NA,NA,NA
181279,-3.65353,3.66961,4.68442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.915,NA,NA,NA,NA
181562,-4.40812,3.92164,4.55392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.194,NA,NA,NA,NA
181728,-3.28823,3.44387,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.169,NA,NA,NA,NA,NA,NA,NA
181812,-3.25359,4.1226,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-109.295,NA,NA,NA,NA,NA,NA,NA,NA,NA
182163,-4.058,2.28972,4.74069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.632,NA,NA,NA,NA,NA,NA,NA,NA,NA
182360,-5,2.34322,3.63492,NA,NA,NA,NA,NA,NA,NA,96.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182462,-4.59984,2.81901,3.869,NA,NA,NA,NA,NA,NA,NA,120.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182679,-5,1.39183,3.55251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.593,NA,NA,NA,NA,NA,NA,NA
182831,-5,2.73726,4.02059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004,NA,NA,NA,NA,NA,NA
183073,-5,1.738,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,654.254,NA
183291,-3.88012,2.29009,4.88194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444.155
183577,-3.93471,3.10148,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.322
183651,-2.50398,4.76838,4.32256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-330.465,NA,NA
183934,-1.76117,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.021
184018,-1.76377,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.97,NA,NA
184242,-2.91946,4.36544,4.47266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.912,NA,NA
184429,-2.86479,5,4.54828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.601,NA,NA,NA,NA,NA,NA
184701,-3.0987,4.51008,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.291,NA,NA
184822,-2.81127,4.93682,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978.175,NA
185154,-3.33892,4.69653,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270.113,NA,NA,NA,NA,NA,NA
185377,-3.92967,3.84847,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.72,NA,NA,NA,NA,NA,NA
185399,-3.59153,3.22601,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.532,NA,NA,NA
185602,-2.72782,3.07263,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.085,NA,NA,NA,NA
185929,-0.835821,2.7914,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.125,NA,NA,NA,NA,NA,NA
186094,-0.0675561,1.9876,3.87351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.941,NA,NA,NA,NA,NA,NA
186223,-0.700794,1.39692,3.43552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.976,NA,NA,NA,NA,NA
186582,0.415769,0.441325,3.23617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.942,NA,NA,NA
186650,1.62678,1.75066,2.50675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.874,NA,NA,NA
186867,1.43024,2.25594,3.37492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.328,NA,NA,NA,NA,NA,NA
187060,2.10284,0.621431,4.02745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.392,NA,NA,NA
187261,-0.26301,0.875875,3.32712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,937.581,NA
187475,0.85833,1.76025,1.87301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.596
187700,0.722993,1.70974,1.91327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.583,NA,NA,NA,NA,NA,NA
187936,2.82274,2.25936,1.1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.414,NA,NA,NA,NA,NA,NA
188168,2.57804,0.47303,0.301115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.974,NA,NA
188321,3.6108,-1.23553,0.374373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.052,NA,NA
188402,2.77025,-2.1639,1.7615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252.089,NA
188712,2.90509,-3.85143,2.52334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.279
188986,2.5202,-3.40278,1.22244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.111,NA
189039,3.01082,-3.25954,0.979023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.077,NA
189311,1.76877,-3.11338,2.72766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.656,NA
189539,2.11446,-3.19386,1.47277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.441,NA
189759,2.12649,-3.23297,1.19049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.634,NA
189875,1.46061,-4.19593,0.561456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.666,NA
190090,1.05647,-3.56002,1.76954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-38.94,NA
190238,0.927241,-1.45643,1.09219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.658,NA,NA,NA
190460,2.57433,-0.000210864,0.450958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.606,NA,NA,NA
190625,3.21287,-0.613454,0.265458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.803,NA,NA,NA
190823,3.54148,-0.235427,1.73774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.608,NA,NA
191040,5,-1.13504,3.79051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.735,NA,NA,NA
191367,5,-0.657855,3.30929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,752.904,NA,NA,NA,NA,NA,NA
191397,5,-1.03949,2.9774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.266,NA,NA,NA,NA,NA,NA
191740,4.42282,-0.353704,3.07906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.948
191845,2.22216,-1.9385,2.63316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.559,NA,NA
192163,2.54079,-1.64986,2.09929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.07,NA,NA
192317,2.0115,-1.77902,0.372291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.484,NA,NA,NA,NA,NA,NA
192420,1.56665,-0.292314,0.199083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.32,NA,NA,NA,NA,NA,NA,NA,NA
192592,-0.504791,-0.122492,0.693178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.192,NA,NA,NA,NA
192796,-1.08203,1.65309,-0.718095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.7,NA,NA,NA,NA,NA,NA
193092,-0.451461,1.97195,-2.49744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.224,NA,NA,NA,NA
193245,-0.667957,1.80603,-3.3897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.979,NA,NA,NA,NA
193565,-1.37968,2.86893,-2.60963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.398,NA,NA,NA,NA,NA
193785,-1.02879,3.37799,-3.1871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.669,NA,NA,NA,NA,NA
193898,-1.18402,2.06151,-2.17694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.846,NA,NA,NA,NA,NA,NA
194177,-3.26275,0.0587026,-0.91797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.309,NA,NA,NA
194259,-3.37908,0.576062,-0.11161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.188,NA,NA
194447,-3.70008,1.59186,-0.260636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.641,NA
194780,-3.31991,3.12349,-0.372803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.745,NA
194861,-1.98142,2.68467,-0.390368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.202,NA,NA
195014,-2.6193,1.31584,0.210097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.73
195244,-1.31891,0.518151,-1.42831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1823.433,NA
195419,-1.78435,0.750036,1.28956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.936,NA,NA
195648,-1.47315,0.361431,2.08796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.718,NA,NA
195963,-0.940932,0.717639,2.78322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.56,NA,NA,NA,NA,NA,NA
196131,0.601347,0.640372,2.79453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.979,NA,NA,NA,NA,NA,NA
196249,0.262501,-0.00152505,4.57244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.542,NA,NA
196502,-1.00359,-2.01534,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2743.283,NA,NA
196675,-1.91474,-1.41537,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6196.035,NA
196788,-0.967942,-1.20564,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5092.28,NA
197011,-0.997649,-2.57567,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3335.591,NA
197354,-2.73918,-1.62865,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.082,NA,NA
197444,-3.88791,-0.219072,3.82935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.524,NA,NA,NA
197703,-2.62708,-2.83456,4.08649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.971,NA,NA
197844,-3.91861,-3.71862,4.18467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.067,NA,NA,NA
198031,-4.3774,-3.7044,3.0877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.94,NA
198276,-2.12754,-2.74229,2.86461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.086
198457,-1.74481,-3.59692,4.03314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.1,NA,NA
198686,-0.364511,-3.37189,3.46814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-63.23,NA,NA
198820,-0.306543,-2.69326,2.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.179,NA,NA,NA
199016,0.804987,-2.38629,1.09742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.327,NA
199365,1.21183,-1.81098,1.14161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.705,NA
199398,0.896885,-2.69752,0.342343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.645
199611,1.71016,-2.59862,-0.537632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310.419,NA
199984,3.08424,-3.24252,-2.91854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.264,NA,NA
