id,x0,x1,x2,fitness1.5,fitness4.5,fitness4,fitness5,fitness3.5,fitness3,fitness2,fitness2.5,fitness1,fitness0.5,fitness0,fitness-1.5,fitness-0.5,fitness-1,fitness-2,fitness-2.5,fitness-3,fitness-5,fitness-4.5,fitness-4,fitness-3.5
164601,-2.42504,-0.945634,3.53894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.502,NA,NA,NA,NA,NA,NA,NA,NA,NA
164890,-2.26252,0.28707,4.40402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.575,NA,NA,NA,NA,NA,NA,NA
165035,-2.17075,-1.30762,3.92554,NA,NA,NA,NA,NA,NA,NA,NA,NA,-224.949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165303,-1.55233,-0.625216,4.61363,NA,NA,NA,NA,NA,NA,NA,NA,NA,1071.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165443,-0.75495,-1.62441,4.73463,NA,NA,NA,NA,NA,NA,NA,NA,720.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165795,0.018102,0.119774,4.64819,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165951,-0.933086,0.554259,3.60362,NA,NA,NA,NA,NA,NA,NA,NA,-28.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166191,-0.84781,-0.393179,4.26133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3504.438,NA,NA,NA,NA,NA,NA,NA,NA
166201,-0.425361,-0.797192,2.97195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241.484,NA,NA,NA,NA,NA,NA,NA,NA,NA
166515,-1.89933,-1.61393,3.32946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,921.547,NA,NA,NA,NA,NA,NA,NA,NA
166618,-1.50372,-1.27924,4.49556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1006.784,NA,NA,NA,NA,NA,NA,NA,NA,NA
166881,-1.5636,-1.51508,4.84358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15292.613,NA,NA,NA,NA,NA,NA,NA
167047,-0.681423,-0.680554,4.55383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4195.007,NA,NA,NA,NA,NA,NA,NA,NA
167266,0.52216,-0.849271,4.06196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.044,NA,NA,NA,NA,NA,NA,NA,NA
167410,1.97072,-1.60573,3.10204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-52.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167669,2.84668,-2.22588,2.34713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.409,NA,NA,NA,NA,NA,NA,NA
167858,3.29123,-3.69209,1.67882,3.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168009,3.31888,-4.99046,1.02337,NA,NA,NA,NA,NA,NA,NA,34.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168306,2.45781,-3.642,0.584347,NA,NA,NA,NA,NA,NA,NA,NA,2.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168485,2.28709,-4.04314,-1.28778,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168690,1.56696,-4.19798,-2.02658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.092,NA,NA,NA,NA,NA,NA,NA,NA
168942,2.69115,-3.53617,-3.33483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.657,NA,NA,NA,NA,NA,NA
169195,2.78871,-4.01402,-2.69682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.804,NA,NA,NA,NA,NA
169208,1.0153,-3.03701,-4.72947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.738,NA,NA,NA,NA,NA,NA
169427,2.54064,-3.22703,-2.74487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104,NA,NA,NA,NA,NA,NA
169778,2.9409,-2.37407,-2.33038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.679,NA,NA,NA,NA
169942,3.99922,-1.25738,-2.86985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.152,NA,NA,NA,NA
170048,4.41294,-2.00983,-4.15208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.851,NA,NA,NA,NA,NA
170241,4.59155,-1.87343,-3.96224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.142,NA
170460,4.22881,-1.82308,-3.47174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.506,NA,NA,NA,NA,NA,NA
170613,3.58881,-2.63993,-2.46016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.385,NA,NA,NA,NA,NA,NA
170977,0.292348,-0.846474,-2.59866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1912.279,NA,NA,NA,NA,NA,NA,NA
171176,0.532258,-0.964021,-4.26782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.13,NA,NA,NA,NA,NA,NA,NA
171225,2.10132,0.18827,-4.43019,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171534,3.97602,0.852266,-2.97182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.999,NA,NA,NA,NA,NA,NA,NA
171793,4.11247,1.02976,-4.09552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.291,NA,NA,NA,NA
171935,4.49621,-0.602653,-4.49078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.709
172093,4.80284,0.768008,-3.53758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.421,NA,NA,NA,NA
172225,4.27471,0.485925,-3.83005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246.981,NA,NA,NA,NA,NA,NA,NA,NA,NA
172442,4.03732,-0.590658,-3.83328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172800,4.21749,-0.36748,-2.56959,NA,NA,NA,NA,NA,NA,49.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172919,4.97072,-1.04346,-2.03972,NA,NA,NA,NA,1238.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173196,4.66853,0.266069,-0.570637,NA,473.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173230,2.99585,-0.0840385,-0.0195006,NA,26.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173530,1.94541,0.690996,0.488434,NA,NA,NA,NA,17.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173641,0.730208,0.755349,-1.04608,NA,NA,NA,NA,-13.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173947,0.415181,-1.14357,-2.26908,NA,NA,NA,NA,NA,8.883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174036,-0.263362,0.789623,-1.56573,NA,NA,NA,NA,NA,810.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174302,0.271599,1.21533,-0.35524,NA,137.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174585,0.0996083,1.99169,0.0930946,NA,NA,NA,NA,3.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174675,-0.301865,0.178672,0.880608,NA,NA,NA,NA,NA,89.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174861,-0.34251,0.335761,1.11648,NA,NA,-7.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175088,-1.08765,-0.88493,1.91949,NA,395.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175360,-0.249022,-1.72013,2.18297,NA,NA,112.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175500,0.638333,-1.36738,3.36245,NA,NA,NA,NA,NA,156.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175652,-0.71192,-0.94894,3.3755,NA,NA,NA,NA,1057.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175834,-1.30044,-1.11631,3.30892,30.453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176112,-1.402,-0.998148,2.17853,NA,NA,NA,NA,NA,NA,NA,NA,532.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176218,0.916491,-0.785583,0.650195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,608.235,NA,NA,NA,NA,NA,NA,NA,NA
176519,0.803195,-0.691089,1.26455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1573.056,NA,NA,NA,NA,NA,NA,NA,NA
176746,0.272404,-2.24036,-0.17531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-346.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176892,1.04182,-2.16455,-0.0923331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.376,NA,NA,NA,NA,NA,NA,NA,NA,NA
177008,0.763967,-2.30134,1.18485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.234,NA,NA,NA,NA,NA,NA
177314,-0.436783,-3.04471,0.528135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.286,NA,NA,NA,NA
177595,0.165796,-2.91346,-0.104729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-40.516
177789,-0.428313,-2.21154,0.27405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.05,NA,NA,NA,NA
177824,-0.496402,-2.67869,1.19774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.263,NA
178164,-0.363085,-4.13254,-0.478778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.179,NA
178274,0.655812,-3.60745,-0.631251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.084,NA,NA
178497,0.996327,-4.39957,-0.683991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.448,NA,NA
178790,-0.0199801,-4.48843,-0.818292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505.318,NA,NA
178842,-0.820174,-3.57375,-0.833548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336.863,NA
179088,0.229939,-4.23843,-1.17987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.994,NA
179389,-1.11147,-4.53384,-0.76483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.179,NA,NA,NA
179508,-2.16186,-2.58551,-0.0131618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.716,NA,NA
179733,-3.7744,-2.39837,0.437096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.752,NA,NA,NA
179932,-3.28276,-2.92617,0.330104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.233,NA,NA
180137,-2.81794,-2.01884,0.600491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.317,NA
180384,-1.42562,-2.29522,0.327982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.201,NA,NA
180598,-2.63045,-1.17511,0.105297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.354,NA
180630,-2.61673,-2.63291,1.34699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.548
180986,-4.4485,-1.91014,0.988572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-39.704,NA,NA,NA,NA
181192,-4.60764,-4.10942,2.16423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.143
181292,-4.63566,-2.0698,3.03327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.219,NA,NA,NA
181467,-3.61156,-1.02859,2.48632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.856,NA,NA,NA,NA
181792,-3.70813,1.0867,2.60849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.001,NA,NA,NA,NA
181861,-4.88792,2.34988,2.97621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.012,NA,NA,NA,NA,NA
182094,-2.95964,2.89183,1.65085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.172,NA,NA,NA,NA,NA
182316,-2.35005,3.8459,0.891571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.672,NA,NA,NA,NA,NA
182438,-0.985763,2.99091,-0.857909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306.12,NA,NA,NA,NA,NA,NA
182799,-0.657657,3.51883,-0.498122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.318,NA,NA,NA,NA,NA,NA,NA,NA,NA
182822,-0.00592054,3.61286,-1.68726,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183059,-1.35395,4.6924,-1.99824,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007.146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183399,-0.561242,4.40437,-1.72189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-96.376,NA,NA,NA,NA,NA,NA,NA,NA,NA
183563,-0.788139,4.20554,-0.301985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3522.351,NA,NA,NA,NA,NA,NA
183759,-0.0263121,4.06642,0.273706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258.675,NA,NA,NA,NA,NA,NA
183865,-0.671628,4.92427,-0.656784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13383.25,NA,NA,NA,NA,NA,NA,NA
184123,1.56604,4.35958,-0.38854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.937,NA,NA,NA,NA,NA,NA,NA
184388,1.63299,4.04879,-1.16872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.444,NA,NA,NA,NA,NA,NA,NA,NA,NA
184522,1.88411,2.60498,-0.0833137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.378,NA,NA,NA,NA
184727,1.47591,2.14442,0.49238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.931,NA,NA,NA,NA,NA,NA
184983,-0.218289,1.27759,0.164142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.638,NA,NA,NA,NA,NA,NA
185168,0.0155707,1.1963,0.560069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.828,NA,NA,NA,NA,NA
185312,-0.619041,1.94542,0.788192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.213
185593,0.710264,2.10727,0.417586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.268,NA,NA,NA,NA,NA,NA
185724,1.04845,1.69024,-1.27548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.786
185941,0.150584,0.950524,-2.60191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.931
186023,-0.172608,-0.024086,-2.08435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,688.304,NA,NA,NA,NA,NA
186347,-0.912999,-0.706991,-2.70158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390.374,NA
186548,-1.30405,0.409425,-1.9095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,451.676,NA
186695,-1.13184,0.226661,-2.3845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.833,NA
186865,-2.12558,-1.87104,-0.31442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365.12,NA,NA,NA
187189,-2.67234,-1.90535,0.805673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.019,NA,NA
187235,-2.78197,-2.29027,1.44707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.272,NA,NA,NA
187429,-2.24283,-1.78837,0.911483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.847,NA
187669,-3.51649,-1.84609,0.379339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78.26
187853,-3.8577,-1.74178,0.372412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-40.354,NA,NA,NA,NA,NA
188153,-4.022,-3.65166,0.593791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.495,NA,NA,NA,NA,NA
188288,-4.58833,-2.19895,0.526236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.806,NA,NA,NA,NA,NA,NA
188568,-4.8931,-0.904354,0.715207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351.655,NA,NA,NA,NA
188787,-4.71059,-1.00135,1.12279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.28,NA,NA,NA,NA,NA
188906,-4.99164,-1.60806,-0.227726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2535.982,NA,NA,NA,NA,NA,NA,NA,NA,NA
189025,-3.7793,-1.50056,0.309394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495.407,NA,NA,NA,NA,NA,NA,NA
189227,-4.65542,-2.50374,0.25202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189580,-4.50423,-3.90337,-1.02833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.564,NA,NA,NA,NA,NA,NA,NA,NA
189725,-4.13587,-4.80196,-2.94945,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189845,-4.45857,-4.58269,-2.59048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190116,-4.13503,-4.54543,-2.43267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190223,-3.43944,-3.40904,-1.25683,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190477,-3.2897,-3.66234,-0.473421,-0.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190783,-2.87488,-4.77668,0.900335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190984,-3.07992,-4.55652,0.131024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.445,NA,NA,NA,NA,NA,NA,NA,NA
191136,-2.34298,-4.50355,-1.19527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191231,-3.69347,-3.98935,-0.845249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.378,NA,NA,NA,NA,NA,NA,NA,NA
191506,-4.59592,-2.3593,-1.12801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191663,-4.90917,-2.76132,-2.66211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.734,NA,NA,NA,NA,NA,NA,NA,NA
191979,-4.75698,-3.85933,-3.47931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.607,NA,NA,NA,NA,NA,NA
192155,-4.52671,-2.80905,-3.84473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.901,NA,NA,NA,NA,NA,NA,NA
192347,-3.01985,-3.24183,-3.41009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.384,NA,NA,NA,NA,NA,NA,NA
192479,-4.46095,-4.19741,-2.94741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.404,NA,NA,NA,NA,NA,NA,NA
192618,-4.80225,-3.05393,-2.0943,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192849,-4.78568,-2.385,-2.42079,NA,NA,NA,NA,NA,NA,NA,NA,14.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193177,-4.48674,-2.01771,-3.2562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193238,-4.76202,-4.29824,-2.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193434,-3.35364,-2.51424,-3.44158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.193,NA,NA,NA,NA,NA,NA,NA,NA
193622,-4.32887,-3.3893,-4.0724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.787,NA,NA,NA,NA,NA,NA,NA,NA,NA
193971,-4.81981,-3.03727,-1.96433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432.192,NA,NA,NA,NA,NA,NA,NA,NA,NA
194082,-4.19306,-3.97721,-0.447815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.936,NA,NA,NA,NA,NA
194293,-3.68701,-2.54786,-0.82773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.952,NA,NA,NA,NA,NA,NA,NA,NA,NA
194432,-3.28274,-1.88886,-2.91885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.992,NA,NA,NA,NA,NA
194727,-4.34392,-2.89843,-0.797666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.517,NA,NA,NA,NA
194876,-3.81973,-3.73072,-2.54058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,NA,NA,NA,NA
195059,-3.49613,-4.0909,-3.22043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.421
195257,-3.45206,-4.22549,-4.6175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.081,NA
195551,-2.35062,-4.93903,-4.16412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.063,NA,NA
195779,-2.00859,-4.99406,-4.19862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.359,NA,NA,NA
195928,-2.39376,-3.83149,-4.241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,NA,NA
196166,-3.0949,-3.70683,-4.59907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.975,NA,NA
196388,-2.82965,-4.55348,-4.55405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.082
196523,-4.68062,-3.47781,-4.40871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.569
196795,-4.70347,-3.22813,-4.08713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.74,NA,NA,NA,NA,NA,NA
196925,-4.45509,-3.27338,-3.67671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197102,-4.46767,-3.96386,-4.07685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.165,NA,NA,NA,NA,NA,NA,NA
197213,-4.92354,-2.87836,-4.30297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.339,NA,NA,NA,NA,NA,NA,NA,NA
