id,x0,x1,x2,fitness-1.5,fitness-1,fitness-0.5,fitness-2,fitness-3,fitness0,fitness-4,fitness-5,fitness0.5,fitness2,fitness1.5,fitness3,fitness3.5,fitness4.5,fitness4,fitness2.5,fitness1,fitness-2.5,fitness-4.5,fitness-3.5,fitness5
164590,-1.4627,-0.880975,-2.10061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5027.023,NA,NA,NA,NA,NA,NA,NA
164601,-1.73573,-2.05231,-3.68514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.558,NA,NA,NA,NA,NA,NA,NA
164894,-2.9001,-3.03429,-4.60165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.223,NA,NA,NA,NA,NA,NA,NA
165092,-3.73204,-3.23663,-4.35928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.064,NA,NA,NA,NA,NA,NA
165298,-4.3174,-1.35452,-4.59281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.511,NA,NA,NA,NA,NA,NA
165552,-4.44414,-1.74641,-4.25193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.233,NA,NA,NA,NA,NA,NA,NA,NA
165618,-3.46814,-1.88659,-4.59323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267.182
165934,-2.73244,-1.0838,-4.56485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.678
166199,-2.62953,0.0881707,-4.30682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.916,NA,NA,NA,NA,NA
166274,-3.31742,2.24144,-4.24114,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166473,-2.87428,0.51438,-3.95037,NA,NA,NA,NA,NA,NA,NA,NA,-28.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166621,-2.64123,1.68533,-4.56744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166925,-2.54616,3.36305,-3.5641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.241,NA,NA,NA,NA
167124,-2.17273,3.48851,-2.48809,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167368,-3.10731,4.08216,-1.76222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.39,NA,NA,NA,NA,NA,NA,NA,NA,NA
167455,-4.74076,4.00867,-1.42427,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167795,-4.62896,3.79384,-0.874053,NA,NA,NA,NA,NA,NA,NA,NA,233.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167884,-4.01584,3.40913,-1.40394,NA,NA,NA,NA,NA,NA,NA,NA,172.892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168032,-2.71751,4.29915,-1.39831,NA,NA,NA,NA,NA,504.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168397,-2.01868,3.06192,-2.22092,168.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168531,-0.204909,2.96316,-2.08352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.291,NA,NA,NA,NA
168651,0.0297111,3.43248,-3.23663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.936,NA,NA,NA,NA
168949,-0.801125,2.35675,-3.81348,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169084,-0.622807,1.08639,-3.57201,NA,NA,-0.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169395,-2.51489,2.93055,-4.6925,NA,NA,14.241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169555,-0.72717,1.60539,-4.31618,NA,NA,NA,NA,NA,107.767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169635,-1.3235,1.64465,-4.87529,NA,NA,NA,NA,NA,318.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169997,-1.24948,3.85687,-4.98371,NA,NA,NA,NA,NA,249.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170190,-0.716998,2.80778,-3.70389,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170358,-0.535741,3.55606,-3.40244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170415,-0.564995,3.09963,-4.17021,NA,NA,NA,NA,NA,70.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170682,0.865742,2.88214,-4.60183,NA,193.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170844,1.96242,4.59581,-4.22031,NA,NA,NA,NA,NA,NA,NA,NA,-6.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171168,4.67229,3.28864,-4.67928,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171324,4.86191,2.95029,-4.45492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.449,NA,NA,NA,NA,NA,NA
171404,4.20293,3.09932,-3.70966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.49,NA,NA,NA,NA,NA,NA,NA,NA,NA
171650,4.61523,2.77293,-3.59525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.271,NA,NA,NA,NA,NA,NA,NA,NA
171864,4.79609,2.32963,-3.14295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,525.025,NA,NA,NA,NA,NA,NA,NA
172143,4.84334,3.56199,-1.9844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186.213,NA,NA,NA,NA,NA,NA
172237,4.91147,2.75906,-4.07828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.802,NA,NA,NA,NA,NA,NA
172536,4.69894,1.01819,-4.74182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.128,NA,NA,NA,NA,NA,NA,NA
172687,4.64633,1.58408,-4.30376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.808,NA,NA,NA,NA,NA,NA
172822,4.39697,1.93573,-4.4607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262.117
173191,4.69912,2.18483,-4.31482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348.769
173376,4.41546,2.24481,-3.59943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-41.926,NA,NA,NA,NA,NA,NA,NA,NA,NA
173503,3.18816,0.213788,-3.95361,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173657,3.58362,2.56424,-3.14488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.321,NA,NA,NA,NA
173856,3.37897,4.48225,-1.5398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.259,NA,NA,NA,NA,NA
174159,1.71768,3.62813,-3.40834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.475,NA,NA,NA,NA,NA,NA,NA,NA,NA
174242,1.29078,3.16077,-4.34257,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174432,2.05806,1.04594,-4.39949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.318,NA,NA,NA,NA,NA,NA,NA,NA,NA
174617,1.692,1.60072,-4.30394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.955,NA,NA,NA,NA,NA,NA,NA
174995,1.04306,0.788241,-4.16121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.886,NA,NA,NA,NA,NA,NA,NA,NA,NA
175061,1.49605,0.767104,-4.27507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175321,2.57319,-0.918557,-3.88339,NA,NA,NA,NA,NA,NA,NA,NA,41.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175543,3.35553,0.980158,-3.68771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.136,NA,NA,NA,NA
175715,4.49131,1.53589,-2.77739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.396,NA,NA,NA,NA
175983,3.47501,1.37855,-2.0438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.529,NA,NA,NA,NA,NA,NA,NA,NA,NA
176043,2.13576,1.41363,-2.63403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.611,NA,NA,NA,NA,NA
176218,2.29173,0.392539,-3.46913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176426,2.53531,-0.0762171,-3.97812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176629,4.51976,1.04035,-4.84779,NA,NA,NA,NA,NA,NA,NA,NA,-2.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176842,4.76052,1.74711,-4.06985,NA,NA,NA,NA,NA,34.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177064,4.83825,0.0474511,-3.48729,NA,1280.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177312,4.44765,0.158568,-3.68264,NA,NA,17.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177582,3.53459,-0.518801,-4.04001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177658,3.05961,0.499856,-3.45931,NA,60.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177979,1.44505,-0.00373386,-3.1379,NA,56.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178093,3.31951,2.60371,-2.79171,NA,NA,NA,NA,6.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178366,4.10387,1.83983,-2.72275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.452,NA,NA,NA
178449,4.30025,2.00653,-1.96879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-41.379,NA
178604,3.54997,3.07286,-2.68293,NA,NA,NA,NA,NA,NA,-0.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178804,4.76825,3.31854,-4.15159,NA,NA,NA,NA,NA,NA,NA,161.947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179162,4.91856,4.10612,-4.2083,NA,NA,NA,NA,NA,NA,NA,51.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179217,3.86172,4.27171,-3.93025,NA,NA,NA,NA,NA,NA,106.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179421,4.68896,3.97369,-4.89495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.425,NA,NA
179787,3.39698,4.03451,-4.28026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.971,NA,NA
179966,3.09922,4.56533,-2.70232,NA,NA,NA,NA,NA,NA,NA,-6.354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180166,2.53909,4.29142,-3.07865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.03,NA
180224,0.745489,4.68368,-4.03593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.501,NA,NA
180560,0.306137,2.92588,-4.2916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.575,NA,NA
180682,0.795687,3.05831,-4.53259,NA,NA,NA,NA,NA,NA,NA,-25.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180982,0.256765,3.01147,-4.01257,NA,NA,NA,NA,NA,NA,NA,0.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181031,1.7007,4.59072,-3.89262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.238,NA
181375,1.62644,4.62624,-4.85392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.51,NA
181584,0.750997,4.93941,-4.60777,NA,NA,NA,NA,NA,NA,207.974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181692,-0.313955,3.98834,-1.08315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.017,NA,NA
181850,1.67978,4.83211,-0.507252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.931,NA
182178,-0.289285,4.7884,0.530063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.968,NA,NA
182310,-1.267,3.5043,-0.901798,NA,NA,NA,NA,137.937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182403,-3.02472,3.83393,-1.22592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.822,NA,NA
182683,-2.54433,4.8504,-1.23808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.359,NA,NA
182880,0.00587306,4.4997,-0.457976,NA,NA,NA,NA,NA,NA,NA,0.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183142,-0.331562,4.87977,-1.09643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.315,NA
183236,0.463893,3.47176,-2.29955,NA,NA,NA,0.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183451,-0.920431,2.68712,-3.20215,NA,339.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183752,-1.6403,3.15786,-1.85958,NA,NA,-86.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183848,-1.31842,2.33491,-2.90471,NA,NA,NA,NA,NA,NA,NA,NA,NA,-209.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184113,-0.90936,1.00511,-3.56324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-164.58,NA,NA,NA,NA,NA,NA,NA,NA
184319,-0.664037,2.43316,-4.70038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.008,NA,NA,NA,NA,NA,NA,NA,NA,NA
184560,-1.9108,1.6017,-4.35558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.206,NA,NA,NA,NA,NA,NA,NA
184631,-2.27795,1.79325,-3.9178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.002,NA,NA,NA,NA,NA,NA,NA
184863,-2.28791,0.828847,-3.78043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.314,NA,NA,NA,NA,NA,NA
185177,-2.35354,2.00033,-3.98594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.897,NA,NA,NA,NA,NA,NA,NA
185374,-1.87816,1.29019,-4.21005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.402,NA,NA,NA,NA,NA,NA,NA
185496,-0.701303,-0.0811305,-3.30852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,795.461
185678,-0.842194,0.873264,-3.75271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.246,NA,NA,NA,NA,NA,NA,NA,NA
185869,-0.316043,1.55739,-1.7761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.741,NA,NA,NA,NA,NA,NA
186185,1.44873,3.10895,-3.0225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.551,NA,NA,NA,NA,NA,NA,NA
186284,1.91157,2.75299,-3.15799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.73,NA,NA,NA,NA,NA,NA,NA
186469,0.217819,3.61507,-3.32101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.027
186790,-0.296645,2.04053,-4.38145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.325,NA,NA,NA,NA,NA,NA,NA
186813,0.014427,2.24974,-3.34076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.274,NA,NA,NA,NA,NA,NA,NA
187120,-1.02853,2.22939,-3.193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.698,NA,NA,NA,NA,NA,NA,NA
187237,-1.71085,2.70317,-2.91402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.763,NA,NA,NA,NA,NA,NA
187496,-1.44776,2.81954,-4.50047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317.697,NA,NA,NA,NA,NA,NA,NA,NA
187735,-2.06227,1.5786,-4.75273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.713,NA,NA,NA,NA,NA,NA,NA,NA,NA
187897,-2.43667,-0.214839,-2.82683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.698,NA,NA,NA,NA,NA
188033,-3.16055,-0.769937,-2.15136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.983,NA,NA,NA,NA
188349,-3.79988,-0.894568,-1.85618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.98,NA,NA,NA,NA
188411,-2.74553,-1.92072,-2.27472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188602,-2.86829,-3.05546,-2.16905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-64.181,NA,NA,NA,NA
188962,-3.57459,-3.23972,-1.67939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.332,NA,NA,NA,NA
189054,-4.78631,-3.15799,-1.09662,NA,NA,NA,NA,NA,NA,NA,NA,-3.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189235,-4.05769,-3.11385,-2.57311,NA,NA,116.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189586,-2.56356,-3.08679,-1.44655,1313.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189614,-2.226,-2.12597,1.53787,NA,NA,NA,-28.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189951,-0.407595,-4.74978,1.29568,NA,NA,47.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190077,-0.415647,-3.15312,1.88604,NA,NA,-46.334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190380,-0.82771,-2.68424,3.01729,NA,24.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190577,-0.76862,-2.52248,3.33145,NA,NA,1106.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190735,0.679256,-3.76764,3.22006,NA,NA,NA,18.772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190808,0.828439,-4.78495,3.38628,NA,NA,NA,47.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191074,0.553033,-4.80513,4.15477,20.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191256,0.584921,-4.02242,1.89533,3.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191596,1.06545,-4.56337,1.79221,NA,NA,NA,NA,8.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191734,1.02739,-3.10838,2.55626,NA,NA,NA,NA,-0.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191889,2.13031,-3.22468,2.85942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.973,NA,NA,NA
192136,1.26399,-4.03049,3.00827,NA,NA,NA,NA,1.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192226,1.52853,-4.62398,2.25448,NA,NA,NA,NA,NA,NA,NA,8.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192418,2.42893,-2.8362,1.26659,NA,NA,NA,NA,NA,NA,-16.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192731,3.5477,-2.63324,0.18376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.836,NA,NA,NA
192995,2.40449,-3.64528,-1.50065,NA,NA,NA,NA,NA,NA,-54.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193090,1.8357,-2.68031,-1.41567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-128.18,NA,NA
193210,-0.215409,-2.08406,0.366342,NA,NA,NA,NA,NA,NA,337.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193478,-0.942376,-0.381008,-0.100232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,819.775,NA
193701,-0.84654,0.850383,1.40329,NA,NA,NA,NA,355.711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193955,-0.322931,1.86195,-1.01752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.391,NA
194087,-1.05673,0.552088,0.536806,NA,-30.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194349,-0.795256,-0.0577405,0.0107032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1338.866,NA,NA,NA
194520,-2.29679,-0.319584,0.57421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.039,NA
194635,-2.19236,0.34478,-0.684023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.918,NA,NA
194994,-2.69946,-0.102822,-1.19089,NA,NA,NA,NA,NA,NA,20.547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195119,-3.17639,-0.717163,-1.17329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.366,NA
195372,-4.35499,-1.32203,-1.11345,115.929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195477,-4.95671,-0.587956,0.0688219,NA,NA,NA,NA,NA,NA,60.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195676,-4.05742,-1.16152,-0.784297,NA,NA,NA,NA,307.439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195855,-3.55516,-0.787098,-0.419665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.673,NA
196195,-4.0624,-0.711829,0.418334,NA,NA,NA,NA,NA,NA,-155.248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196343,-4.06821,-0.306597,0.827377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.69,NA,NA,NA
196489,-4.35529,0.0105852,2.94757,NA,NA,NA,NA,32.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196781,-3.94627,0.680267,4.48087,-23.707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196921,-4.51945,0.23938,4.33495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.224,NA,NA,NA
197190,-3.47903,0.714613,3.98805,-4.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
