id,x0,x1,x2,fitness-3.5,fitness-1.5,fitness-0.5,fitness1,fitness2,fitness1.5,fitness3,fitness4,fitness3.5,fitness0,fitness0.5,fitness2.5,fitness5,fitness4.5,fitness-2,fitness-1,fitness-4,fitness-4.5,fitness-5,fitness-3,fitness-2.5
164262,-0.666696,-0.36431,2.04663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.188,NA,NA,NA,NA,NA,NA,NA,NA,NA
164546,-1.46911,-1.21495,1.83599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164613,-4.01603,0.704342,2.53372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164984,-2.96353,2.24582,2.58288,NA,NA,NA,NA,NA,-0.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165150,-4.04577,1.68333,1.90152,NA,NA,NA,36.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165338,-4.59425,0.989681,1.03565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165550,-4.46987,1.84963,0.807677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165797,-4.42786,2.74454,1.33846,NA,185.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165946,-4.75807,4.17681,0.382022,NA,49.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166062,-4.72377,4.2935,1.54694,NA,NA,0.149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166330,-4.59928,4.89614,1.80602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.844,NA,NA,NA,NA,NA,NA
166405,-1.41362,2.84873,3.21714,NA,756.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166639,-1.10688,4.02595,4.90006,NA,NA,165.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166925,-0.157844,4.73494,4.22086,NA,NA,647.217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167048,-0.635932,4.88629,4.01654,NA,NA,NA,NA,NA,296.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167283,-0.656629,4.75062,4.77578,NA,NA,NA,NA,NA,NA,NA,NA,NA,4402.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167401,0.0947194,3.57049,4.48471,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167776,1.96749,3.95442,4.93857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167982,1.58465,4.34394,4.48799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.707,NA,NA,NA,NA,NA,NA
168052,4.57965,4.2084,4.36635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,585.165,NA,NA,NA,NA,NA,NA
168326,4.2944,4.67402,4.89892,1657.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168469,1.61931,4.27896,3.2365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.534,NA,NA,NA,NA
168643,1.65832,4.31707,4.42482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.75,NA,NA,NA,NA,NA,NA
168957,2.52018,3.88173,4.16348,NA,-25.603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169074,3.03952,4.86389,3.74462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.627
169256,3.52995,4.82305,4.03921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.405,NA,NA,NA,NA
169531,2.1205,3.20413,3.24419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.258
169733,2.03832,3.39507,3.31972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.805,NA,NA,NA,NA,NA,NA
169883,2.14297,1.53787,3.60263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.749
170199,0.912134,1.25582,3.29231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-109.403
170233,-1.17978,2.87256,3.4874,19.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170417,-1.22192,2.24482,4.52761,NA,175.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170728,-0.925567,2.12646,4.28338,NA,278.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170869,-0.0589961,3.39981,3.3122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,824.249,NA,NA,NA,NA,NA
171176,-0.0151986,4.87202,3.63695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1645.203,NA,NA,NA,NA,NA
171368,1.13042,3.80982,3.33532,NA,NA,20.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171572,1.0457,3.30602,4.91379,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171741,0.244722,1.83071,4.89297,NA,NA,693.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171829,-0.2517,1.51587,3.55534,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172196,-0.875141,3.98773,1.85815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.893,NA,NA,NA,NA,NA
172210,-0.862749,4.71222,1.8921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.746,NA,NA,NA,NA,NA
172533,-0.378058,4.21486,3.60001,NA,334.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172713,-2.15779,4.39062,3.72684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172959,-0.505621,3.09986,2.273,NA,NA,NA,14.553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173010,-0.736752,2.35227,2.8646,NA,NA,NA,NA,-235.879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173280,-1.31463,3.32492,4.91119,NA,NA,NA,731.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173583,-2.39501,2.31713,4.81319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173671,-4.25427,3.23645,4.53035,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173945,-4.74715,2.53188,3.40908,NA,NA,1.199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174079,-4.77756,1.76092,4.89334,NA,NA,241.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174396,-4.06411,2.30656,4.35269,NA,512.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174542,-4.33901,1.33429,4.49834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.01,NA,NA,NA,NA,NA,NA
174728,-4.51661,1.91547,4.02595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-34.887,NA,NA,NA,NA,NA,NA
174863,-4.30937,3.01981,4.5315,NA,1.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175163,-4.29627,4.16097,4.03144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.239,NA,NA,NA,NA,NA,NA
175271,-2.22223,4.48602,4.67541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.326,NA,NA,NA,NA,NA,NA
175465,-0.918108,4.16927,4.69869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940.434,NA
175763,-1.94486,4.35247,4.10489,269.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175886,-2.8603,2.76499,4.58863,40.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176131,-3.3413,2.10801,3.53264,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176342,-4.76422,4.28066,0.118149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.232,NA
176583,-4.89056,4.7183,0.532745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.814,NA
176799,-4.81626,4.77028,0.418543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.45,NA
176999,-3.24608,4.85643,1.30053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.117,NA
177124,-4.80678,4.92382,1.58236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.276
177397,-1.96225,4.86201,0.420567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,886.985,NA
177465,-2.1803,4.85516,0.265907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248.415,NA,NA,NA,NA
177671,-3.04494,4.80309,-0.46078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.292,NA
177830,-3.3618,4.18602,-1.15557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.599
178113,-3.56744,3.76769,-0.558105,NA,585.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178225,-4.38597,4.03859,0.495873,NA,-37.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178406,-4.9056,3.12032,0.287335,NA,266.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178720,-4.97676,1.57822,-0.315818,NA,52.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178997,-4.42424,-0.3209,-0.860532,NA,NA,-649.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179127,-4.22619,-0.829618,-0.0167393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179308,-4.60577,0.458941,0.799752,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179432,-4.18177,0.881066,-0.205529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-43.506,NA,NA,NA,NA,NA
179682,-3.28122,1.68014,1.14417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.232,NA,NA,NA,NA,NA,NA
179924,-2.64532,1.21378,-0.485595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.942,NA,NA,NA,NA,NA,NA
180120,-1.53998,0.200583,-0.734683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1404.828,NA,NA,NA,NA,NA,NA
180243,-1.30599,0.522486,0.498917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.353,NA,NA,NA,NA
180408,-2.13989,2.08602,0.587198,-2.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180793,-1.28875,1.99473,2.97573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.62,NA,NA,NA,NA
180823,-2.40911,1.68492,3.43226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.862,NA,NA,NA,NA
181022,-3.05083,2.50451,1.6501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.912,NA,NA,NA,NA
181240,-2.66077,0.752394,1.92045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.312,NA,NA,NA,NA
181413,-2.48892,0.91692,0.610159,-25.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181741,-2.27028,0.856253,0.877299,21.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181886,-2.36111,0.616709,0.592323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.512,NA
182046,-1.93632,-0.0251437,-0.286072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,584.074
182270,-1.2361,0.788061,-1.3184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1068.126,NA
182538,-1.9038,1.50785,-0.400003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.95,NA
182735,-1.94135,0.351687,-0.683377,NA,3417.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182837,-0.662556,-0.113177,0.0715635,NA,NA,1049.427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183032,-0.143085,-0.538545,0.451032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183210,-0.53941,-2.71308,1.00008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183571,-1.36909,-1.79376,2.09792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.921,NA,NA,NA,NA,NA
183712,-2.47262,-2.24849,1.03535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.475
183938,-3.5585,-1.40318,-0.199163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.463,NA,NA,NA,NA
184152,-4.87959,-0.876537,2.12243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.182
184366,-4.80157,-1.83582,2.82715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.431,NA
184456,-4.69122,-1.22671,2.75624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.879,NA
184723,-4.2045,-0.151014,1.61973,11.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184977,-3.5088,0.857788,2.36186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.558,NA,NA,NA,NA
185102,-3.32917,-0.722176,1.2923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230.922,NA,NA,NA,NA,NA,NA
185248,-2.98494,-2.32595,0.89304,NA,119.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185517,-2.41057,-3.35111,-0.754014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.787
185688,-2.24716,-2.92667,-1.09535,17.689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185867,-1.12225,-3.4213,-1.26117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA
186033,-0.469264,-3.94566,-0.419144,-3.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186325,0.478897,-3.64311,0.268814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.219,NA,NA,NA
186409,0.958062,-2.94431,0.233472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.966,NA,NA,NA,NA
186794,0.866897,-2.86202,0.701673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-38.662,NA,NA,NA,NA
186990,0.354771,-2.05567,0.345574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-256.41,NA
187078,0.450727,-1.5434,0.131371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.492,NA,NA,NA,NA,NA,NA
187270,-0.476124,-0.858646,0.523856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.483
187430,1.62032,-1.3262,1.26158,NA,361.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187693,2.79383,-1.27517,3.56683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.321,NA
187955,3.04396,-1.55404,4.46563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33.803
188150,-0.277184,-1.17183,4.37372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,458.585
188217,-1.72233,-1.55745,3.81289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450.547,NA,NA,NA,NA,NA,NA
188444,-1.91877,-1.31558,4.85421,NA,6324.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188601,-0.828124,-0.111269,4.91285,NA,NA,NA,NA,NA,NA,NA,NA,NA,8918.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188801,-0.0243476,-0.216077,4.03771,NA,NA,NA,236.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189110,-0.432349,-0.410138,4.24743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189338,1.62464,-1.13271,3.5996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.238,NA,NA,NA,NA,NA,NA,NA,NA,NA
189560,1.39123,0.276584,4.96373,NA,NA,NA,NA,NA,NA,361.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189747,2.50417,-0.436837,4.45921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.598,NA,NA,NA,NA,NA,NA,NA,NA
189988,2.73467,-0.443502,3.85461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-56.722,NA,NA,NA,NA,NA,NA,NA,NA
190098,3.39581,-0.699636,4.22472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1156.223,NA,NA,NA,NA,NA,NA,NA
190368,4.31519,0.57897,4.97563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.918,NA,NA,NA,NA,NA,NA,NA
190573,3.83089,1.28614,4.21436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332.961,NA,NA,NA,NA,NA,NA,NA
190630,3.12975,1.80869,4.90903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,971.506,NA,NA,NA,NA,NA,NA,NA,NA
190944,3.24769,0.976969,4.96051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1047.731,NA,NA,NA,NA,NA,NA,NA,NA
191076,4.49807,-1.09634,4.25214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42.451,NA,NA,NA,NA,NA,NA,NA
191267,4.02738,-2.07609,4.33982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.93,NA,NA,NA,NA,NA,NA,NA
191402,4.58816,-2.27814,4.40615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.374,NA,NA,NA,NA,NA,NA,NA
191685,4.51818,-2.40645,2.54494,NA,NA,NA,NA,NA,NA,NA,0.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191893,3.55223,-2.29674,2.36898,NA,NA,NA,NA,0.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192067,4.74049,-2.01661,3.28105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,660.945,NA,NA,NA,NA,NA,NA,NA,NA,NA
192201,4.51063,-0.728799,2.77518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192528,4.89547,-1.68282,3.93211,NA,NA,NA,152.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192780,4.60798,-1.09601,4.2241,NA,NA,NA,129.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192845,4.64329,-0.14781,4.26854,NA,NA,NA,NA,NA,NA,NA,NA,NA,2828.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193001,4.43829,-1.161,4.36901,NA,NA,498.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193348,4.45738,-1.17267,2.39747,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193538,4.03567,-1.56333,3.09675,NA,NA,NA,NA,NA,0.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193783,4.52072,-1.45451,4.03719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.726,NA,NA,NA,NA,NA,NA,NA,NA,NA
193959,4.40057,-1.65348,3.83652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194065,4.16888,-2.36481,2.42401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194242,4.1649,-3.4125,0.985017,NA,NA,NA,81.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194453,4.43278,-3.32795,1.36793,NA,NA,NA,NA,7.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194775,3.1821,-2.24087,1.28841,NA,NA,NA,NA,-13.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194984,2.63128,-4.65064,0.161596,NA,NA,NA,NA,NA,NA,NA,6.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195118,2.92012,-3.94023,-0.106711,NA,NA,NA,NA,79.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195279,4.31014,-3.04045,1.67226,NA,NA,NA,77.991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195449,4.38833,-3.30527,3.08326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195657,3.65274,-3.70196,2.48408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.156,NA,NA,NA,NA,NA
195910,2.86923,-4.00444,3.33107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258.664,NA,NA,NA,NA,NA
196172,1.88837,-3.72881,4.00403,NA,NA,-0.569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196331,2.06796,-3.15592,2.27669,NA,NA,5.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196418,1.17608,-1.53796,4.59893,NA,789.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196764,1.23966,-2.77355,3.47879,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196959,1.56568,-1.58303,3.54719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.084,NA,NA,NA,NA,NA,NA
197123,2.79451,-2.10596,1.9641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.623,NA,NA,NA,NA,NA
