id,x0,x1,x2,fitness-1,fitness0,fitness-0.5,fitness-3,fitness-2.5,fitness-1.5,fitness-2,fitness0.5,fitness1,fitness3,fitness-3.5,fitness2,fitness1.5,fitness2.5,fitness4.5,fitness5,fitness3.5,fitness4,fitness-4.5,fitness-4
168089,-0.796579,-0.255756,-2.06174,NA,NA,9478.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168264,-0.651934,-0.69352,-1.88821,NA,NA,NA,NA,NA,5318.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168539,-0.881745,-0.588022,-0.968932,NA,NA,NA,NA,NA,12278.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168618,-3.38514,-2.02719,-1.35448,622.767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168814,-4.91447,-2.99306,-1.81245,NA,NA,NA,NA,40.381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169194,-3.67941,-1.68286,-1.68361,258.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169298,-2.8363,-1.63041,-1.24412,NA,NA,NA,NA,NA,1289.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169449,-1.46614,-2.03923,-0.536446,5277.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169755,0.169856,-0.708051,-0.800085,NA,NA,NA,NA,NA,3213.934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169974,-0.299838,-0.982807,-1.84893,NA,NA,NA,NA,NA,NA,1195.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170020,0.854933,-0.883535,-0.587042,NA,NA,NA,NA,NA,NA,1036.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170233,-0.261314,-2.06541,1.73364,NA,911.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170476,-1.47014,-1.92899,-0.0387798,NA,NA,NA,NA,NA,4994.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170698,-0.239429,-2.00898,-0.884915,7549.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170802,-0.748246,-0.332081,-1.90113,5772.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171101,-0.681512,1.50629,-0.71934,NA,NA,NA,NA,NA,2052.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171234,-0.70905,-0.577321,-0.638431,NA,NA,NA,NA,NA,12544.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171410,-0.586254,-0.0458304,-0.476453,NA,NA,556.437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171603,-0.182228,0.27569,-0.947535,3822.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171884,-1.05147,-0.770395,-2.18445,NA,NA,NA,NA,757.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172033,-2.20638,-1.48899,-1.51315,1729.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172305,-2.18861,-0.101344,-1.31346,NA,NA,NA,NA,NA,2898.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172524,-1.92181,0.746129,-0.642977,756.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172779,-0.735403,0.305945,0.502261,NA,NA,NA,NA,NA,1131.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173000,-1.83449,-0.39479,-0.107014,NA,NA,NA,NA,NA,816.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173164,-2.2073,-0.496239,-0.351687,352.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173381,-2.20589,-0.578258,-0.225241,NA,NA,NA,NA,NA,NA,292.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173491,-0.994935,-0.922438,-0.00626135,NA,NA,NA,1506.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173765,-0.853882,-1.31836,-0.207974,NA,NA,NA,NA,4455.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173924,-2.32388,-0.978096,-0.11201,NA,NA,NA,NA,NA,776.831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174182,-2.47836,-0.238823,-0.0663324,NA,NA,2649.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174313,-3.06513,-0.568664,-0.826115,NA,NA,418.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174530,-3.19983,-1.04626,-1.58831,NA,NA,888.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174657,-4.57916,-0.947009,-0.963971,NA,NA,NA,NA,NA,NA,1392.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174842,-4.97757,-0.909916,-0.973868,NA,NA,NA,NA,NA,3013.443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175087,-4.27589,-0.695411,-1.35126,NA,NA,NA,NA,NA,1350.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175391,-3.18039,-0.758208,-0.870183,NA,NA,NA,NA,NA,1413.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175524,-2.85336,-0.818497,-0.424544,NA,NA,621.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175723,-3.35133,-0.534598,-1.43161,NA,NA,572.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175906,-3.2232,-0.0614518,-1.48829,NA,NA,NA,NA,NA,969.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176084,-1.34262,-1.31231,-2.50769,6210.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176293,-1.63199,-0.962549,-4.10828,NA,NA,1019.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176531,-1.43275,-0.608201,-4.10371,NA,NA,3315.659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176763,0.0805785,-1.46327,-1.86852,NA,NA,NA,NA,263.862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176884,-0.927812,-2.23553,-1.22216,NA,NA,1052.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177059,-0.759388,-1.43285,-1.25369,NA,NA,NA,NA,NA,19019.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177269,-0.542655,0.0835534,-1.58864,NA,NA,NA,NA,NA,754.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177404,-0.733061,-1.2272,-1.14086,NA,NA,NA,NA,NA,852.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177659,0.0384852,-1.3171,-0.677145,NA,NA,NA,NA,1307.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177844,0.304862,-0.934023,-1.18216,NA,NA,NA,NA,176.626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178131,1.76039,-1.40053,-1.47223,NA,NA,NA,85.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178203,-0.366618,-1.43747,-0.704756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1787.335,NA,NA,NA,NA,NA,NA,NA,NA,NA
178576,-1.46022,-2.08907,-0.703774,NA,NA,NA,NA,NA,NA,2180.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178731,-1.08876,-1.68127,-0.861098,NA,206.593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178932,-2.38808,-1.32856,-0.730925,NA,NA,NA,NA,NA,NA,NA,1029.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179146,-2.92304,-1.22809,-0.915723,NA,NA,NA,NA,NA,NA,NA,NA,445.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179289,-1.48667,-0.564072,-1.17938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,606.829,NA,NA,NA,NA,NA,NA,NA
179431,-0.819835,-0.782442,-2.36012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,646.445,NA,NA,NA,NA,NA,NA,NA,NA
179750,-1.389,-1.03521,-0.881023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1888.766,NA,NA,NA,NA,NA,NA,NA,NA
179872,-0.921822,-1.32597,0.794342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1242.426,NA,NA,NA,NA,NA,NA,NA,NA
180026,-0.943927,-1.50155,0.0593004,NA,NA,NA,NA,NA,NA,NA,NA,NA,743.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180363,0.460609,-0.96558,-0.112762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574.602,NA,NA,NA,NA,NA,NA,NA
180558,-0.762007,-1.94755,-0.502888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,439.85,NA,NA,NA,NA,NA,NA,NA
180760,-0.830352,-1.34382,0.0850368,NA,NA,NA,NA,NA,NA,NA,NA,NA,215.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180876,-0.0401639,-0.668093,-0.730109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304.069,NA,NA,NA
181117,-1.06721,-0.544261,-1.43211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1579.828,NA,NA,NA,NA,NA
181388,-0.885511,-0.835128,-1.01691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17098.538,NA,NA,NA,NA
181588,-0.794268,-1.29908,-1.00986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3886.536,NA,NA,NA,NA,NA
181753,-0.112263,-1.2492,-0.557058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4736.901,NA,NA,NA,NA
181840,-0.895266,-2.6238,-0.283077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1303.917,NA,NA,NA,NA,NA
182033,0.112207,-1.45218,-0.835508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,929.872,NA,NA,NA,NA
182232,-0.625346,-1.43511,-0.57482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3669.665,NA,NA,NA,NA,NA
182448,-1.66886,-0.376695,-1.28279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1191.734,NA,NA
182787,-1.74617,-0.717137,-0.714191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316.002,NA,NA,NA
182890,-2.65875,-1.36559,-2.93187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1039.378,NA,NA,NA,NA
183012,-1.58281,-3.44285,-0.571108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1771.47,NA,NA,NA,NA
183371,-0.877658,-1.9514,-0.664633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10639.675,NA,NA,NA,NA
183419,-1.54578,-1.70968,0.0323545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,577.349,NA,NA
183776,-1.09711,-1.3683,-0.570247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,714.697,NA,NA,NA,NA,NA
183847,-0.706103,-2.7075,-2.16567,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184125,-0.522009,-1.67154,-2.58559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.341,NA,NA
184262,-1.57373,-2.47701,-2.83304,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184529,-1.18629,-1.43104,-1.95794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,657.555,NA,NA,NA
184733,-1.07682,-1.09867,-1.01495,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184899,-0.994846,-1.0363,-2.06945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768.228,NA,NA,NA,NA,NA,NA,NA,NA
185004,-1.16745,-0.672688,-1.2664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244.172,NA,NA,NA,NA,NA,NA,NA
185279,-0.227341,-0.966376,-1.48209,1328.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185477,-0.669936,-0.757528,-1.28116,23131.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185750,-1.4678,-0.742164,-3.33707,NA,627.957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185818,-1.24017,-0.429108,-3.80955,NA,NA,NA,NA,NA,NA,NA,24.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186109,-0.70551,-0.438037,-4.02991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.31,NA,NA,NA,NA,NA,NA,NA
186317,-1.06338,-1.35777,-3.3747,NA,610.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186522,-2.10493,-0.263776,-2.19377,643.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186772,-2.03309,-0.253473,-0.872917,NA,1994.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186826,-1.43166,0.308752,-2.78603,NA,NA,509.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187035,-1.35782,-0.391052,-2.57041,NA,NA,190.956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187349,-1.82322,-0.644782,-2.62317,719.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187502,-0.311082,0.0163923,-2.55261,NA,252.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187702,-0.0686093,-0.187525,-1.53051,9075.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187823,0.969535,-0.149319,-0.901302,NA,NA,NA,NA,835.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188172,-0.967139,-0.689679,-0.774473,NA,NA,NA,NA,3003.672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188233,-0.268476,0.364244,-0.602041,NA,NA,NA,113.898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188414,-0.697005,0.290658,-2.01315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471.223,NA
188785,-1.8872,-0.587392,-0.833782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,607.076,NA,NA,NA,NA,NA,NA,NA,NA,NA
188847,-0.0981438,0.799293,-1.38141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,623.187
189200,-0.658066,-0.247907,-2.50112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.157,NA
189379,-0.937996,-1.27906,-0.532234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1135.112
189573,-0.599678,-1.23637,-1.6222,NA,NA,NA,NA,1204.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189692,-0.365245,-0.734682,-0.831173,NA,NA,5377.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189937,-0.707184,-1.0343,1.12941,NA,NA,401.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190170,-0.706518,-0.195212,1.44321,3308.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190218,-0.279911,-0.636577,-0.583465,6896.778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190524,-1.95055,-0.690198,-0.559254,NA,2011.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190783,-0.993005,-0.588869,-0.427753,1509.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190832,0.533717,-0.815598,-0.68959,NA,911.906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191047,0.468829,0.51191,-1.0207,NA,204.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191264,0.481688,0.65696,0.870041,NA,124.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191493,-0.330053,0.918118,-1.1589,683.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191749,-1.41482,-0.0522648,-1.21528,2416.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191974,-1.09491,0.0020631,-1.33829,NA,NA,NA,NA,NA,1206.097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192066,-1.64056,-0.875408,-1.43512,NA,NA,NA,NA,NA,1438.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192238,-1.37369,-0.722585,-1.93841,13585.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192597,-2.00229,-1.65566,-1.87508,NA,NA,NA,NA,NA,NA,787.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192611,-0.422191,-0.326476,-2.07294,NA,NA,NA,NA,NA,861.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192805,-1.37181,-1.07484,-1.78184,NA,NA,NA,NA,NA,NA,103.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193090,-1.20324,-1.13313,-0.888428,146.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193394,-0.760331,-1.65916,-0.648377,NA,NA,628.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193457,-1.09966,-2.09887,-1.96356,NA,NA,NA,NA,NA,580.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193728,-1.59578,-0.07496,-1.53172,9281.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193822,-1.19239,-0.714615,-1.33841,NA,NA,NA,NA,2123.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194041,-0.680337,-1.64877,-0.927255,NA,NA,NA,327.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194271,-0.548965,-2.17508,-1.37237,2173.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194573,-0.116572,-1.7095,-0.0809145,1539.934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194742,-0.307045,-3.18338,-0.846625,NA,NA,NA,NA,NA,NA,947.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194986,-0.847372,-1.27773,-0.264063,NA,NA,NA,NA,NA,8733.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195157,-0.887031,-0.953402,-0.046348,2867.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195324,-1.33728,-1.48163,-0.930925,NA,NA,5725.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195565,-1.06467,-1.56842,-1.04818,2883.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195771,-0.0726362,-1.42628,-0.555106,NA,1392.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195929,0.551562,-0.924945,-1.40283,1040.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196102,1.66091,-0.965674,-1.57691,NA,NA,NA,NA,NA,1934.553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196385,3.58911,-0.924332,0.0521944,NA,NA,NA,NA,NA,481.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196462,3.38194,-1.92254,-1.03572,NA,774.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196728,4.43992,-2.47498,-0.881381,1773.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196818,3.66308,-1.61281,-0.216304,1989.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197028,2.30314,-1.64884,-1.09026,548.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197355,1.13938,-0.862983,-0.919226,NA,NA,NA,NA,NA,1566.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197409,0.014149,-1.60093,-1.45645,NA,NA,NA,NA,NA,NA,1837.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197713,0.420899,-0.942835,-0.765036,NA,NA,NA,NA,NA,6563.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197805,-0.802573,-0.738585,-1.05048,NA,NA,6511.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198186,-1.91386,-0.853586,-0.871363,NA,6769.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198208,-0.798543,-1.3823,-0.0467413,NA,NA,NA,NA,NA,NA,NA,3107.681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198465,-0.849497,-1.51745,-0.145404,NA,NA,4013.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198638,-0.511163,-1.03386,-0.254956,NA,NA,NA,NA,NA,NA,NA,545.894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198839,-0.814875,-1.20367,-2.1904,1179.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199073,-0.825362,0.0248737,-0.323602,NA,1949.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199262,-0.591255,-0.909652,-2.8837,NA,2249.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199541,-0.192897,-1.78277,-2.25868,NA,12.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199738,-1.46841,-0.676072,-1.61947,NA,NA,NA,NA,NA,NA,NA,NA,2078.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200000,-1.13135,-0.78326,-1.77085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.073,NA,NA,NA,NA,NA,NA,NA
