id,x0,x1,x2,fitness1,fitness2,fitness2.5,fitness0.5,fitness0,fitness-0.5,fitness-1,fitness1.5,fitness4,fitness5,fitness3,fitness3.5,fitness-1.5,fitness-2,fitness4.5,fitness-3,fitness-2.5,fitness-4,fitness-5,fitness-4.5,fitness-3.5
167737,1.23211,0.921044,0.60369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167836,0.524945,-1.1518,0.11332,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168090,-0.476842,-0.418554,-0.0129203,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168340,-0.962347,-0.652838,-1.29621,NA,NA,NA,NA,NA,NA,NA,NA,2646.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168559,-1.88836,-1.42749,-2.49848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1810.748,NA,NA,NA,NA,NA,NA
168741,-3.81168,-2.68473,-1.70293,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168867,-4.12859,0.0396539,-1.29713,NA,NA,NA,NA,NA,NA,NA,NA,NA,542.837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169001,-4.87522,0.47377,-0.680854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-62.89,NA,NA,NA,NA,NA,NA
169242,-3.06197,0.548496,-1.03336,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169487,-1.92564,-0.695759,-2.30974,NA,NA,NA,NA,NA,NA,NA,NA,NA,-316.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169781,-1.86607,-0.938477,-3.8862,NA,NA,NA,NA,NA,NA,NA,NA,16.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169984,0.85699,-1.98527,-4.72095,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170086,1.00804,-3.48457,-4.78063,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170243,0.861979,-4.18335,-4.89843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.343,NA,NA,NA,NA,NA,NA
170514,0.368341,-5,-4.61544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.892,NA,NA,NA,NA,NA,NA
170603,0.310963,-4.77453,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.954,NA,NA,NA,NA,NA,NA,NA,NA,NA
170896,-0.133721,-3.75224,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171154,0.305414,-4.16236,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171394,1.84304,-5,-5,NA,NA,NA,NA,NA,NA,NA,NA,77.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171406,-0.717115,-5,-4.54112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,563.582,NA,NA,NA,NA,NA,NA
171630,-1.85379,-5,-4.20574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.523,NA,NA,NA,NA,NA,NA,NA,NA,NA
171912,-1.26021,-4.60516,-4.889,NA,NA,NA,NA,NA,NA,NA,NA,94.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172157,-0.575982,-4.14542,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-62.335,NA,NA,NA,NA,NA,NA
172267,-0.534823,-3.11287,-5,NA,NA,NA,NA,NA,NA,NA,NA,57.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172556,1.26453,-4.02161,-4.38337,NA,35.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172662,1.06238,-3.76411,-5,-1.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172911,1.15288,-3.78753,-5,1.626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173153,1.74237,-5,-5,NA,NA,NA,77.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173385,2.52062,-3.85586,-5,NA,NA,NA,NA,NA,NA,NA,-7.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173595,3.06802,-4.92938,-3.97664,NA,NA,NA,25.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173600,3.23914,-4.41477,-4.45494,82.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173817,2.99008,-4.33969,-4.00982,NA,5.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174157,3.56422,-5,-4.09487,-15.939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174264,3.43438,-5,-2.98103,75.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174555,3.26048,-3.62546,-3.08584,NA,NA,NA,NA,NA,NA,266.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174609,4.23012,-5,-3.24004,NA,NA,NA,NA,16.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174882,3.46027,-4.70183,-2.64578,-0.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175031,3.37781,-3.50219,-0.683977,NA,NA,NA,NA,NA,NA,NA,138.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175210,3.51624,-3.42135,-0.535693,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175491,1.77666,-4.13597,0.345165,NA,NA,NA,NA,NA,NA,35.939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175663,0.265206,-3.40245,0.808397,NA,NA,NA,NA,226.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175974,-0.473682,-3.0051,2.49489,NA,NA,NA,NA,31.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176043,-1.60166,-2.53282,2.27167,282.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176382,-1.03076,-2.39258,2.10552,NA,NA,NA,NA,NA,210.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176483,-1.84392,-1.60673,2.64742,NA,NA,NA,NA,244.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176776,-0.142084,0.68068,3.19168,72.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176848,-0.73643,0.591721,1.79341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.102,NA,NA,NA,NA,NA,NA,NA,NA,NA
177020,-1.35183,0.297952,0.660754,NA,NA,NA,NA,NA,NA,NA,NA,NA,931.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177252,-1.01051,-0.111693,0.394792,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1950.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177574,0.192283,0.0548523,0.789546,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177782,0.713763,-0.899065,0.916236,NA,NA,NA,NA,NA,NA,NA,NA,NA,1143.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177899,1.47237,-1.84623,2.23301,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178134,1.7638,-2.12084,3.73012,NA,NA,NA,NA,NA,NA,NA,NA,NA,533.506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178394,2.44397,-3.31495,5,NA,NA,NA,NA,NA,NA,NA,NA,-20.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178462,3.32573,-3.37506,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,574.791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178724,2.68363,-3.24974,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178889,1.7636,-1.98793,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179071,3.03302,-1.96969,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-236.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179214,3.9466,-3.97146,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179436,4.91019,-4.81386,3.67016,NA,NA,NA,NA,NA,NA,NA,NA,NA,562.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179716,4.41288,-4.89994,3.07376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.118,NA,NA,NA,NA,NA,NA,NA,NA,NA
179953,2.86586,-3.78073,3.95258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180117,3.75349,-3.83384,4.45557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33.804,NA,NA,NA,NA,NA,NA,NA,NA,NA
180256,4.25074,-3.69302,4.38309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-51.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180526,4.44124,-3.95763,4.07102,NA,NA,NA,NA,NA,NA,NA,NA,66.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180741,3.85212,-3.81921,5,NA,NA,92.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180850,2.69961,-5,3.58849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.033,NA,NA,NA,NA,NA,NA,NA,NA,NA
181162,3.5305,-5,2.9656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181256,3.7892,-5,1.59743,NA,NA,-15.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181492,4.99379,-5,1.03845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181790,5,-5,1.12808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181813,5,-5,1.78513,NA,197.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182167,5,-4.35666,1.74861,NA,NA,NA,NA,NA,NA,NA,-88.887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182230,5,-4.45788,2.24109,NA,25.893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182566,5,-3.66008,2.21273,NA,NA,NA,NA,NA,NA,NA,68.927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182652,3.7196,-3.19327,2.27317,NA,NA,NA,NA,NA,NA,NA,26.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182824,4.70152,-2.16845,2.49511,NA,NA,NA,-17.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183008,5,-0.893843,0.902406,1450.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183313,5,-0.422967,1.14826,70.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183549,3.58235,-0.595203,0.764419,NA,NA,NA,NA,237.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183653,4.16924,-0.206029,0.697409,76.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183907,5,-1.21672,0.328559,NA,NA,NA,NA,NA,NA,NA,152.689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184104,5,-0.943302,-0.494047,-206.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184301,4.37157,-1.34061,-0.63563,NA,NA,NA,2263.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184521,4.66414,-1.13981,-1.03591,NA,147.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184719,4.17682,-2.06896,-0.428369,NA,40.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184813,3.76577,-2.11775,-1.54343,NA,NA,NA,548.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185123,2.01216,-1.65078,-3.09866,27.205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185392,0.659033,-0.372558,-2.27463,NA,3.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185515,0.410287,-0.165922,-1.13219,NA,NA,NA,36.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185678,1.34436,0.374584,-1.37732,NA,NA,NA,249.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185901,0.166104,-0.311724,-1.63808,NA,NA,NA,NA,400.454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186037,0.519497,0.848851,-2.83022,NA,NA,NA,NA,NA,NA,58.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186219,1.41118,2.03759,-3.13036,NA,NA,NA,NA,NA,-8.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186547,2.83868,2.82347,-4.65558,NA,NA,NA,-11.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186653,3.77667,1.54512,-5,NA,NA,NA,15.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186937,3.67766,1.82048,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.383,NA,NA,NA,NA
187150,3.05451,-0.0845549,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.267,NA,NA,NA
187199,2.89488,0.509146,-2.79682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.032,NA,NA,NA,NA
187408,3.68369,1.10482,-1.51976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-45.865,NA,NA,NA,NA,NA,NA,NA
187706,2.79573,2.56153,-2.68531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.947
187881,3.05065,3.42349,-2.96891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.981,NA,NA,NA,NA
188121,3.69567,2.67579,-2.30438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.799,NA,NA,NA,NA
188270,4.20985,4.23244,0.178765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,624.661,NA,NA,NA,NA,NA,NA,NA,NA
188499,3.05051,4.48446,0.572392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.033,NA,NA,NA,NA,NA,NA,NA
188686,2.79913,4.31711,0.0226672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.827,NA,NA,NA,NA
188943,2.97138,5,-0.810417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305.052,NA,NA,NA,NA
189077,1.35368,5,-0.710199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2032.839,NA,NA,NA,NA,NA,NA,NA
189370,1.49805,4.40791,0.495792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.029,NA,NA,NA,NA
189423,0.771654,3.08921,0.776646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.61
189766,0.726443,3.72865,-0.118436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,426.604,NA,NA,NA,NA,NA,NA,NA
189971,0.836406,1.34112,0.542091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.074,NA,NA,NA,NA
190197,0.318549,0.242717,-0.644055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1069.657,NA,NA,NA,NA,NA,NA,NA,NA
190270,-0.961976,0.619324,0.193359,NA,NA,NA,NA,NA,NA,242.319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190402,-0.584939,-1.07479,1.54415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.75,NA,NA,NA,NA,NA,NA,NA,NA
190612,-0.741507,-0.64284,1.40791,NA,NA,NA,NA,2186.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190863,-1.13984,-0.0419311,2.68374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-90.504,NA,NA,NA,NA,NA,NA,NA,NA
191182,-1.67401,0.142141,3.46545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.21,NA,NA,NA,NA,NA,NA,NA,NA
191340,0.902703,0.953883,3.19254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.152,NA,NA,NA,NA,NA,NA,NA,NA
191438,2.21633,0.870923,3.41014,NA,NA,NA,NA,69.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191793,1.85945,1.55434,2.74128,NA,NA,-3.705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191827,2.05292,0.770816,4.40623,NA,3.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192021,3.48937,-0.311042,4.94752,NA,191.709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192298,2.77414,-0.0485294,5,NA,NA,448.778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192410,2.92882,-0.609015,5,NA,303.878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192757,2.50267,-1.68867,5,NA,NA,NA,NA,NA,NA,NA,64.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192908,2.28857,-1.67506,5,227.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193071,2.22766,-1.47136,4.77987,NA,NA,NA,NA,NA,NA,NA,476.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193276,2.16988,-1.00212,5,NA,75.721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193451,3.00427,-0.905699,5,NA,NA,-9.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193645,1.36558,-1.21244,4.18075,NA,-190.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193847,0.943866,-0.403536,2.62073,NA,NA,27.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194095,0.685012,0.151046,3.2608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194362,0.494092,0.596866,3.42731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194570,0.852026,-0.240585,4.02939,NA,60.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194774,0.234101,-0.63045,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362.78,NA,NA,NA,NA,NA,NA,NA,NA,NA
194862,0.814283,-0.234276,4.89568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315.201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195104,0.809999,0.834222,5,NA,NA,NA,NA,NA,NA,NA,NA,-170.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195339,1.3671,1.91287,4.82321,NA,NA,NA,NA,NA,NA,NA,NA,260.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195498,1.93468,3.73978,4.37958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235.039,NA,NA,NA,NA,NA,NA
195700,0.72671,4.23798,4.52831,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195969,1.33954,2.7936,4.84019,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196128,2.28942,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2628.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196328,3.31153,5,4.5713,NA,NA,NA,NA,NA,NA,NA,NA,NA,990.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196575,4.47311,5,3.2593,NA,NA,NA,NA,NA,NA,NA,NA,345.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196678,4.95163,4.98748,3.70425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-160.523,NA,NA,NA,NA,NA,NA
196920,3.38577,5,3.84968,NA,NA,NA,NA,NA,NA,NA,NA,NA,829.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197147,3.98238,4.40453,4.78139,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197264,3.08869,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1360.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197415,4.57177,4.21382,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1618.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197710,4.42402,4.97928,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.306,NA,NA,NA,NA,NA,NA
197947,4.71449,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5668.859,NA,NA,NA,NA,NA,NA
198195,4.90726,5,3.16675,NA,NA,NA,NA,NA,NA,NA,NA,NA,3261.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198224,5,5,3.48696,NA,NA,NA,NA,NA,NA,NA,NA,NA,918.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198543,5,5,0.187025,NA,NA,NA,NA,NA,NA,NA,NA,NA,1689.489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198709,5,4.93455,1.21908,NA,NA,NA,NA,NA,NA,NA,NA,NA,3227.561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198798,5,5,0.276873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2371.964,NA,NA,NA,NA,NA,NA
199118,5,5,0.281611,NA,NA,NA,NA,NA,NA,NA,NA,NA,3233.189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199266,3.13898,4.90335,0.614052,NA,NA,NA,NA,NA,NA,NA,NA,NA,332.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199593,2.10112,5,0.892725,NA,NA,NA,NA,NA,NA,NA,NA,NA,320.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199699,1.27695,5,1.62261,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199996,0.827332,5,2.76946,NA,NA,NA,NA,NA,NA,NA,NA,NA,-916.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
