id,x0,x1,x2,fitness4.5,fitness5,fitness3,fitness4,fitness2.5,fitness1,fitness0,fitness2,fitness-0.5,fitness-1,fitness-2,fitness-1.5,fitness-2.5,fitness-3,fitness0.5,fitness3.5,fitness1.5,fitness-3.5
194229,1.32018,4.17091,4.25791,572.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194493,-0.148678,3.86991,2.42964,NA,448.448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194593,0.207976,4.9235,3.61379,NA,504.381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194761,0.589427,4.58435,3.282,NA,50.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195080,0.905046,5,4.4113,NA,1231.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195181,1.1291,4.88828,5,798.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195338,-0.790501,5,4.7024,NA,12660.561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195632,-1.03841,5,5,NA,5146.159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195873,-0.840257,4.414,5,2106.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196041,-0.748529,4.93026,5,NA,15755.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196127,-0.662098,4.26152,5,NA,NA,NA,3958.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196405,-1.59172,4.77019,4.2751,4748.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196632,-0.697308,5,4.92418,396.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196800,-0.241853,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2765.103,NA,NA
197114,-0.718645,5,5,NA,NA,3282.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197169,-1.64342,4.37163,3.55793,NA,NA,NA,NA,32.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197354,-1.68089,5,4.75225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379.075,NA
197581,-0.785969,3.80902,5,NA,NA,NA,NA,NA,NA,4114.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197852,-1.50936,4.42743,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.887,NA,NA,NA
197922,-1.28673,5,5,NA,NA,NA,NA,NA,NA,NA,NA,8292.972,NA,NA,NA,NA,NA,NA,NA,NA,NA
198192,-1.22256,4.50521,4.76465,NA,NA,NA,NA,NA,NA,185.442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198393,-0.933398,5,5,NA,NA,NA,NA,NA,NA,7177.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198520,0.824595,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,791.893,NA,NA,NA,NA
198719,-0.833328,4.95036,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4776.588,NA,NA,NA,NA,NA
198923,-0.203472,5,4.06768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480.806
199266,-0.808153,5,2.78536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,853.464
199478,-0.61793,4.24751,3.41179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.907,NA,NA,NA,NA,NA
199631,1.7657,3.98334,3.80262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.366,NA,NA,NA,NA,NA
199912,0.831065,4.7162,4.4334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338.112,NA,NA,NA,NA,NA
