id,x0,x1,x2,fitness1.5,fitness0.5,fitness1,fitness-0.5,fitness-1,fitness0,fitness-1.5,fitness-3,fitness-4.5,fitness-2.5,fitness-2,fitness2.5,fitness-3.5,fitness-4,fitness-5,fitness3,fitness3.5,fitness5,fitness4,fitness2,fitness4.5
164371,-0.309064,4.57624,-2.46859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164565,-0.162755,4.70576,-1.83258,NA,NA,NA,NA,NA,NA,NA,NA,NA,659.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164754,-1.3957,3.70594,-2.08194,NA,NA,NA,NA,NA,1904.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164957,-1.60357,3.9519,-1.68057,NA,NA,NA,365.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165022,-1.538,3.10181,-1.55156,NA,NA,NA,NA,NA,NA,797.879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165391,-1.49477,2.82035,-1.75967,NA,NA,NA,NA,110.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165435,-1.08819,4.67211,-0.46391,NA,NA,NA,NA,90.402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165723,-0.654153,4.64078,-1.50862,NA,NA,NA,NA,4664.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165801,-0.868179,4.44344,-0.310871,NA,NA,NA,682.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166040,-0.719449,3.31472,-1.15922,NA,NA,NA,NA,1705.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166286,0.193281,1.95502,-0.29572,NA,NA,NA,NA,NA,NA,286.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166439,-0.149747,2.77589,-0.876332,NA,NA,NA,NA,NA,1004.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166796,-1.06531,3.77788,-0.375746,NA,NA,NA,346.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166940,-0.42575,4.61001,0.438271,NA,5.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167063,1.17816,3.91297,-0.571042,57.983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167332,1.79213,4.96306,0.945516,NA,312.782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167473,1.9738,4.23359,-0.299313,NA,NA,NA,NA,NA,261.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167664,0.498223,2.83228,-1.60577,NA,NA,NA,224.677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167855,-1.34926,3.35088,-2.11189,NA,NA,NA,NA,1473.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168060,-0.570309,4.02737,-0.163956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168362,-1.06197,4.14845,-0.555311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.188,NA,NA,NA,NA,NA,NA,NA,NA
168472,-0.0401449,4.62384,-0.170755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1712.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168744,0.492312,3.94609,0.522426,NA,9.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168895,-0.671662,3.84569,1.92294,129.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169118,-1.31462,4.28591,1.84863,NA,NA,161.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169246,-3.0681,4.05993,2.80706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-38.437,NA,NA,NA,NA,NA,NA,NA,NA,NA
169500,-3.09433,3.28191,2.32354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.459,NA
169735,-2.0159,3.00323,1.23502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.612,NA,NA,NA,NA,NA
169853,-0.877931,1.62116,0.769703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-166.646,NA,NA,NA,NA
170091,-1.37194,0.768303,1.23522,NA,NA,327.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170348,-0.798106,2.41775,1.24897,NA,NA,142.063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170458,-0.651065,1.48763,1.06076,NA,-9.997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170729,-1.13774,3.35269,-0.925181,NA,NA,NA,122.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170860,-2.12411,3.41304,-0.151278,NA,NA,NA,421.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171091,-1.57504,0.803111,-0.200735,NA,975.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171225,-0.665612,0.579986,0.523735,NA,1.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171518,-1.41822,0.532101,1.05136,NA,NA,NA,NA,NA,NA,121.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171755,-0.631501,-1.10045,-0.727069,NA,NA,NA,NA,780.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171987,-0.542443,-0.665235,-0.511926,NA,NA,NA,NA,NA,NA,2400.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172124,-1.89488,-1.43943,0.864807,NA,NA,NA,NA,NA,NA,1700.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172312,0.240401,0.0757779,0.896602,NA,NA,NA,NA,NA,NA,222.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172587,-0.142972,-0.888641,0.562451,NA,NA,NA,NA,69.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172735,-0.256279,-0.50977,-0.262499,NA,NA,NA,1411.902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172843,-1.40655,-0.178708,-0.499619,NA,NA,NA,1958.887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173037,-1.63156,-0.60006,-0.56417,NA,NA,NA,3721.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173356,-1.07604,-2.05734,-2.00537,NA,NA,NA,NA,NA,NA,NA,NA,NA,340.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173459,-1.37161,-2.8647,-1.4586,NA,NA,NA,NA,NA,NA,666.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173614,-2.19779,-2.50207,-1.71202,NA,NA,NA,NA,NA,NA,364.709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173846,-2.02713,-3.25247,-2.84565,NA,NA,NA,NA,NA,39.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174008,-0.752141,-1.97609,-1.31439,NA,NA,NA,NA,13188.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174228,-0.934989,-2.53806,-0.67215,NA,NA,NA,3754.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174401,-0.121363,-4.09669,-0.690275,NA,NA,NA,NA,215.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174693,-0.288804,-3.52574,-0.396817,NA,NA,NA,NA,682.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174835,-0.977763,-1.79175,-0.92109,NA,NA,NA,NA,NA,NA,1346.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175156,-2.71397,-2.80565,-1.39412,NA,NA,NA,NA,NA,NA,151.239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175364,-0.857607,-3.32114,-3.75625,NA,NA,NA,NA,83.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175580,0.273257,-3.02725,-2.85754,NA,NA,NA,NA,NA,NA,362.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175695,-0.348459,-1.30124,-2.25286,NA,NA,NA,NA,-6.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175855,-0.942027,-2.24082,-2.22921,NA,NA,NA,185.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176157,-1.23488,-2.25073,-2.95218,NA,NA,NA,NA,454.339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176346,-1.27373,-1.85419,-1.4114,NA,NA,NA,NA,NA,NA,3763.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176573,-1.29085,-2.29978,-1.0442,NA,NA,NA,NA,NA,87.178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176660,-2.09014,-0.880077,0.929396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,556.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176963,-3.40975,0.580559,0.15665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177067,-3.02726,0.765574,1.01172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.417,NA,NA,NA,NA,NA,NA,NA,NA
177364,-3.05399,0.515905,0.309782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.345,NA,NA,NA,NA,NA,NA
177553,-2.57813,-0.74442,-1.20568,NA,NA,NA,NA,NA,NA,NA,NA,557.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177686,-2.65477,-1.30874,-0.2312,NA,NA,NA,NA,NA,NA,NA,417.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177858,-1.06784,-0.347571,-0.697408,NA,NA,NA,NA,NA,NA,NA,504.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178006,-0.125094,0.379446,-2.16658,NA,NA,NA,NA,NA,NA,NA,225.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178286,-1.27218,-1.0476,-0.504625,NA,NA,NA,NA,1579.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178402,-1.80399,-0.704362,-0.193846,NA,NA,NA,NA,2341.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178747,-2.99343,-0.929715,-1.27705,NA,1133.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178813,-2.03853,-0.144651,-0.674585,NA,2257.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179001,-1.97158,0.613273,-0.736386,NA,NA,NA,1088.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179321,-0.0479932,0.361797,-1.37502,NA,NA,NA,NA,NA,NA,2918.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179571,-0.378148,0.752373,-0.248959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,704.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179613,-1.06126,1.62311,-0.570941,NA,NA,NA,NA,365.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179836,-0.619211,0.31986,-0.481086,NA,NA,NA,NA,NA,430.759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180122,-0.524697,2.40936,0.0355217,NA,NA,NA,NA,391.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180351,-0.792189,2.26059,-0.743393,NA,NA,NA,NA,NA,3857.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180467,-0.249755,1.13694,-0.175988,NA,NA,237.183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180650,-0.564842,1.13068,0.348429,NA,NA,NA,NA,NA,181.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180894,-0.26113,0.61982,1.15841,NA,NA,NA,NA,NA,40.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181108,-2.1662,-1.64523,0.243064,NA,NA,NA,NA,314.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181327,-0.837785,-1.39443,1.12894,NA,NA,NA,NA,1973.918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181565,-0.60903,-0.937849,1.06674,NA,NA,NA,541.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181668,-1.18954,-0.124189,1.55631,NA,NA,NA,NA,NA,NA,81.959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181863,-2.2793,1.00738,2.23791,NA,NA,NA,-4.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182024,-1.64098,1.53665,2.96549,NA,NA,NA,4.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182225,-0.729532,1.60792,4.6429,NA,NA,NA,NA,NA,NA,837.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182518,-0.642537,0.779468,4.10458,NA,NA,NA,1720.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182750,-0.343949,0.193039,3.95005,NA,NA,NA,NA,NA,NA,148.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182925,-0.953907,0.817839,4.74298,NA,NA,NA,NA,NA,NA,3762.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183030,-0.765842,-0.429578,3.20713,NA,NA,NA,NA,624.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183261,-0.589017,1.26624,2.29303,NA,NA,NA,NA,NA,427.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183449,-1.19292,2.66286,2.36994,NA,39.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183633,-0.314053,3.24476,3.16444,184.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183826,-0.551419,2.72267,4.79426,NA,330.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184166,0.826888,2.39257,4.78838,NA,NA,NA,NA,NA,NA,898.443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184318,-0.685319,4.27523,4.75707,NA,NA,NA,NA,NA,NA,NA,2463.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184479,-1.56252,4.85273,3.44715,NA,NA,NA,NA,NA,NA,NA,NA,529.851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184699,-2.21787,4.25071,4.28129,NA,NA,NA,NA,NA,NA,NA,NA,203.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184804,-2.19798,4.03372,4.50577,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185055,-3.8435,4.96507,4.94643,NA,NA,NA,NA,NA,NA,3079.583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185319,-3.02393,3.41059,4.83635,NA,NA,NA,NA,405.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185525,-4.29192,3.86745,4.96408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185641,-4.23672,4.53196,4.57191,NA,NA,NA,0.069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185905,-2.78179,4.60493,4.93918,NA,NA,NA,NA,NA,NA,499.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186163,-1.89616,4.84228,4.68702,NA,NA,NA,NA,NA,NA,5836.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186201,-1.00084,4.22952,4.62912,NA,NA,NA,1297.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186532,-1.09991,4.65346,4.6566,NA,NA,NA,NA,519.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186624,-1.89565,3.35487,4.44331,NA,NA,NA,NA,NA,NA,574.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186804,-1.10305,3.52945,4.57736,NA,NA,NA,3.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187056,-0.823603,3.74654,4.70756,NA,NA,NA,1943.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187249,-1.9848,4.76254,4.76905,NA,NA,NA,NA,NA,6638.787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187443,-1.85903,4.74309,4.80955,NA,NA,NA,NA,NA,3588.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187706,-1.98311,4.24298,2.75805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187851,-1.27019,4.44677,1.93439,NA,NA,NA,NA,NA,NA,593.569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188084,-3.34666,3.73651,1.74804,NA,NA,NA,NA,NA,-29.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188391,-2.08065,3.22757,1.79027,NA,59.191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188430,-2.32227,3.86989,1.87975,NA,15.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188773,-1.24952,3.10384,0.833999,NA,NA,NA,NA,NA,NA,516.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188990,-2.36208,2.24505,1.27875,NA,NA,NA,NA,204.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189110,-2.66811,2.30854,0.0671354,NA,28.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189274,-1.36296,1.68146,-0.339607,364.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189540,-1.83796,2.31746,-0.0900079,173.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189731,-2.11691,2.10032,-0.81379,45.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189989,-1.57308,-0.22306,-1.33582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2202.402,NA
190062,0.321901,-0.52092,-0.618075,NA,NA,277.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190260,-0.916189,-0.234848,-1.51777,NA,NA,NA,NA,NA,369.937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190458,-0.848077,-1.48445,-1.20776,NA,NA,NA,NA,NA,2841.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190753,-1.41809,-1.562,-0.275235,NA,NA,NA,NA,14237.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190955,-1.26738,-1.72051,-0.184399,NA,NA,NA,NA,525.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191066,-0.460262,-1.33186,-1.47081,NA,NA,NA,NA,NA,245.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191207,-0.661434,-1.38943,-0.313135,NA,NA,NA,NA,7744.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191477,-0.340014,-2.68505,-0.78653,NA,NA,NA,NA,595.957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191602,-0.409847,-2.04064,-0.902043,NA,NA,NA,NA,1007.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191956,-1.34924,-0.219888,-0.601276,NA,NA,NA,NA,NA,NA,7773.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192054,-3.63802,-0.681275,-0.35606,NA,NA,NA,NA,NA,NA,164.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192263,-2.38446,-0.751155,-1.20098,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192431,-3.29828,-0.860651,-1.95751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192641,-4.0672,-1.07352,-1.58878,NA,NA,NA,NA,992.906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192822,-1.0816,-1.01316,-0.757356,NA,NA,NA,NA,NA,NA,3186.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193064,-1.73231,-1.29409,-1.24678,NA,NA,NA,726.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193225,-3.23663,-0.626116,-0.709788,NA,NA,NA,NA,NA,462.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193515,-2.95839,-0.219351,0.240022,NA,NA,NA,194.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193617,-2.25509,-0.349801,1.43718,NA,38.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193819,-1.38542,-1.82703,-1.30669,NA,NA,NA,NA,NA,2672.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194073,-1.44008,-1.55385,0.254822,NA,NA,NA,NA,NA,2843.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194271,-1.37237,-1.20876,-0.633253,NA,NA,NA,NA,NA,6125.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194401,-1.87061,-1.88883,-1.54866,NA,NA,NA,659.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194650,-2.49554,-3.10621,-0.755517,NA,485.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194903,-2.03665,-4.5054,-1.38826,NA,NA,NA,835.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195045,-1.89257,-4.39448,-2.01121,NA,NA,NA,NA,890.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195251,-1.97818,-4.57933,-0.721128,NA,NA,NA,NA,2518.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195500,0.619023,-4.44697,0.136607,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195762,0.107705,-3.32673,0.242139,NA,NA,NA,NA,NA,NA,20.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195851,0.121099,-4.38688,-0.616377,NA,NA,NA,NA,NA,19.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196048,-0.613057,-4.98013,-3.1141,NA,198.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196304,-0.682389,-4.48428,-2.13932,NA,NA,166.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196535,-1.02584,-4.87446,-1.68789,NA,250.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196722,0.0773084,-4.32758,-1.66943,NA,49.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196957,-0.605991,-3.94243,-0.728831,NA,NA,NA,2427.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
