id,x0,x1,x2,fitness8,fitness7.5,fitness8.5,fitness9.5,fitness7,fitness6,fitness6.5,fitness9,fitness5,fitness3.5,fitness4,fitness4.5,fitness10,fitness10.5,fitness5.5,fitness2.5,fitness1,fitness2
189713,8.13099,4.2619,7.79854,NA,0.942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189821,8.38172,4.24458,8.51997,NA,0.767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190104,8.42625,7.49245,9.72801,NA,NA,NA,NA,0.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190228,8.76249,8.00975,10.5,NA,0.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190433,7.93589,7.79809,10.5,NA,0.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190724,8.11916,8.32796,8.94444,NA,NA,0.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190936,8.68356,8.73331,6.70131,NA,NA,NA,NA,NA,NA,NA,0.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191154,7.4025,8.16985,5.64124,NA,NA,0.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191381,7.78702,8.42067,6.34431,0.554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191460,7.074,9.02004,6.77208,0.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191771,8.01106,8.94625,8.06234,NA,0.682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191808,8.08839,8.65112,9.11627,NA,0.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192037,7.28287,7.74179,8.33487,NA,0.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192335,7.12843,9.67925,7.47971,NA,NA,NA,NA,0.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192412,7.75422,8.75826,6.94177,NA,0.697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192633,7.80068,7.25473,6.81337,0.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192968,7.92208,8.25353,7.66186,0.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193001,8.20165,7.4941,7.46707,NA,NA,NA,NA,NA,NA,NA,0.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193219,8.38379,7.60678,6.6697,0.689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193469,8.01264,7.63732,7.48053,NA,NA,NA,NA,NA,NA,0.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193653,8.37851,7.97575,8.06176,NA,NA,NA,NA,NA,NA,0.511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193940,7.65338,7.99519,7.34677,NA,NA,NA,NA,NA,NA,0.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194045,6.28986,7.40488,6.82449,NA,0.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194315,7.21001,7.79742,7.49626,NA,NA,NA,NA,0.887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194405,7.46371,7.88586,7.88106,NA,NA,NA,NA,0.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194750,6.99549,8.14137,7.23328,NA,NA,NA,NA,0.739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194905,8.12588,8.10373,6.63468,NA,NA,NA,NA,0.523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195021,7.85507,7.34756,7.71048,NA,NA,NA,NA,NA,NA,0.709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195388,7.91767,7.92318,7.22791,NA,NA,NA,NA,NA,NA,0.603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195532,8.17322,6.72759,6.55186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.494,NA,NA,NA,NA,NA,NA,NA
195800,7.46544,8.22341,7.31555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833,NA,NA,NA,NA,NA,NA
195987,6.38202,7.91115,8.52864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.545,NA,NA,NA,NA,NA,NA,NA
196009,6.85591,8.0389,7.52814,NA,NA,NA,NA,NA,NA,NA,NA,0.423,NA,NA,NA,NA,NA,NA,NA,NA,NA
196270,7.41039,7.87887,7.27608,NA,NA,NA,NA,NA,NA,0.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196467,7.50058,7.13379,6.63008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.684,NA,NA,NA,NA,NA,NA,NA
196775,8.07762,7.73098,6.75624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.675,NA,NA,NA,NA,NA,NA
196935,7.79081,8.44788,7.46062,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.753,NA,NA,NA,NA,NA,NA,NA,NA
197070,6.71218,8.26391,7.59081,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,NA,NA,NA,NA,NA,NA,NA,NA
197230,6.41323,8.05716,7.71611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.575,NA,NA
197576,6.96752,8.5399,8.96206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.527,NA
197633,6.41168,7.76112,7.51764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.577
197923,7.9072,7.91961,7.19825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.917
198182,6.78605,8.24124,7.73919,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.355,NA,NA,NA,NA,NA,NA,NA,NA
198218,6.82552,7.81005,7.49107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.804,NA,NA
198481,7.63306,7.3477,7.04681,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.681,NA,NA,NA,NA,NA,NA,NA,NA
198793,7.36015,7.32708,8.29036,NA,NA,NA,NA,NA,NA,NA,NA,0.628,NA,NA,NA,NA,NA,NA,NA,NA,NA
198874,7.54981,7.09924,8.00554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.878,NA,NA,NA,NA,NA,NA
199022,7.69735,7.86278,7.05395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.902,NA,NA,NA,NA,NA,NA,NA
199231,6.93513,6.96528,7.59137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.687,NA,NA,NA,NA,NA,NA
199524,8.20078,7.05216,6.59649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.554,NA,NA,NA,NA,NA,NA
199792,8.5927,7.48176,6.69767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.609,NA,NA,NA,NA,NA,NA
199999,9.61389,10.1644,6.96638,NA,NA,NA,NA,NA,NA,NA,NA,-0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
