id,x0,x1,x2,fitness7.5,fitness8,fitness7,fitness6.5,fitness8.5,fitness6,fitness5.5,fitness9,fitness4.5,fitness4,fitness3.5,fitness1,fitness1.5,fitness0.5,fitness2,fitness3,fitness10,fitness9.5,fitness10.5,fitness5,fitness2.5
168671,7.31081,7.92614,5.8532,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168960,8.76931,8.21482,6.45249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169134,6.33268,7.79425,6.93424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.197,NA,NA,NA,NA,NA,NA
169240,4.3429,9.29838,6.84397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169516,4.07751,7.77975,7.04609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.404,NA,NA,NA,NA,NA,NA,NA,NA
169662,4.13561,9.55492,8.13935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49
169840,6.01498,8.00551,8.07425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.493
170187,6.61926,7.39838,7.60477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.398,NA,NA,NA,NA,NA,NA
170332,7.53367,7.92735,8.27191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.782,NA,NA,NA,NA,NA,NA
170569,7.65359,8.50269,9.35945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170717,7.2116,7.30713,8.26889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.355,NA,NA,NA,NA,NA
170803,8.91568,6.86227,8.8955,NA,NA,NA,NA,NA,NA,NA,NA,0.394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171176,8.05206,7.23173,7.50904,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171233,6.77187,5.85663,8.49796,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171505,6.9569,4.55467,8.13472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.505,NA
171727,8.84471,3.87957,7.80603,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171846,8.09355,4.93116,7.28557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.343,NA
172056,8.13381,5.44763,6.43097,NA,NA,NA,NA,NA,-0.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172305,8.57565,6.17984,6.59618,NA,NA,0.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172469,9.23404,6.1491,8.01309,NA,NA,0.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172648,7.93818,7.69985,7.86654,0.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172990,6.1148,9.41591,7.11937,NA,NA,NA,NA,0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173097,5.86958,9.02819,8.19544,NA,0.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173251,6.41223,10.12,7.61205,0.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173505,6.53318,8.77206,7.08296,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173755,8.67309,8.71148,6.15077,NA,NA,NA,NA,NA,-0.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173850,8.50633,9.10162,6.84174,NA,NA,0.303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174153,8.44654,9.13996,8.9507,0.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174206,7.61378,8.08568,9.2633,0.637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174443,7.79266,7.97485,8.43342,NA,NA,NA,NA,0.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174767,7.79385,7.46198,8.65629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.398,NA,NA,NA,NA
174821,7.20531,6.3512,8.48586,NA,NA,NA,NA,0.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175034,7.41212,4.72918,8.82101,NA,NA,NA,NA,NA,NA,NA,0.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175222,7.67353,4.1802,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.003,NA,NA
175430,7.25667,6.70617,8.86305,NA,0.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175776,6.62054,6.59729,7.82511,NA,NA,NA,0.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175973,6.93425,7.29555,7.69476,NA,NA,NA,NA,NA,0.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176177,7.165,7.33467,6.1376,NA,0.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176286,6.19131,7.24449,6.49666,NA,NA,NA,NA,0.187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176461,8.17509,8.14177,5.41608,NA,NA,NA,NA,NA,NA,NA,0.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176724,6.89583,8.43025,4.74563,NA,NA,NA,NA,NA,NA,NA,0.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176805,7.13242,8.51383,3.7918,0.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177087,8.79399,8.36498,3.79923,NA,NA,0.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177366,6.1667,8.46673,2.71865,NA,NA,NA,-0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177563,6.98011,7.24349,3.40851,0.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177777,7.41415,6.40827,2.22965,NA,NA,NA,0.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177945,7.79747,7.5341,1.5028,NA,NA,NA,NA,NA,0.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178135,7.6306,8.02783,1.12226,NA,NA,NA,NA,NA,0.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178225,7.59529,7.49572,3.77139,NA,NA,NA,0.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178478,7.41802,8.22578,2.94411,NA,NA,NA,0.069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178663,7.13724,7.53602,3.12104,0.413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178821,6.7108,7.88488,3.97662,0.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179018,7.64845,8.47705,3.87176,NA,NA,NA,NA,NA,NA,NA,0.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179365,8.49775,8.23195,4.0125,NA,NA,NA,NA,NA,NA,NA,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179548,8.08199,8.02129,2.85715,0.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179681,7.89001,8.83562,4.67261,NA,NA,0.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179994,8.20842,8.98749,4.27366,0.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180046,7.85707,7.20077,2.85713,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180303,8.88809,6.47365,4.44265,NA,0.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180424,8.59326,5.18218,6.69553,0.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180643,9.6437,6.53842,7.08135,NA,0.203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180855,9.67006,8.20452,8.03126,NA,NA,0.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181094,8.27687,9.86142,8.22977,0.442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181245,7.57831,9.66163,7.71778,NA,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181432,7.1764,9.13836,7.28816,NA,NA,0.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181693,7.80745,10.5,7.23727,0.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181818,7.44285,8.79452,5.63909,NA,NA,0.242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182066,7.77381,8.99845,4.82413,NA,NA,NA,0.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182349,9.58155,9.33916,6.60154,NA,0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182600,9.87757,8.24622,7.42544,NA,0.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182753,10.0447,7.94628,7.80519,NA,0.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182925,8.85212,8.87451,7.52713,0.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183156,7.84057,8.65516,7.46793,NA,NA,NA,NA,0.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183242,7.04496,8.745,8.82355,NA,NA,NA,NA,0.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183593,8.42396,8.82998,9.78583,NA,NA,NA,NA,0.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183670,8.90222,6.80404,8.69132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068,NA,NA,NA
183960,7.95996,6.93146,9.09055,NA,0.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184195,9.03492,7.71752,7.88199,NA,NA,0.671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184253,8.55828,6.50004,8.44266,NA,NA,NA,0.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184574,8.3159,6.86952,9.11013,NA,NA,NA,NA,NA,0.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184678,8.29657,6.8083,8.53609,0.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184995,7.16031,7.18795,7.85681,NA,NA,NA,0.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185016,6.78271,8.01076,10.3101,NA,NA,0.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185214,8.51308,7.91652,8.81353,NA,0.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185445,8.09684,8.41802,8.41162,NA,NA,NA,NA,0.731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185637,7.63718,8.08268,8.50742,NA,NA,NA,NA,NA,NA,NA,0.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185901,7.70369,8.33167,9.26084,NA,0.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186134,7.49435,8.12553,8.05849,NA,NA,0.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186328,7.03009,7.39607,7.64057,0.879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186589,6.38829,8.56734,6.90915,NA,NA,NA,NA,NA,NA,NA,0.146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186730,4.09867,8.80581,7.30204,NA,NA,NA,NA,0.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186804,3.45129,9.02154,7.69851,NA,NA,NA,NA,NA,NA,NA,0.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187174,2.80121,10.5,7.35602,NA,NA,-0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187390,4.00972,8.98212,8.33024,0.671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187472,4.6519,8.62752,7.60929,NA,NA,NA,NA,0.561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187795,4.8157,8.5574,8.16262,NA,0.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187905,4.63596,8.28638,7.47642,NA,0.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188054,4.34845,9.07218,8.30457,NA,NA,NA,NA,0.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188385,3.93578,8.20643,7.39733,NA,NA,NA,NA,NA,NA,NA,0.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188505,3.25416,8.38937,8.07194,NA,0.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188641,3.09324,6.68417,7.70254,NA,0.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188823,2.46964,6.82621,7.15071,NA,NA,0.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189100,3.44093,7.84398,6.74182,0.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189296,3.16715,7.15296,7.53841,NA,0.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189416,2.26234,7.36518,9.18018,NA,NA,NA,0.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189695,2.60916,8.49894,9.18405,NA,NA,NA,NA,NA,-0.146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189814,4.33528,7.91845,9.31074,NA,NA,NA,NA,NA,NA,NA,NA,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190138,3.95891,7.63605,7.99384,NA,NA,NA,NA,NA,NA,NA,NA,0.873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190389,2.1688,8.64189,8.88607,NA,NA,NA,NA,NA,NA,0.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190516,3.61974,7.95289,8.70407,NA,NA,0.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190672,4.54353,9.03541,8.74466,NA,NA,NA,NA,NA,0.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190956,6.75507,6.00495,8.56855,NA,NA,NA,-0.069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191053,7.04487,6.83952,7.82892,NA,NA,0.653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191313,6.87839,5.77152,8.89205,0.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191460,7.65979,5.85523,8.3745,NA,0.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191770,8.9468,6.73536,7.55181,NA,NA,NA,NA,0.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191939,8.78088,7.07189,5.95525,NA,NA,NA,NA,0.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192019,8.0352,7.83429,5.95737,0.489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192312,8.8265,7.57801,4.35224,NA,0.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192436,8.06773,8.80487,5.11422,NA,NA,NA,NA,0.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192625,8.64095,7.9208,4.62893,NA,NA,NA,NA,NA,0.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192903,8.52922,7.47971,4.01472,NA,NA,NA,0.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193119,7.95778,7.91609,3.6861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193303,9.11223,8.29312,3.4021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.119
193571,8.40123,8.91352,1.21276,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193612,7.19928,7.25204,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA
193819,7.476,6.84874,2.16826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.439,NA
194164,7.38477,7.18799,4.17139,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194292,8.30913,6.78947,4.26994,NA,NA,NA,NA,NA,NA,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194461,8.19794,7.35103,3.98364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.567,NA
194783,8.05995,7.46467,4.97971,NA,NA,NA,NA,NA,NA,NA,NA,0.612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194909,8.9173,7.00612,4.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195118,7.86709,6.15545,4.94221,NA,NA,NA,NA,NA,NA,-0.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195305,7.67982,6.98457,5.01023,NA,NA,NA,0.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195411,7.35513,6.71667,5.33034,NA,NA,NA,NA,NA,-0.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195756,9.24915,7.7266,5.72317,NA,NA,0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195841,7.83308,7.71562,5.56407,NA,NA,NA,NA,NA,0.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196119,7.2314,7.15942,6.83852,NA,NA,NA,NA,NA,NA,NA,NA,0.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196361,7.3936,6.5191,6.83361,NA,NA,NA,NA,NA,NA,0.049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196466,7.63036,8.07142,8.11909,NA,NA,NA,NA,NA,NA,NA,NA,0.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196739,7.71394,8.5646,7.32408,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196845,7.4129,8.57027,6.59102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197015,7.5929,8.71724,6.61922,NA,NA,NA,NA,NA,NA,NA,NA,0.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197316,8.35696,10.1504,6.94494,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197446,9.97748,9.46737,6.94666,NA,NA,NA,NA,-0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197649,9.16149,9.41145,7.78222,NA,0.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197965,7.73361,9.37694,8.43126,NA,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198190,7.53712,9.88802,7.83943,0.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198394,6.78217,10.5,7.67551,NA,NA,NA,NA,NA,NA,NA,0.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198516,7.70993,10.5,6.96131,NA,NA,NA,NA,0.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198783,9.38224,10.2801,8.05419,NA,NA,NA,NA,NA,NA,NA,-0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198876,7.46743,9.49062,7.13524,NA,NA,NA,NA,0.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199041,7.72457,7.17629,7.61712,NA,NA,NA,NA,0.821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199336,8.95076,9.93895,7.87106,NA,NA,0.191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199525,8.92452,10.5,8.43625,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199784,7.4938,10.5,6.94825,0.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200000,7.14564,10.5,8.413,0.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
