id,x0,x1,x2,fitness-2.5,fitness-3.5,fitness-3,fitness-1.5,fitness-4,fitness-2,fitness-5,fitness-1,fitness0.5,fitness0,fitness1.5,fitness1,fitness3,fitness3.5,fitness4,fitness5,fitness4.5,fitness2.5,fitness-4.5,fitness-0.5,fitness2
165860,-2.73695,-0.826974,-1.40335,NA,NA,NA,741.929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166093,-2.83853,1.31565,-1.70591,NA,NA,NA,-85.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166301,-3.16164,0.783416,-3.92455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.02,NA
166462,-3.14425,1.92909,-2.89804,NA,NA,NA,NA,NA,NA,NA,NA,NA,-93.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166731,-3.05593,0.458628,-3.46215,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166933,-2.49867,0.987059,-1.82621,NA,NA,NA,NA,NA,NA,NA,NA,38.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167043,-2.77744,1.53069,-1.66653,NA,NA,NA,NA,NA,NA,NA,NA,-1.819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167327,-4.22545,1.43866,-1.07467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167430,-5,0.856018,-0.56063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.235,NA,NA,NA,NA,NA,NA,NA,NA,NA
167703,-4.37465,1.89606,-1.07178,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167950,-4.52681,1.11399,1.67335,NA,NA,NA,NA,NA,NA,NA,NA,-7.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168100,-4.57786,1.40335,0.966908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.971,NA
168242,-5,2.48951,0.756151,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168595,-2.95884,2.32886,1.36495,NA,NA,NA,NA,NA,NA,NA,NA,-90.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168723,-2.70019,3.58332,1.6104,NA,NA,NA,NA,NA,NA,NA,NA,-1.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168973,-3.88251,4.38784,2.2838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-94.534,NA,NA,NA
169067,-3.35858,5,2.44284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169385,-3.80481,4.14769,2.3472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46.881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169457,-3.0135,4.24574,3.24492,NA,NA,NA,947.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169776,-3.21164,3.8647,3.36706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.055,NA
169961,-3.92389,4.48466,3.83274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.736,NA
170006,-2.89356,1.97521,3.54977,NA,NA,NA,NA,NA,NA,NA,NA,-0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170372,-2.18065,0.271552,3.54175,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170531,-0.698998,1.3479,3.36879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374.16,NA
170705,-2.2464,-1.00365,3.43392,NA,NA,NA,NA,NA,NA,NA,NA,-87.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170824,-1.35725,-0.933042,3.95835,NA,NA,NA,NA,NA,NA,NA,NA,162.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171121,-2.84286,0.913923,4.22561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-138.388,NA,NA,NA,NA,NA,NA,NA,NA,NA
171378,-2.00318,-0.0250225,3.99583,NA,NA,NA,NA,NA,NA,NA,NA,20.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171505,-2.38464,-0.553203,4.13407,NA,NA,NA,NA,NA,NA,NA,NA,21.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171682,-2.57991,-0.969479,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.938
171898,-1.37308,-1.05529,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172072,-1.60476,-1.96697,3.96467,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172355,-2.07145,-2.25344,2.15429,NA,NA,NA,NA,NA,NA,NA,87.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172440,-3.50179,-1.98891,1.87284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.955,NA
172638,-3.94625,-3.25426,0.966914,NA,NA,NA,NA,NA,NA,NA,32.978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172984,-3.89284,-1.69291,0.107697,NA,NA,NA,70.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173015,-2.48588,-1.8952,-1.63696,273.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173265,-1.69036,-0.526329,-2.68045,67.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173512,0.574184,0.253305,-3.33218,0.117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173754,0.789172,0.677218,-3.20846,NA,24.551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173914,0.801895,1.80967,-4.67075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.808,NA,NA
174059,1.40504,2.65976,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.603,NA,NA
174338,0.230526,2.76714,-4.39164,NA,NA,NA,NA,NA,NA,-49.232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174478,-0.496701,2.50379,-4.54726,NA,NA,NA,NA,-0.936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174633,-0.709557,2.4206,-5,NA,NA,-182.049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174831,-0.941733,2.39727,-5,213.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175061,-0.0686479,2.95471,-5,56.593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175271,1.77208,4.89541,-4.57324,NA,NA,127.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175463,0.587321,3.48759,-4.39625,NA,NA,NA,NA,NA,-4.918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175618,-0.167151,2.10917,-3.50886,NA,NA,NA,120.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175917,-1.12813,3.16072,-2.45515,NA,NA,NA,NA,NA,-7.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176122,-1.15409,2.84951,-2.22957,34.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176395,-0.529005,3.04725,-2.74541,NA,NA,NA,-1.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176436,-3.03242,2.77323,-4.66369,21.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176742,-3.36367,4.27155,-5,NA,NA,NA,-358.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176949,-5,2.38771,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.968,NA
177176,-5,3.12688,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177366,-5,4.12438,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.285,NA,NA,NA,NA,NA,NA,NA,NA,NA
177408,-3.39536,5,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.616,NA,NA,NA,NA,NA,NA,NA,NA,NA
177730,-3.56868,5,-4.95363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390.663,NA
177810,-3.10159,5,-3.55268,NA,NA,NA,NA,NA,NA,NA,NA,NA,587.577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178044,-3.30017,5,-3.64464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.829,NA,NA,NA,NA,NA,NA,NA,NA,NA
178220,-5,4.48124,-3.48136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.352,NA,NA,NA
178583,-2.36641,3.65489,-3.35219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.21,NA,NA,NA
178778,-1.80138,2.97963,-1.50605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178820,-1.96482,2.81192,-1.70997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.419,NA,NA,NA,NA,NA,NA,NA,NA,NA
179063,-1.12227,3.76473,-2.74464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179281,-0.637971,3.22726,-1.30009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179576,-1.38969,1.73471,0.964155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179772,-0.971446,2.23838,0.292951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-284.437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179880,0.187423,1.41353,1.58313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180070,-0.426418,1.69758,1.33624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.175,NA,NA,NA
180290,-1.30404,1.99754,1.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180474,0.460037,2.42319,0.970251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180647,1.99012,1.71568,1.78771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.214
180830,2.54883,1.40741,0.552203,NA,NA,NA,NA,NA,NA,NA,NA,-0.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181123,1.91461,2.21977,0.939835,NA,NA,NA,NA,NA,NA,NA,NA,-54.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181343,1.89557,3.09763,-0.177624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
181522,1.63049,2.62283,1.84388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181759,2.09984,1.90743,0.73654,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181972,1.4136,1.09107,0.380464,NA,NA,NA,9.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182153,2.12969,0.675352,-1.35173,130.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182216,1.66118,1.68818,-0.26434,NA,NA,NA,NA,NA,32.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182507,2.22978,3.31362,-0.531693,NA,NA,NA,503.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182783,2.66774,2.74138,-3.37621,NA,NA,NA,NA,NA,49.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182962,2.93603,2.8941,-4.51409,NA,-15.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183051,2.92991,3.0992,-3.90512,NA,NA,NA,NA,NA,NA,18.672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183212,2.73691,3.67793,-3.10584,NA,53.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183520,1.45155,3.3723,-3.39866,NA,NA,NA,NA,NA,NA,34.742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183785,-0.621995,2.76433,-2.13523,NA,NA,NA,NA,NA,NA,321.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183922,-1.69511,2.93776,-1.80303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.448,NA,NA
184123,0.230937,4.99107,-2.7635,NA,NA,NA,NA,12.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184230,0.270604,5,-2.3067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.874,NA,NA
184583,2.14653,4.71256,-1.02138,NA,2.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184733,0.996796,4.15435,-1.44903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298.83,NA,NA
184845,0.73782,5,-2.3675,NA,NA,NA,NA,NA,NA,173.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185022,-0.494006,4.37921,-2.37695,NA,NA,NA,NA,NA,NA,66.373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185316,-0.946834,5,-3.14172,NA,NA,NA,NA,NA,NA,730.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185555,-1.07346,5,-3.02945,NA,NA,NA,NA,NA,NA,218.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185772,-0.749199,4.02534,-2.16235,NA,NA,NA,NA,-5.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185847,-0.53702,5,-2.54586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338.059,NA,NA
186160,-0.566367,5,-4.13091,NA,NA,NA,NA,NA,NA,319.427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186222,-0.772238,4.33036,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,625.886,NA,NA
186492,-1.43486,5,-5,NA,NA,NA,NA,NA,NA,-1003.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186646,-1.41193,4.88499,-2.69653,NA,NA,NA,NA,NA,NA,572.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186887,-3.16817,5,-1.20466,NA,91.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187052,-2.32828,5,-0.385941,NA,-20.573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187323,-1.00734,5,-2.36254,NA,345.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187541,0.207702,5,-2.76295,NA,-15.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187744,2.30045,5,-2.1852,NA,-21.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187822,3.01176,5,-1.95277,NA,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188059,3.51906,4.6662,-1.25665,NA,NA,-10.739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188290,3.99571,5,-1.28694,53.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188425,2.91937,4.25696,-0.929669,NA,NA,NA,NA,NA,NA,NA,825.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188703,1.56785,2.33439,-0.544205,NA,NA,NA,NA,NA,NA,NA,5.767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188897,1.73477,2.41654,-1.93263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.101,NA
189043,2.09666,2.29046,-2.06747,NA,NA,NA,112.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189347,1.29472,1.83505,-3.32228,NA,NA,NA,NA,NA,NA,NA,56.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189452,1.35001,2.38037,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.046,NA
189772,1.44378,2.81792,-5,NA,NA,NA,NA,NA,NA,NA,4.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189910,1.51065,2.33674,-4.3405,NA,NA,4.241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190144,1.02766,2.33634,-4.88138,NA,NA,NA,NA,19.539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190319,1.95755,2.50776,-4.43593,NA,NA,NA,NA,-2.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190586,1.48251,1.9477,-2.86426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.221,NA,NA
190661,2.57197,1.76782,-2.50741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.126,NA,NA
190942,1.60687,1.14851,-1.44528,NA,NA,NA,NA,NA,NA,-32.453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191065,3.28007,2.37272,-2.49014,NA,NA,NA,NA,NA,NA,95.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191303,2.44908,2.25187,-3.34857,NA,NA,NA,NA,NA,NA,19.162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191400,2.54944,1.03889,-3.2781,NA,NA,NA,NA,NA,NA,-0.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191608,1.79737,1.1718,-1.38973,NA,NA,NA,NA,NA,NA,-46.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191879,1.7576,1.51246,-0.899182,NA,NA,NA,NA,NA,NA,91.879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192059,0.207412,4.21276,-0.0400589,NA,NA,NA,NA,NA,NA,224.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192244,1.61691,4.42883,-0.743539,NA,NA,NA,NA,NA,NA,123.608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192448,1.86218,3.80333,-1.31766,NA,NA,NA,NA,NA,NA,279.659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192600,0.72097,4.11866,-2.27463,NA,NA,NA,NA,NA,NA,17.583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192900,0.609238,3.67757,-2.88883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.607,NA,NA
193116,0.0377939,4.11395,-3.21746,NA,NA,NA,NA,NA,NA,34.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193300,1.19225,4.49098,-3.50146,NA,NA,NA,NA,NA,NA,13.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193568,0.481251,5,-5,NA,-25.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193609,-0.720704,3.33852,-5,40.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193887,0.561794,4.08512,-5,NA,1.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194073,0.822469,3.04154,-5,NA,NA,16.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194341,0.964387,1.04391,-5,NA,NA,-21.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194405,-0.336387,2.91449,-5,24.962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194722,0.196354,2.86479,-3.9324,NA,NA,NA,NA,NA,NA,38.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194818,-0.661954,1.70118,-3.39822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.821,NA,NA
195109,-1.95067,3.35168,-1.01619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.562,NA,NA
195397,-2.74085,2.4955,-1.33717,NA,NA,NA,NA,NA,NA,-7.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195400,-0.512243,2.63722,-2.26018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.315,NA,NA
195662,-0.087196,1.18877,-2.92698,NA,NA,NA,NA,NA,NA,123.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195981,-0.812385,2.72245,-2.31233,NA,NA,NA,NA,NA,NA,-54.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196083,0.261072,1.78479,-2.71293,NA,NA,NA,NA,NA,NA,-22.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196247,0.707162,2.93303,-2.72513,NA,NA,NA,NA,NA,NA,6.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196433,1.64635,2.18465,-5,NA,NA,NA,NA,NA,NA,24.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196678,0.913322,0.0994788,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.139,NA,NA
196847,1.92825,-0.356763,-4.06557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.74,NA,NA
197034,1.49932,0.0291059,-4.0656,NA,NA,15.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197210,-1.07843,-1.12524,-4.02007,NA,NA,NA,-21.993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197558,-0.0111443,-2.16482,-5,-114.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197674,0.19512,-0.260364,-5,NA,NA,47.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197809,0.986583,-0.942481,-5,NA,NA,NA,NA,NA,390.841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198055,1.26224,-1.2079,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,598.721,NA
198205,1.09335,-0.479173,-5,NA,NA,NA,NA,NA,NA,NA,-6.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198436,1.03577,1.08906,-5,NA,NA,NA,NA,NA,0.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198613,0.658919,0.61195,-5,NA,NA,NA,NA,NA,NA,NA,-74.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198975,0.302874,-0.182723,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391.116,NA
199177,1.68903,0.0164782,-5,NA,NA,NA,259.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
