id,x0,x1,x2,fitness1,fitness0,fitness-1,fitness-2,fitness-0.5,fitness-1.5,fitness2.5,fitness2,fitness4.5,fitness5,fitness4,fitness3.5,fitness3,fitness0.5,fitness1.5,fitness-3,fitness-4,fitness-3.5,fitness-2.5,fitness-5,fitness-4.5
174139,5,3.21622,0.690996,NA,NA,NA,NA,NA,NA,NA,NA,700.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174226,3.28991,4.01045,0.32935,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174375,3.15063,5,-1.50219,NA,NA,NA,NA,NA,NA,NA,NA,NA,3808.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174564,3.97626,5,-0.716818,NA,NA,NA,NA,NA,NA,NA,NA,NA,496.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174916,4.37221,5,-1.26887,NA,NA,NA,NA,NA,NA,NA,NA,NA,4266.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174998,5,4.87739,-1.02998,NA,NA,NA,NA,NA,NA,NA,NA,NA,7476.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175273,5,5,0.0406175,NA,NA,NA,NA,NA,NA,NA,NA,390.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175476,5,5,-0.542027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235.482,NA,NA,NA,NA,NA,NA,NA,NA,NA
175712,5,4.87531,-0.992642,NA,NA,NA,NA,NA,NA,NA,NA,NA,10199.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175743,5,5,-0.989115,NA,NA,NA,NA,NA,NA,NA,NA,NA,7861.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176055,5,5,0.733632,NA,NA,NA,NA,NA,NA,NA,NA,1392.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176320,4.92366,5,0.545312,NA,NA,NA,NA,NA,NA,NA,NA,NA,963.389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176440,4.06206,5,0.978798,NA,NA,NA,NA,NA,NA,NA,NA,NA,438.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176702,4.76953,4.77831,0.48462,NA,NA,NA,NA,NA,NA,NA,NA,NA,2777.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176847,5,5,0.988997,NA,NA,NA,NA,NA,NA,NA,NA,530.937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177051,5,5,0.471679,NA,NA,NA,NA,NA,NA,NA,NA,NA,2694.098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177283,4.16946,5,-0.670273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2144.303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177515,5,4.19032,-0.966031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1528.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
177649,5,4.74665,0.504072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,517.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177905,5,5,-2.05439,NA,NA,NA,NA,NA,NA,NA,NA,3894.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178005,4.21815,4.68112,-2.32933,NA,NA,NA,NA,NA,NA,NA,NA,NA,636.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178182,4.94062,4.69912,-3.07365,NA,NA,NA,NA,NA,NA,NA,NA,NA,3451.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178534,4.41753,3.9874,-4.30666,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178646,4.58191,4.67898,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,813.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178852,4.26689,4.3771,-4.37478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179136,5,4.605,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1255.706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179194,4.84139,4.31555,-4.47606,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179537,5,4.31369,-3.30461,NA,NA,NA,NA,NA,NA,NA,NA,-30.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179581,5,5,-2.21845,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179900,5,5,-0.950273,NA,NA,NA,NA,NA,NA,NA,NA,NA,9693.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180049,5,3.39625,-1.40501,NA,NA,NA,NA,NA,NA,NA,NA,NA,3253.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180242,5,3.10553,0.0541404,NA,NA,NA,NA,NA,NA,NA,NA,NA,424.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180539,5,2.6222,-1.85333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.064,NA,NA,NA,NA,NA,NA,NA,NA
180558,4.94712,4.31658,-2.24175,NA,NA,NA,NA,NA,NA,NA,NA,651.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180894,5,4.49436,-1.50419,NA,NA,NA,NA,NA,NA,NA,NA,NA,887.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181032,4.91191,3.82164,-0.824499,NA,NA,NA,NA,NA,NA,NA,NA,NA,7179.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181335,4.11975,4.44335,-2.10486,NA,NA,NA,NA,NA,NA,NA,NA,NA,558.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181419,5,4.7285,-2.24926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246.205,NA,NA,NA,NA,NA,NA,NA,NA,NA
181574,5,4.93374,-1.51005,NA,NA,NA,NA,NA,NA,NA,NA,4769.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181771,5,5,-3.03659,NA,NA,NA,NA,NA,NA,NA,NA,NA,3185.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181982,5,5,-4.73543,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182283,5,5,-5,NA,NA,NA,NA,NA,NA,NA,NA,2851.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182377,5,5,-4.74958,NA,NA,NA,NA,NA,NA,NA,NA,NA,708.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182726,5,4.52744,-4.26068,NA,NA,NA,NA,NA,NA,NA,NA,NA,-39.731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182895,5,5,-4.06155,NA,NA,NA,NA,NA,NA,NA,NA,NA,2329.906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183035,5,5,-2.92396,NA,NA,NA,NA,NA,NA,NA,NA,NA,2874.878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183271,4.85967,5,-2.92302,NA,NA,NA,NA,NA,NA,NA,NA,NA,5062.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183412,5,5,-2.88913,NA,NA,NA,NA,NA,NA,NA,NA,NA,2998.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183725,4.91991,5,-3.83374,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183752,3.96924,4.69124,-2.65935,NA,NA,NA,NA,NA,NA,NA,NA,36.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184083,5,5,-2.09555,NA,NA,NA,NA,NA,NA,NA,NA,NA,4812.894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184143,4.98773,4.67952,-2.25469,NA,NA,NA,NA,NA,NA,NA,NA,NA,937.911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184457,4.97401,4.26167,-1.56634,NA,NA,NA,NA,NA,NA,NA,NA,NA,6320.851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184705,5,4.48213,-1.42953,NA,NA,NA,NA,NA,NA,NA,NA,NA,1616.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184923,5,4.711,0.143263,NA,NA,NA,NA,NA,NA,NA,NA,NA,557.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185015,4.14842,5,0.867089,NA,NA,NA,NA,NA,NA,NA,NA,NA,1524.202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185196,5,5,0.85488,NA,NA,NA,NA,NA,NA,NA,NA,1001.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185349,5,4.90707,0.465625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,976.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185718,5,4.53848,-0.216068,NA,NA,NA,NA,NA,NA,NA,NA,602.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185753,4.90949,4.76019,-1.79115,NA,NA,NA,NA,NA,NA,NA,NA,NA,1241.202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186126,5,5,-2.25151,NA,NA,NA,NA,NA,NA,NA,NA,NA,1111.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186294,4.33572,5,-2.49371,NA,NA,NA,NA,NA,NA,NA,NA,NA,1911.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186429,5,5,-2.19787,NA,NA,NA,NA,NA,NA,NA,NA,NA,3098.887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186646,3.79115,5,-0.920177,NA,NA,NA,NA,NA,NA,NA,NA,NA,4008.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186855,5,5,-0.544955,NA,NA,NA,NA,NA,NA,NA,NA,NA,4753.672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186998,5,5,0.202986,NA,NA,NA,NA,NA,NA,NA,NA,NA,2044.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187259,5,5,0.282051,NA,NA,NA,NA,NA,NA,NA,NA,NA,3237.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187490,4.83251,4.20617,-0.732359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5024.441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187582,5,5,0.253368,NA,NA,NA,NA,NA,NA,NA,NA,2940.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187900,4.8813,5,-0.888506,NA,NA,NA,NA,NA,NA,NA,NA,NA,18982.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188001,5,5,-2.10609,NA,NA,NA,NA,NA,NA,NA,NA,NA,4636.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188144,5,5,-1.58253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3667.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188486,4.82369,3.99357,-0.834465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188693,5,4.28772,-0.22358,NA,NA,NA,NA,NA,NA,NA,NA,3574.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188825,4.67541,4.59067,-0.0752953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,725.892,NA,NA,NA,NA,NA,NA,NA,NA
188956,5,4.31468,-0.227987,NA,NA,NA,NA,NA,NA,NA,NA,4940.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189323,5,5,-0.518789,NA,NA,NA,NA,NA,NA,NA,NA,NA,3340.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189371,3.81592,3.76439,-0.813804,NA,NA,NA,NA,NA,NA,NA,NA,NA,1718.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189545,4.75482,2.78469,-0.810944,NA,NA,NA,NA,NA,NA,NA,NA,NA,4155.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189883,4.39726,3.38415,-1.5155,NA,NA,NA,NA,NA,NA,NA,NA,304.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190058,4.78651,4.64874,-0.623499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2355.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190253,4.8083,4.27969,0.0833084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190512,5,4.13109,-0.241204,NA,NA,NA,NA,NA,NA,NA,NA,NA,3155.803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190634,5,5,-0.571124,NA,NA,NA,NA,NA,NA,NA,NA,NA,6628.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190868,5,5,-0.666354,NA,NA,NA,NA,NA,NA,NA,NA,NA,10451.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191029,4.65365,4.14984,-1.43602,NA,NA,NA,NA,NA,NA,NA,NA,NA,4068.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191145,4.5553,5,-0.988802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650.746,NA,NA,NA,NA,NA,NA,NA,NA,NA
191444,3.97304,5,-0.665595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191673,4.239,4.82503,-1.58911,NA,NA,NA,NA,NA,NA,NA,NA,NA,6657.589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191774,4.79444,5,-0.406976,NA,NA,NA,NA,NA,NA,NA,NA,1946.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192104,4.60749,5,-0.477463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.827,NA,NA,NA,NA,NA,NA,NA,NA,NA
192329,4.37738,5,-0.843762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1091.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192355,2.85733,3.88772,0.240904,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192633,2.76976,5,1.9003,NA,NA,NA,NA,NA,NA,NA,NA,248.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192739,1.80994,5,2.07888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.836,NA,NA,NA,NA,NA,NA,NA,NA,NA
192939,-0.0492527,4.05372,0.524661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-36.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193231,0.893024,3.44916,0.00450896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-82.636,NA,NA,NA,NA,NA,NA,NA,NA
193436,0.66007,3.32196,-1.10429,NA,NA,NA,NA,NA,NA,NA,-12.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193734,3.37159,3.73675,-0.889396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371.939,NA,NA,NA,NA,NA,NA,NA,NA
193773,4.15568,3.19895,-0.393737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.251,NA,NA,NA,NA,NA,NA,NA,NA
194126,5,4.42964,-0.0648091,NA,NA,NA,NA,NA,NA,NA,NA,NA,2086.982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194322,5,3.45777,-1.51211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531.06,NA,NA,NA,NA,NA,NA,NA,NA,NA
194478,5,2.97331,-0.575618,NA,NA,NA,NA,NA,NA,NA,NA,NA,479.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194732,5,4.61669,1.76044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,809.226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194932,5,3.27028,0.80638,NA,NA,NA,NA,NA,NA,NA,NA,NA,1606.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195124,4.94982,2.46948,0.0649542,NA,NA,NA,NA,NA,NA,NA,NA,NA,332.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195139,4.78836,4.211,-0.894057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3785.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195479,5,4.61016,1.14081,NA,NA,NA,NA,NA,NA,NA,NA,NA,504.854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195565,5,4.86842,1.25665,NA,NA,NA,NA,NA,NA,NA,NA,NA,3210.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195871,4.07704,3.59746,0.850109,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195968,5,4.85064,0.447916,NA,NA,NA,NA,NA,NA,NA,NA,NA,3337.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196262,5,5,0.989899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,869.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196411,4.79867,4.37202,-0.369908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,708.277,NA,NA,NA,NA,NA,NA,NA,NA
196684,5,5,0.757734,NA,NA,NA,NA,NA,NA,918.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196774,5,5,1.24444,NA,NA,NA,NA,NA,NA,NA,NA,207.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197095,5,5,0.461613,NA,NA,NA,NA,NA,NA,NA,NA,NA,2281.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197277,5,4.56014,-0.576832,NA,NA,NA,NA,NA,NA,NA,NA,NA,2114.197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197374,5,4.87154,-0.766826,NA,NA,NA,NA,NA,NA,NA,NA,NA,17138.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197645,4.61653,4.73736,-1.07444,NA,NA,NA,NA,NA,NA,NA,NA,NA,1820.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197917,4.34113,4.45723,-0.782796,NA,NA,NA,NA,NA,NA,NA,NA,NA,1895.913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198130,4.46397,4.87689,-1.58278,NA,NA,NA,NA,NA,NA,NA,NA,2544.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198270,2.84453,5,-1.02813,NA,NA,NA,NA,NA,NA,NA,NA,NA,1857.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198350,4.75852,5,0.125459,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198685,5,5,0.214083,NA,NA,NA,NA,NA,NA,NA,NA,NA,3022.577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198803,5,4.6509,-0.349315,NA,NA,NA,NA,NA,NA,NA,NA,1035.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198949,4.60598,4.9544,1.28304,NA,NA,NA,NA,NA,NA,NA,NA,NA,1494.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199297,5,2.86032,2.16997,NA,NA,NA,NA,NA,NA,NA,NA,NA,435.982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199394,5,3.29651,2.73909,NA,NA,NA,NA,NA,NA,NA,NA,NA,841.239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199537,4.24576,3.47791,1.90129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.082,NA,NA,NA,NA,NA,NA,NA,NA,NA
199935,4.77196,3.2593,0.610994,NA,NA,NA,NA,NA,NA,NA,NA,124.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
