id,x0,x1,x2,fitness6.5,fitness5.5,fitness4,fitness4.5,fitness5,fitness7,fitness8,fitness8.5,fitness9.5,fitness10.5,fitness9,fitness7.5,fitness6,fitness3.5,fitness10,fitness3,fitness2.5,fitness1,fitness0.5,fitness1.5,fitness2
168414,6.68936,7.16305,8.58524,NA,NA,0.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168658,7.25503,7.60477,8.39482,NA,0.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168933,6.58633,7.47419,8.76637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,NA,NA,NA,NA,NA,NA,NA,NA
169134,7.72045,7.2594,9.59708,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169361,6.67141,7.24998,7.67566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
169432,6.42853,4.90426,8.34328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.275,NA,NA,NA,NA,NA,NA,NA,NA,NA
169799,8.13339,5.09839,9.08713,0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169883,7.30784,7.26017,7.57602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA
170192,6.31516,7.43684,8.17956,NA,NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170363,7.25586,7.07925,6.87773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.251,NA,NA,NA,NA,NA,NA
170515,6.75607,7.58826,7.22272,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170757,7.12576,6.63169,5.57684,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170996,7.68189,7.47541,6.55639,NA,NA,NA,NA,NA,NA,NA,0.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171092,7.44489,7.40332,7.42412,NA,NA,NA,NA,NA,NA,NA,0.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171383,5.95987,6.07956,8.86014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.097,NA,NA,NA,NA,NA,NA,NA,NA,NA
171416,6.83269,6.10069,9.53648,NA,NA,NA,NA,NA,NA,0.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171717,6.53267,5.41214,8.01157,NA,NA,NA,NA,NA,0.159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171952,7.09527,4.34874,8.71909,NA,NA,NA,NA,NA,0.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172115,6.52256,4.59214,9.17262,NA,NA,NA,NA,NA,0.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172210,7.84606,4.27318,10.5,NA,NA,NA,NA,NA,NA,NA,0.319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172469,8.1303,5.31424,8.70355,NA,NA,NA,NA,NA,0.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172775,7.88823,4.70305,7.80492,NA,NA,NA,NA,NA,NA,0.794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172955,6.13982,4.46868,7.36367,NA,NA,NA,NA,NA,NA,0.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173116,4.62934,4.84017,7.16914,NA,NA,NA,NA,NA,NA,0.491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173279,4.38168,5.44525,8.15264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173478,2.16991,4.43094,7.69041,0.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173709,3.77606,5.36744,7.97144,NA,NA,NA,NA,NA,0.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173981,4.07548,5.30658,9.27358,NA,NA,NA,NA,NA,0.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174088,2.73849,4.14836,8.96442,0.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174233,2.99246,3.38607,7.47164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.147,NA,NA,NA,NA,NA,NA,NA,NA,NA
174527,2.14526,3.00751,6.60154,NA,NA,NA,NA,NA,0.146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174792,4.6313,4.4412,7.97179,NA,NA,NA,NA,NA,0.691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174996,6.46455,3.97685,8.10303,NA,NA,NA,NA,NA,NA,0.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175071,7.08932,4.36762,8.04753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.835,NA,NA,NA,NA,NA,NA,NA,NA,NA
175390,6.3888,3.65817,7.9027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.483,NA,NA,NA,NA,NA,NA,NA,NA,NA
175538,4.29783,3.62509,6.45298,0.183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175719,5.33775,4.10002,7.7571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.534,NA,NA,NA,NA,NA,NA,NA,NA,NA
175866,6.90328,6.24875,7.32131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.455,NA,NA,NA,NA,NA,NA,NA,NA,NA
176200,7.57138,7.22703,7.27202,NA,NA,NA,NA,NA,NA,0.903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176293,7.81173,8.12094,6.75645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.293,NA,NA,NA,NA,NA,NA,NA,NA
176434,7.26949,8.74682,7.1339,NA,NA,NA,NA,0.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176748,6.77796,8.68773,7.39784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.229,NA,NA,NA,NA,NA,NA,NA,NA
176856,7.95923,8.22181,6.21539,NA,NA,NA,NA,NA,NA,0.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177161,8.46318,8.80285,7.00134,NA,NA,NA,NA,NA,NA,NA,0.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177260,9.34798,10.2683,7.41925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153,NA,NA,NA,NA,NA,NA,NA,NA,NA
177575,9.167,9.46472,5.56017,NA,NA,NA,NA,NA,NA,-0.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177634,7.57621,7.4158,5.10142,NA,NA,NA,NA,NA,NA,0.567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177995,7.4209,6.72901,7.31311,NA,NA,NA,NA,NA,NA,NA,NA,0.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178016,7.5374,7.13326,8.4803,NA,NA,NA,NA,NA,NA,NA,NA,0.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178280,7.7375,8.0763,7.51392,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178421,8.30067,8.30675,8.55585,NA,NA,NA,NA,NA,NA,NA,NA,0.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178655,8.49901,9.5809,8.62313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178952,7.3949,8.70209,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179110,7.30558,7.53504,8.70303,NA,NA,NA,NA,NA,NA,0.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179359,7.45059,8.12489,9.25366,NA,NA,NA,NA,NA,NA,NA,0.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179576,7.08908,9.01639,8.4844,NA,NA,NA,NA,NA,NA,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179750,7.81747,9.07453,9.31058,NA,NA,NA,NA,NA,NA,NA,0.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179980,8.51368,8.79635,8.84521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.495,NA,NA,NA,NA,NA,NA,NA,NA,NA
180080,7.37887,7.86485,8.99624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.707,NA,NA,NA,NA,NA,NA,NA,NA,NA
180261,7.26735,5.61342,9.17205,NA,NA,NA,NA,NA,0.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180418,6.2871,6.61394,10.3038,NA,NA,NA,NA,NA,-0.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180747,6.68632,7.99425,8.53316,NA,NA,NA,NA,NA,0.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180894,7.52641,8.25389,10.239,NA,NA,NA,NA,NA,NA,0.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181024,7.76331,8.45969,8.88492,NA,NA,NA,NA,NA,NA,0.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181363,7.57949,8.4243,8.34247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181461,6.67482,6.94452,8.86596,NA,NA,NA,NA,NA,0.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181650,7.17266,8.6448,7.15919,NA,NA,NA,NA,NA,NA,0.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181961,9.07334,7.63565,7.79959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.257,NA,NA,NA,NA,NA,NA
182184,8.52243,7.99005,7.88555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.433,NA,NA,NA,NA,NA,NA
182272,8.78471,7.63499,7.67432,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182482,8.76431,6.81531,6.87465,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182661,8.45718,6.30591,7.45202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182921,9.27458,6.07753,7.5152,NA,NA,NA,NA,NA,NA,0.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183124,9.06242,4.56083,7.24069,NA,NA,NA,NA,NA,NA,NA,0.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183287,8.78037,5.54312,6.25277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.055,NA,NA,NA,NA,NA,NA,NA,NA,NA
183453,8.21633,4.73429,3.96843,NA,NA,NA,NA,NA,NA,NA,0.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183689,8.58077,5.05142,3.99459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008,NA,NA,NA,NA,NA,NA
183886,8.33928,5.95456,3.71271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.126,NA,NA,NA,NA,NA,NA
184087,8.2338,7.66587,4.73051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184277,7.71524,6.76651,5.37704,NA,NA,NA,NA,NA,NA,0.293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184517,7.99871,4.93935,4.30075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.627,NA,NA,NA,NA,NA,NA,NA,NA,NA
184637,8.24109,6.01446,6.05822,NA,NA,NA,NA,NA,NA,NA,-0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184894,7.90565,5.15772,7.44137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185023,7.99504,6.84934,7.84168,NA,NA,NA,NA,NA,NA,NA,NA,0.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185364,7.57493,7.53095,8.13147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185405,7.62344,6.37596,8.54116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185656,5.39171,7.47984,8.76779,NA,NA,NA,NA,NA,NA,NA,NA,-0.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185812,6.28182,8.57235,7.5593,NA,NA,NA,NA,NA,NA,NA,0.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186015,7.79714,9.61464,6.07906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA
186280,6.827,9.09488,7.9201,NA,NA,NA,NA,NA,NA,0.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186497,7.49664,9.09465,7.82476,NA,NA,NA,NA,NA,NA,NA,0.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186683,8.85703,8.28104,7.08166,NA,NA,NA,NA,NA,NA,NA,NA,0.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186953,8.80429,9.17575,7.73446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.513,NA,NA,NA,NA,NA,NA,NA,NA,NA
187051,9.21558,8.98576,7.61187,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187253,8.6503,8.28637,8.71089,NA,NA,NA,NA,NA,0.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187424,7.63644,8.47472,9.01035,NA,NA,NA,0.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187618,8.64335,8.74223,7.27338,NA,NA,0.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187860,8.00064,9.21141,6.47225,NA,NA,NA,NA,0.146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188032,8.07103,7.36158,5.73836,NA,NA,NA,0.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188310,7.95874,6.92436,5.23,NA,NA,NA,NA,0.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188417,8.35977,6.60291,7.33712,NA,0.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188668,8.03509,6.36051,7.08661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.521,NA,NA,NA,NA,NA,NA,NA,NA,NA
188875,8.16016,7.67098,6.02204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.511,NA,NA,NA,NA,NA,NA,NA,NA,NA
189130,7.38103,7.80255,6.51585,NA,NA,NA,NA,NA,NA,0.691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189228,7.04801,6.53083,6.68552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.384,NA,NA,NA,NA,NA,NA,NA,NA,NA
189592,7.99349,5.78179,6.50011,NA,NA,NA,NA,NA,NA,0.209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189739,7.68116,5.83945,4.94845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.183,NA,NA,NA,NA,NA,NA,NA,NA,NA
189925,8.02213,6.9032,5.52841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190111,7.67446,8.45206,5.80695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190252,8.08475,6.68422,7.48072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190441,6.66388,7.54275,8.46178,NA,NA,NA,NA,NA,NA,NA,0.613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190608,6.49024,8.13645,7.69417,NA,NA,NA,NA,NA,NA,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190934,6.9719,8.54477,7.64895,NA,NA,NA,NA,NA,NA,NA,0.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191108,6.6807,9.15848,6.93501,NA,NA,NA,NA,NA,0.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191293,8.3604,8.97119,7.17002,NA,NA,NA,NA,NA,NA,NA,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191518,8.76817,9.09365,9.34584,NA,NA,NA,NA,NA,NA,NA,0.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191701,7.81414,8.73087,8.53059,NA,NA,NA,NA,NA,NA,NA,0.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191965,6.96579,8.58137,9.18491,NA,NA,NA,NA,NA,NA,NA,NA,0.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192198,7.11353,9.05196,7.49339,NA,NA,NA,NA,NA,NA,NA,0.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192296,6.43311,9.85455,8.21439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.189,NA,NA,NA,NA,NA,NA,NA,NA,NA
192477,7.4851,10.5,8.19996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.428,NA,NA,NA,NA,NA,NA,NA,NA,NA
192660,7.09579,8.48194,8.19807,NA,NA,NA,NA,NA,NA,NA,NA,0.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192873,5.8519,7.20275,7.5674,NA,NA,NA,NA,NA,NA,NA,0.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193174,7.3364,7.22916,9.49187,NA,NA,NA,NA,NA,0.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193241,6.31581,6.34444,8.74347,NA,NA,NA,NA,NA,-0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193568,5.54279,7.07621,7.9847,NA,NA,NA,NA,0.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193763,4.75765,7.68344,7.4302,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193930,5.39406,6.80059,7.11446,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194079,6.01145,7.72827,8.47501,NA,NA,NA,NA,NA,0.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194300,7.32921,7.55695,7.57897,0.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194411,7.32928,4.1535,7.46386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA
194759,6.30276,2.73121,7.46047,NA,NA,NA,NA,NA,0.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194911,7.97996,4.61368,7.3613,0.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195014,8.26062,5.28761,7.80425,0.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195233,8.13098,7.96044,8.84969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA
195500,8.68979,8.09561,8.04545,NA,NA,NA,NA,NA,NA,NA,0.712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195729,7.87022,9.06225,7.91827,NA,NA,NA,NA,NA,0.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195874,7.01318,8.19658,7.53326,0.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196091,6.36322,8.31628,7.20521,0.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196355,6.91797,7.31917,7.63057,NA,0.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196589,7.0006,6.8,8.11232,NA,NA,NA,NA,0.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196750,7.09615,6.66106,7.69699,NA,NA,0.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196823,6.76335,7.04755,8.17568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.214,NA,NA,NA,NA,NA,NA,NA,NA
197045,7.2508,8.9097,7.64615,NA,NA,NA,NA,NA,NA,0.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197208,8.63181,8.63343,7.5657,NA,NA,NA,NA,NA,NA,NA,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197465,9.21039,7.25853,8.26456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555,NA,NA,NA,NA,NA,NA,NA,NA,NA
197741,7.88013,7.39798,7.67672,NA,NA,NA,NA,NA,NA,NA,0.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197869,8.03389,7.45859,6.39146,NA,NA,NA,NA,NA,NA,NA,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198190,7.66722,7.15701,6.63621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.667,NA,NA,NA,NA,NA,NA,NA,NA,NA
198257,7.84262,6.8208,6.79238,NA,NA,NA,NA,NA,NA,NA,0.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198527,7.57695,7.41,5.88038,0.226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198745,7.68416,7.53823,6.67839,NA,NA,NA,0.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198885,6.90206,7.49056,6.3677,NA,0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199121,6.67934,7.08413,7.4866,NA,NA,NA,0.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199351,5.8191,7.5534,8.23809,NA,NA,NA,0.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199593,5.94377,7.59753,9.23015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.273,NA,NA,NA,NA,NA
199679,8.07012,7.56799,8.78968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.386,NA,NA,NA,NA
199999,8.38208,9.6452,9.73837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.002,NA,NA,NA,NA
