id,x0,x1,x2,fitness7.5,fitness7,fitness8.5,fitness8,fitness6.5,fitness9,fitness9.5,fitness6,fitness10,fitness3.5,fitness4,fitness5.5,fitness4.5,fitness5,fitness3,fitness2.5,fitness1,fitness0.5,fitness2
181955,7.29993,7.73354,7.22511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,NA,NA,NA,NA,NA,NA
182113,6.19015,9.46306,7.57273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.235,NA,NA,NA,NA,NA,NA,NA,NA
182323,7.05202,7.67066,7.27554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.861,NA,NA,NA,NA,NA,NA,NA,NA
182548,6.20081,7.94973,7.81775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.573,NA,NA,NA,NA,NA,NA,NA,NA
182769,7.09447,7.2911,9.07195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.613,NA,NA,NA,NA,NA,NA,NA,NA
182939,7.28094,6.41633,8.26925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.549,NA,NA,NA
183007,6.54588,7.6132,7.94983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.662,NA,NA
183318,7.34228,7.68591,8.73478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.682,NA,NA
183536,7.08398,7.84952,7.80051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903,NA,NA
183601,8.4089,8.42463,7.96095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.774,NA
183878,9.22232,7.1447,7.78836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.311,NA,NA,NA
184118,8.61132,6.457,8.06546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.336,NA,NA
184366,8.13746,6.69683,7.3841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.697,NA,NA,NA
184498,8.2644,7.62114,8.27706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.654
184786,7.70642,7.32405,8.00686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.499,NA,NA,NA,NA
184976,7.22686,8.06798,7.34546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.798,NA,NA,NA,NA,NA,NA
185177,7.30943,8.19645,6.70903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.553,NA,NA,NA,NA,NA,NA
185256,7.3923,7.9092,7.68439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.968,NA,NA,NA,NA,NA,NA,NA,NA
185401,7.85542,8.27373,7.71722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.446,NA,NA,NA,NA
185622,6.63757,8.53101,7.49768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.164,NA,NA,NA,NA
185803,7.61788,8.13765,8.07311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.919,NA,NA,NA
186001,6.59562,8.54462,8.24778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.513
186248,9.05376,10.2246,7.79416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.221
186594,9.12096,8.48768,8.64246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.351,NA,NA,NA
186798,7.85205,8.70246,6.67535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,NA,NA,NA,NA,NA,NA,NA,NA
186875,7.85221,9.51427,7.83413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.431,NA,NA,NA,NA,NA,NA
187015,8.06317,7.96062,7.80722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.791,NA,NA,NA,NA,NA,NA
187250,8.22218,8.51203,7.64237,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.552,NA,NA,NA,NA,NA,NA,NA,NA,NA
187531,7.77394,7.68322,7.79705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.498,NA,NA,NA,NA
187678,6.91332,7.71465,7.31381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.625,NA,NA,NA,NA,NA,NA
187982,6.88045,6.97883,7.18828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.405,NA,NA,NA,NA,NA
188073,8.07721,6.8627,7.36704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.728,NA,NA,NA,NA,NA,NA,NA,NA
188339,8.10171,8.29714,7.46198,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.608,NA,NA,NA,NA,NA,NA,NA,NA,NA
188478,6.97046,7.01499,8.11336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.637,NA,NA,NA,NA,NA,NA
188674,7.34047,7.71738,7.5793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.471,NA,NA,NA,NA
188814,7.61128,6.76093,7.27651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.764,NA,NA,NA,NA,NA,NA,NA,NA
189129,6.86095,7.54209,8.2565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA
189220,7.23046,7.92202,8.02079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.422,NA,NA,NA,NA,NA,NA,NA
189589,8.14309,7.99943,8.07599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.802,NA,NA,NA,NA,NA,NA
189780,7.46083,8.03321,7.39046,NA,NA,NA,NA,NA,NA,NA,0.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189814,8.51537,7.56973,7.27839,NA,NA,NA,NA,0.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190070,8.47319,7.88652,7.71083,NA,NA,NA,NA,NA,NA,NA,0.442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190349,7.70193,8.60509,7.61865,NA,NA,NA,NA,NA,NA,NA,0.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190424,7.61591,7.03755,7.62375,NA,NA,NA,NA,NA,NA,NA,0.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190773,8.61685,7.49029,7.34146,NA,NA,0.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190866,8.50069,8.07327,6.29012,NA,NA,NA,0.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191112,8.11991,8.45156,6.89721,NA,NA,0.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191270,8.28461,7.85507,6.96987,NA,NA,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191559,8.77993,8.48844,7.99273,NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191752,8.5475,7.95263,8.03975,NA,NA,NA,NA,NA,0.589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191834,7.71628,8.68332,9.02945,NA,NA,0.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192072,7.93786,7.51226,7.99981,NA,NA,NA,0.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192201,6.97176,7.2256,7.3687,0.806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192474,7.62422,7.99738,7.04582,0.887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192632,8.36019,7.27306,6.92648,0.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192906,8.35696,8.19329,6.86417,NA,NA,NA,0.722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193083,7.51172,7.18611,6.47042,0.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193340,7.53722,7.95055,6.82091,NA,NA,NA,0.788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193505,6.92785,7.51403,7.51607,0.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193691,6.99136,7.82684,7.57523,NA,0.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193892,7.70002,8.17671,7.27957,NA,NA,0.843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194200,8.0673,7.66591,7.78792,NA,NA,0.912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194384,8.35409,7.16888,8.28359,NA,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194479,6.56324,7.92654,8.30469,NA,NA,0.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194748,7.67457,7.75341,8.99922,NA,NA,0.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194867,8.31935,8.21191,8.38396,NA,NA,NA,NA,NA,0.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195059,9.96899,8.03242,8.54656,NA,NA,0.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195392,10.1403,8.00811,7.66379,NA,NA,NA,0.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195544,8.30382,9.43592,7.94679,NA,NA,NA,NA,NA,0.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195747,8.92592,7.52264,7.66823,NA,NA,NA,0.767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195831,7.93114,7.69313,7.90962,NA,NA,NA,0.939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196194,7.69197,8.07044,7.48662,NA,NA,NA,NA,NA,NA,NA,NA,0.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196327,8.00731,7.62222,6.94223,NA,NA,NA,0.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196534,7.39528,7.06835,8.55285,NA,NA,0.593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196623,7.33712,8.13938,7.96404,NA,NA,NA,0.894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196807,7.66018,8.15699,8.18436,NA,NA,0.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197071,6.76334,7.25702,7.34183,NA,NA,NA,NA,NA,0.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197336,7.1626,9.23799,6.44132,NA,NA,0.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197543,6.94532,8.30075,7.80109,NA,NA,0.731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197776,8.04716,8.57142,8.43232,NA,NA,NA,NA,NA,NA,0.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197955,7.99003,7.69482,8.42801,NA,NA,NA,NA,NA,0.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198110,8.10081,7.74003,8.29224,NA,NA,0.794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198302,7.64673,8.82313,9.26037,0.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198524,7.88132,9.72602,8.2063,NA,NA,NA,0.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198661,7.23569,8.04361,7.78736,NA,0.873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198949,7.87436,8.01032,7.9435,NA,NA,NA,0.961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199178,7.9356,7.47805,7.84235,NA,NA,NA,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199257,5.159,8.72219,8.52146,NA,NA,NA,0.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199481,4.34177,7.70421,6.83719,0.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199746,4.06839,7.43354,9.05186,NA,NA,NA,NA,NA,0.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199996,6.81895,7.92703,10.11,NA,NA,NA,NA,NA,0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
