id,x0,x1,x2,fitness-1,fitness0,fitness1,fitness0.5,fitness2.5,fitness4.5,fitness4,fitness5,fitness3,fitness2,fitness-2,fitness-0.5,fitness-1.5,fitness-2.5,fitness-3.5,fitness-3,fitness-4.5,fitness-4,fitness1.5,fitness3.5,fitness-5
172511,5,5,-2.11383,NA,NA,NA,NA,NA,NA,NA,4497.171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172621,5,3.77491,-0.929795,NA,NA,NA,NA,NA,NA,NA,5159.941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172877,2.95815,4.17708,-1.21272,NA,NA,NA,NA,NA,NA,NA,295.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172964,2.78025,4.72788,-2.15444,NA,NA,NA,NA,NA,NA,NA,1068.336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173167,2.34427,5,-1.47459,NA,NA,NA,NA,NA,NA,NA,3271.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173385,0.417074,4.76711,-1.67957,NA,NA,NA,NA,NA,NA,NA,1705.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173723,-0.928368,3.33275,-1.06625,NA,NA,NA,NA,NA,NA,NA,1502.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173906,0.0264313,4.99687,-1.10613,NA,NA,NA,NA,NA,NA,NA,371.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174066,1.18513,5,-1.60758,NA,NA,NA,NA,NA,NA,NA,1408.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174194,0.91755,5,-2.24217,NA,NA,NA,NA,NA,NA,NA,442.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174423,1.27617,5,-1.35151,NA,NA,NA,NA,NA,NA,NA,3508.454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174665,2.37683,5,-0.580618,NA,NA,NA,NA,NA,NA,826.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174921,3.32381,5,-1.28519,NA,NA,NA,NA,NA,1157.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174980,4.61911,5,-1.03488,NA,NA,NA,NA,NA,NA,NA,3026.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175176,5,5,0.294516,NA,NA,NA,NA,NA,NA,NA,3332.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175456,5,5,-0.146586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986.054,NA
175632,5,5,-0.606787,NA,NA,NA,NA,NA,7687.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175949,4.82977,5,-1.9089,NA,NA,NA,NA,NA,NA,NA,7214.389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176028,5,5,-1.52118,NA,NA,NA,NA,NA,6477.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176284,5,5,-0.769644,NA,NA,NA,NA,NA,13130.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176363,5,5,-1.85216,NA,NA,NA,NA,NA,NA,NA,3041.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176593,4.97859,5,-0.619006,NA,NA,NA,NA,NA,NA,NA,9255.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176850,5,5,-0.839273,NA,NA,NA,NA,NA,NA,NA,12823.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177152,5,4.31883,-1.48426,NA,NA,NA,NA,NA,NA,NA,6843.973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177344,4.25888,5,-2.44563,NA,NA,NA,NA,NA,NA,NA,2467.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177533,3.92294,5,-0.656022,NA,NA,NA,NA,NA,NA,NA,1845.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177653,4.19346,5,-0.907578,NA,NA,NA,NA,NA,NA,NA,NA,2261.803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177869,5,5,-1.85051,NA,NA,NA,NA,NA,NA,1017.942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177974,4.89476,5,-1.82727,NA,NA,NA,NA,NA,NA,1055.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178317,5,2.4824,-2.87495,NA,NA,NA,NA,NA,144.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178522,5,1.81704,-1.38545,NA,NA,NA,NA,NA,1142.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178679,5,3.38806,-0.187154,NA,NA,NA,NA,NA,2420.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178764,5,2.82791,-0.050055,NA,NA,NA,NA,NA,NA,810.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179008,5,4.12125,0.17486,NA,NA,NA,NA,NA,NA,270.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179343,5,5,-0.341238,NA,NA,NA,NA,NA,NA,NA,NA,1048.834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179418,4.18889,5,-1.26836,NA,NA,NA,NA,NA,NA,731.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179602,4.44825,5,-1.55353,NA,NA,NA,NA,513.554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179926,5,5,-2.58188,NA,NA,NA,NA,NA,NA,718.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180158,5,5,-3.09157,NA,NA,NA,NA,NA,1629.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180184,5,5,-1.07527,NA,NA,NA,NA,NA,NA,NA,3764.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180403,4.74029,5,-2.82623,NA,NA,NA,NA,NA,NA,NA,1662.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180692,4.40481,5,-2.15416,NA,NA,NA,NA,NA,NA,994.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180927,4.24004,4.46796,-3.01001,NA,NA,NA,NA,NA,294.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181030,4.36631,5,-1.57289,NA,NA,NA,NA,NA,NA,NA,4712.442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181322,5,5,-0.903614,NA,NA,NA,NA,NA,NA,NA,11426.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181427,5,4.80037,-0.63292,NA,NA,NA,NA,NA,NA,NA,11645.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181606,4.96282,5,0.232174,NA,NA,NA,NA,NA,NA,NA,2987.787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181891,5,5,1.33271,NA,NA,NA,NA,NA,NA,NA,2626.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182051,5,5,1.33761,NA,NA,NA,NA,NA,NA,NA,2617.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182317,5,4.04253,-0.463339,NA,NA,NA,NA,NA,NA,NA,-58.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182372,4.74461,5,-1.06759,NA,NA,NA,NA,NA,NA,NA,3847.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182567,4.16346,5,-0.880852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1671.37,NA
182794,2.95581,4.66341,-2.0245,NA,NA,NA,NA,NA,NA,NA,614.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182998,3.84785,5,-1.11453,NA,NA,NA,NA,NA,NA,NA,155.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183252,3.65524,4.65154,-0.565883,NA,NA,NA,NA,NA,NA,NA,1138.883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183511,3.51521,5,-1.02152,NA,NA,NA,NA,NA,116.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183685,3.95542,5,-0.97313,NA,NA,NA,NA,NA,NA,NA,866.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183788,4.2929,5,-0.213716,NA,NA,NA,NA,NA,2766.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183987,5,4.66991,-0.847902,NA,NA,NA,NA,NA,NA,NA,10459.117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184320,4.51975,1.33467,-0.0485049,NA,NA,NA,NA,NA,NA,NA,67.593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184538,5,3.60331,0.480816,NA,NA,NA,NA,NA,NA,NA,317.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184713,5,3.2646,-0.282649,NA,NA,NA,NA,NA,NA,NA,2514.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184812,3.95565,2.44172,0.220444,NA,NA,NA,NA,NA,NA,NA,-45.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185131,3.89134,2.14528,1.0564,NA,NA,NA,NA,NA,NA,NA,24.918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185350,5,3.2404,0.382789,NA,NA,NA,NA,NA,559.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185408,2.69932,4.21679,-1.44854,NA,NA,NA,NA,NA,NA,NA,1576.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185570,5,5,-1.78242,NA,NA,NA,NA,NA,NA,NA,454.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185841,5,5,-2.0059,NA,NA,NA,NA,NA,6114.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186154,5,5,-1.85442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1128.939,NA
186220,4.77648,4.28768,-1.52973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1600.294,NA
186509,4.8278,5,-0.852285,NA,NA,NA,NA,NA,NA,4796.914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186642,5,5,-2.61347,NA,NA,NA,NA,NA,1484.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186857,5,5,-2.82391,NA,NA,NA,NA,NA,1131.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186969,5,4.31656,-3.74294,NA,NA,NA,NA,NA,15.795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187273,5,3.40638,-2.56439,NA,NA,NA,NA,NA,NA,NA,1021.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187397,5,3.83528,-2.16236,NA,NA,NA,NA,NA,NA,NA,1538.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187573,5,3.81684,-1.12631,NA,NA,NA,NA,NA,NA,NA,-113.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187821,5,4.00955,-0.0651187,NA,NA,NA,NA,NA,364.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188042,4.92503,5,-1.1823,NA,NA,NA,NA,NA,NA,NA,NA,NA,857.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188275,5,5,-1.22787,NA,NA,NA,NA,NA,NA,NA,NA,NA,1746.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188431,4.1202,5,-3.95973,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188604,4.71567,4.87278,-3.55141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1006.078,NA,NA,NA,NA,NA,NA,NA,NA,NA
188865,4.49241,5,-2.91055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.576,NA,NA
189128,3.65859,4.05058,-3.86506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.162,NA,NA
189215,5,4.81661,-3.49097,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189367,5,2.84698,-2.40082,NA,NA,78.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189573,5,2.28879,-0.447914,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189915,4.92504,2.61694,-2.65855,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190125,5,3.59618,-2.61351,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190252,5,4.37203,-3.58436,NA,NA,NA,NA,NA,NA,NA,1044.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190368,5,4.49781,-4.44931,NA,NA,NA,NA,NA,NA,NA,160.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190757,5,5,-3.08762,NA,NA,NA,NA,NA,NA,NA,2837.442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190838,4.1725,4.88185,-0.506883,NA,NA,NA,NA,NA,1101.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191093,5,5,-0.550895,NA,NA,NA,NA,NA,NA,NA,5070.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191245,5,4.14836,0.899834,NA,NA,NA,NA,NA,1422.293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191444,4.56995,2.69838,1.00323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.696,NA
191710,4.60333,2.43297,0.785832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-117.438,NA
191862,4.31296,0.986332,1.67403,NA,NA,NA,NA,NA,NA,NA,NA,34.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192063,4.13015,0.399251,5,NA,NA,NA,NA,NA,NA,506.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192171,5,1.2549,3.96319,NA,NA,NA,NA,NA,138.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192416,4.80968,-0.411354,3.86306,NA,NA,NA,NA,NA,NA,NA,NA,319.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192629,5,-0.403126,3.27418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331.034,NA
192848,5,-0.400154,4.06049,NA,NA,NA,NA,NA,NA,NA,601.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193110,5,-1.43847,4.22763,NA,NA,NA,NA,NA,NA,NA,7079.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193195,4.72919,-0.848884,4.92034,NA,NA,NA,NA,NA,NA,NA,17347.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193544,5,-1.38403,4.03359,NA,NA,NA,NA,NA,NA,NA,1518.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193669,4.44138,-1.44566,3.84635,NA,NA,NA,NA,NA,NA,NA,1164.959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193895,5,-2.10742,5,NA,NA,NA,NA,NA,NA,NA,4613.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194090,5,-1.91978,5,NA,NA,NA,NA,NA,NA,NA,4749.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194271,3.42883,-1.43393,5,NA,NA,NA,NA,NA,NA,NA,2625.722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194546,4.46673,-3.45539,5,NA,NA,NA,NA,NA,NA,NA,474.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194624,5,-4.41027,5,NA,NA,NA,NA,NA,NA,1003.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194912,4.64154,-4.77644,5,NA,NA,NA,NA,NA,NA,NA,848.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195116,4.64523,-5,5,NA,NA,NA,NA,NA,NA,NA,1794.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195177,5,-4.10173,5,NA,NA,NA,NA,NA,NA,NA,1952.742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195491,5,-3.96621,5,NA,NA,NA,NA,NA,NA,NA,2617.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195636,3.85253,-2.62031,5,NA,NA,NA,NA,NA,387.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195787,3.16774,-1.61186,2.46412,NA,NA,NA,NA,NA,94.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196045,3.90777,-1.28131,0.808983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266.865,NA
196312,5,-1.23822,2.06264,NA,NA,NA,NA,NA,NA,NA,198.229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196425,5,-0.592801,2.82513,NA,NA,NA,NA,NA,NA,NA,1908.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196698,5,-0.903861,1.64,NA,NA,NA,NA,NA,NA,NA,1515.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196772,4.67459,-1.43469,1.47866,NA,NA,NA,NA,NA,NA,NA,1553.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196973,5,-0.507308,1.80073,NA,NA,NA,NA,NA,NA,NA,767.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197271,5,0.629341,-0.836721,NA,NA,NA,NA,NA,NA,NA,2351.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197527,5,1.82531,-0.992161,NA,NA,NA,NA,NA,NA,NA,2159.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197573,5,1.7981,-0.517706,NA,NA,NA,NA,NA,NA,NA,926.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197903,5,1.66807,0.29549,NA,NA,NA,NA,NA,NA,NA,706.441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198002,3.76395,2.43816,-0.364784,NA,NA,NA,NA,NA,NA,NA,308.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198339,3.93902,2.33191,0.1856,NA,NA,NA,NA,NA,NA,NA,-70.583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198538,4.63365,1.50487,-0.213787,NA,NA,NA,NA,NA,NA,NA,557.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198688,5,3.25145,-0.361701,NA,NA,NA,NA,NA,NA,NA,1609.453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198904,5,5,-0.116525,NA,NA,NA,NA,NA,NA,NA,NA,2316.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199055,4.09172,5,-0.665169,NA,NA,NA,NA,NA,NA,NA,NA,1178.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199184,3.85423,5,-1.31631,NA,NA,NA,NA,620.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199431,2.32851,4.97702,-1.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199581,0.87365,5,-1.54126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.017,NA,NA
199955,0.459816,5,-1.33208,NA,NA,NA,NA,-557.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
