id,x0,x1,x2,fitness2,fitness0.5,fitness1,fitness0,fitness-0.5,fitness-1.5,fitness-2,fitness-3,fitness-1,fitness-2.5,fitness2.5,fitness-3.5,fitness3,fitness1.5,fitness-5,fitness-4,fitness4,fitness3.5,fitness5,fitness4.5,fitness-4.5
173641,5,5,-2.40356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1161.333,NA
173829,5,4.3072,-2.79003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.145,NA,NA,NA,NA
174012,5,4.56949,-3.2601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.049,NA,NA
174337,4.31268,5,-1.63253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1462.012,NA,NA,NA,NA
174346,4.16434,5,-2.56837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.508,NA,NA,NA
174602,5,5,-2.10987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1213.303,NA,NA,NA,NA,NA,NA,NA,NA
174753,5,5,-1.83203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2694.873,NA,NA
175072,4.95312,4.84382,-2.06576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8199.321,NA,NA
175261,2.87552,4.65965,-0.653303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1726.421,NA,NA
175522,2.24719,5,-1.28923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2562.81,NA,NA
175614,3.22107,4.5328,-1.15941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.943,NA,NA,NA,NA
175784,3.67659,4.72269,-1.26003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-150.025,NA,NA,NA,NA,NA,NA,NA,NA
175979,3.27023,5,-0.59327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,743.619,NA,NA,NA,NA,NA,NA,NA,NA
176283,2.74603,5,-0.59106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,501.298,NA,NA,NA,NA,NA,NA,NA,NA
176485,2.81694,5,0.655269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240.175,NA,NA,NA,NA
176546,3.30788,5,1.54588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.44,NA
176938,2.06392,5,1.2081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999,NA
177116,2.64141,5,0.466977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338.926,NA,NA
177202,3.69288,4.28973,0.677696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467.662,NA
177512,3.83624,3.47656,-0.00133931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222.415,NA,NA
177624,3.25163,3.42435,-0.717079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1041.781,NA,NA
177909,4.44593,3.83022,-1.4824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1119.575,NA,NA
178089,5,4.42852,-1.74966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.946,NA,NA
178262,5,4.59946,-1.06998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1499.033,NA,NA
178433,4.59733,3.66508,-0.952879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1211.912,NA,NA
178681,4.99166,5,-0.855991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13045.063,NA,NA
178842,5,5,-0.855204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6426.886,NA
179090,3.51356,4.24222,-2.5412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.714,NA,NA,NA,NA
179206,3.37988,3.78036,-0.721016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381.012,NA,NA,NA,NA,NA,NA,NA,NA
179454,4.98394,4.16726,-0.697542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2268.595,NA,NA,NA
179662,5,3.82385,-0.0819819,347.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179763,5,4.09325,-0.747062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2340.495,NA
180023,4.8575,4.28637,-0.575127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1840.635,NA,NA,NA,NA,NA,NA,NA,NA
180332,3.54642,5,-0.683331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.464,NA,NA
180378,5,5,-0.546681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4846.016,NA,NA
180671,3.9629,5,-1.0419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404.436,NA
180768,4.28804,5,-0.109447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4367.039,NA,NA
181102,4.84749,4.94686,0.0410095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1348.408,NA,NA,NA
181253,5,5,-1.02688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1604.437,NA,NA,NA,NA
181362,5,5,-0.882591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12016.598,NA,NA
181606,4.90439,5,-0.900087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14960.417,NA,NA
181859,5,5,-2.08536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4967.514,NA,NA
181980,5,4.89603,-2.79283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1106.112,NA
182216,3.88169,3.78597,-1.97371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543.795,NA,NA
182454,3.07226,3.76691,-2.19219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.581,NA
182607,4.4432,3.6803,-2.2759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.456,NA,NA,NA,NA
182875,5,3.82028,-2.13035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,860.191,NA
182984,4.86136,5,-1.92199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6383.878,NA,NA
183312,5,4.88044,-2.10008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1209.3,NA,NA,NA,NA
183450,5,4.59362,-1.37549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1339.055,NA,NA,NA
183630,4.19515,3.63586,-1.2274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.651,NA,NA
183801,4.17402,4.67103,-1.13454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.299,NA,NA
183944,4.27088,3.36675,-0.778816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2673.558,NA,NA
184162,5,5,-0.254599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1477.455,NA
184369,5,3.99464,-1.40311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.286,NA,NA
184650,5,4.29787,-1.70233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988.545,NA,NA
184906,5,4.22712,-2.41386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008.394,NA,NA
185127,5,4.54213,-2.0847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,775.27,NA,NA
185251,5,4.84758,-1.84614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3791.441,NA,NA
185437,5,5,-2.25642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,977.616,NA,NA
185573,4.03129,4.78374,-3.5837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313.341,NA,NA
185911,4.76004,4.63126,-2.9893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2409.332,NA,NA
186111,4.79519,4.67005,-4.06834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2780.342,NA,NA
186137,5,4.37848,-3.6889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343.206,NA,NA
186506,5,4.83224,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3660.709,NA,NA
186630,4.66708,5,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2071.517,NA,NA
186770,5,5,-2.93449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2967.723,NA,NA
187023,4.72801,4.17921,-2.52265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2382.672,NA,NA
187203,4.83218,2.84964,-0.773092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5653.754,NA,NA
187375,4.62201,2.07028,-0.307851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.374,NA,NA
187600,3.56914,1.79281,-0.775394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318.065,NA,NA
187854,3.68182,5,-0.89498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3578.006,NA,NA
187972,5,5,0.305888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3396.542,NA,NA
188235,5,5,0.327688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613.129,NA,NA,NA,NA
188471,5,5,-0.474462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344.588,NA,NA,NA
188560,5,3.73917,-1.87728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.909,NA,NA,NA,NA
188830,5,4.91604,-0.922441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2311.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189012,5,5,-1.02845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4843.598,NA
189329,4.63022,5,-1.99117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3447.644,NA,NA
189449,4.3534,4.14945,0.134732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.367,NA,NA
189561,4.1221,3.80595,-0.171301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1104.051,NA,NA
189827,4.25576,3.44076,-0.751434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.41,NA,NA
190118,5,3.44562,-1.51883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2038.76,NA,NA
190307,5,4.35419,-1.20614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3115.232,NA
190365,4.59164,5,-1.87998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1614.644,NA,NA
190657,4.72604,5,-3.58688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,549.935,NA,NA,NA
190866,4.31503,5,-2.37143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,418.398,NA,NA,NA,NA
191080,3.47752,4.75194,-1.95165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258.378,NA,NA,NA
191280,3.76145,3.90398,-0.192945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.979,NA,NA,NA,NA
191522,3.41296,4.65501,-0.433294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.38,NA
191698,3.44864,3.4997,-0.678361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.733,NA,NA
191878,3.71649,3.38693,-1.64241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,603.794,NA,NA
191956,5,4.21262,-1.50588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6344.08,NA,NA
192152,5,4.01436,-0.372654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290.051,NA,NA
192399,5,5,0.340902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3459.212,NA,NA
192599,5,5,0.502711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1512.433,NA,NA
192866,5,5,1.33616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2620.508,NA,NA
192935,4.39356,4.42491,1.30384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,459.664,NA,NA
193223,4.54995,3.22168,-0.217644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,668.201,NA,NA
193344,4.11698,3.63473,-1.42327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.039,NA,NA
193595,3.34805,5,-2.28946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.804,NA,NA,NA,NA
193755,3.06209,4.80496,-2.67073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.125,NA,NA
194114,4.16426,5,-2.58173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1455.951,NA,NA
194179,4.06168,3.74039,-3.31495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.427,NA,NA
194472,4.49385,5,-3.7648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-52.096,NA,NA
194580,4.97617,5,-3.90952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2590.326,NA,NA
194859,5,5,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2559.19,NA,NA
195068,3.69103,3.62338,-4.79825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.504,NA,NA
195194,5,4.26316,-4.59132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1153.627,NA,NA
195365,4.01263,4.29188,-4.96598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.578,NA,NA
195642,5,4.73412,-4.57277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,902.489,NA
195889,5,5,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3017.305,NA,NA
196052,4.84993,4.93365,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1136.26,NA,NA,NA
196234,5,5,-4.89294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.913,NA,NA,NA,NA
196453,5,5,-3.89544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2240.808,NA,NA
196607,4.10312,4.23303,-2.96777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,682.722,NA,NA
196762,3.20282,3.6307,-1.63118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,518.132,NA,NA
197065,1.82689,4.70514,-1.21093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,924.568,NA
197148,0.734069,5,-3.14797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,804.515,NA,NA
197361,-0.682456,5,-3.61812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2075.951,NA,NA
197718,-0.0331271,4.65567,-2.9049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1164.202,NA,NA
197756,0.956418,5,-2.16147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,796.27,NA
198002,-0.10768,5,-1.07098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2503.485,NA,NA
198237,-1.42752,4.21152,-0.106946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1298.299,NA
198408,-0.430751,4.3556,-0.221415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,639.739,NA,NA
198619,-1.09704,5,0.975871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364.172,NA,NA
198920,-2.39138,5,1.28748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405.645,NA
199022,-1.31286,5,1.20067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2320.315,NA,NA
199321,-0.612444,5,-0.0828729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5938.593,NA,NA
199490,-0.375018,4.99978,-0.797035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2912.377,NA
199662,0.406498,4.79962,0.6842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,713.916,NA
199926,3.10055,5,1.54853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-52.213,NA,NA
