id,x0,x1,x2,fitness-4,fitness-2,fitness-1,fitness-0.5,fitness0,fitness-2.5,fitness-3.5,fitness-3,fitness-1.5,fitness0.5,fitness2,fitness1.5,fitness3,fitness5,fitness4.5,fitness3.5,fitness1,fitness2.5,fitness-4.5,fitness-5,fitness4
174024,4.88445,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,851.145
174307,4.81189,5,4.18622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6218.963,NA,NA,NA,NA,NA,NA,NA
174423,5,4.66024,4.16098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3366.193,NA,NA,NA,NA,NA,NA,NA
174601,5,4.15322,4.84615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5564.018,NA,NA,NA,NA,NA,NA,NA
174919,5,4.17551,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6142.501,NA,NA,NA,NA,NA,NA,NA
175093,5,4.3396,4.94417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6199.53,NA,NA,NA,NA,NA,NA,NA
175161,5,4.45506,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2231.98,NA,NA,NA,NA,NA,NA,NA
175538,4.40413,4.59253,4.86504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2161.714,NA,NA,NA,NA,NA,NA,NA
175713,2.91042,4.06359,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264.134,NA,NA,NA,NA,NA,NA
175844,2.88756,5,3.27136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,684.267,NA,NA,NA,NA,NA,NA,NA
175997,1.80127,5,3.3856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,731.401,NA,NA,NA,NA,NA,NA,NA
176326,2.17933,5,4.9196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2908.715,NA,NA,NA,NA,NA,NA,NA
176399,0.63102,4.2906,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,781.146,NA,NA,NA,NA,NA,NA,NA
176604,0.46991,4.77936,4.81988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1278.147
176836,1.60623,4.10354,4.89333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295.456,NA,NA,NA,NA,NA,NA,NA
177054,3.71788,4.22161,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1827.54,NA,NA,NA,NA,NA,NA,NA
177198,2.43544,2.48871,4.95717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.816
177493,3.51483,2.86813,4.44907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.799
177707,4.46361,4.53085,4.97127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.643,NA,NA,NA,NA
177935,4.63428,4.82917,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978.745,NA,NA,NA,NA,NA,NA,NA,NA,NA
178091,5,5,4.19286,NA,NA,NA,NA,NA,NA,NA,NA,NA,884.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178213,5,5,4.95511,NA,NA,NA,NA,NA,NA,NA,NA,NA,3998.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178384,4.89587,5,5,NA,NA,NA,12171.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178584,5,5,5,NA,NA,NA,5036.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178927,4.38881,5,4.2473,NA,1496.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178993,3.14609,5,3.43514,NA,NA,NA,NA,NA,43.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179178,4.13104,4.89833,3.95157,NA,NA,NA,NA,NA,NA,NA,NA,116.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179432,2.26475,5,4.43591,NA,242.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179747,1.88223,5,3.64882,NA,NA,NA,634.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179852,-0.36989,5,3.4819,NA,NA,NA,NA,NA,NA,NA,NA,136.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180143,-0.195772,4.04099,4.45262,NA,204.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180267,-0.0652389,5,4.24808,NA,NA,NA,NA,NA,1372.117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180516,-1.49836,5,4.78069,NA,8235.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180656,-0.192828,4.2734,5,NA,NA,NA,NA,NA,NA,NA,NA,6509.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180760,-0.655688,4.07679,5,NA,NA,NA,1748.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181133,-0.255024,4.37109,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181275,-0.0324747,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1416.585,NA,NA,NA,NA,NA,NA,NA,NA,NA
181478,0.593587,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.924,NA,NA,NA,NA,NA,NA,NA,NA
181691,1.18868,5,4.40659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,453.268,NA,NA,NA,NA,NA,NA
181785,1.61101,4.46851,4.10627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.517
182066,0.8847,4.61057,2.68708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.952
182209,-0.678149,4.24919,4.04559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425.527,NA,NA,NA,NA,NA
182536,-0.898179,5,3.82824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3997.28,NA,NA,NA,NA,NA,NA,NA
182754,-1.85064,4.66582,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2404.772,NA,NA,NA,NA,NA,NA,NA
182774,-2.33068,4.68866,4.15839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.244,NA,NA,NA,NA,NA,NA
183115,0.274614,4.99408,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.828,NA,NA,NA,NA,NA,NA,NA,NA
183251,0.546595,4.99105,4.83929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.976,NA,NA,NA,NA
183545,0.402253,5,5,NA,NA,NA,NA,1164.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183692,0.0707012,5,5,NA,NA,1147.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183800,1.33685,5,4.62649,NA,NA,NA,NA,NA,NA,NA,NA,1522.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184079,-0.161951,5,5,NA,3961.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184202,-1.23955,4.27234,5,NA,NA,NA,NA,NA,NA,NA,NA,5676.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184465,-1.04399,4.72706,4.37884,NA,NA,NA,2634.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184571,-1.00438,4.51952,2.41257,NA,NA,NA,NA,10.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184860,-2.26731,5,2.29341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.549,NA,NA,NA,NA,NA,NA,NA,NA,NA
185021,-1.8807,4.34329,1.83466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.507,NA,NA,NA
185263,-3.88375,5,0.437183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241.957,NA,NA,NA,NA,NA
185363,-3.14627,5,0.672231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,648.786,NA,NA,NA,NA,NA,NA,NA
185590,-2.16463,4.48233,-0.869444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,669.018,NA,NA,NA,NA,NA,NA,NA
185819,-1.40716,4.41759,0.944514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1306.506,NA,NA,NA,NA,NA,NA,NA
185977,-0.370875,4.32954,3.08095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.615,NA,NA,NA,NA,NA,NA
186194,0.717187,4.65354,2.90018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.525,NA,NA,NA,NA,NA,NA
186401,2.13892,2.36757,3.86334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.463,NA,NA,NA
186672,2.64552,3.12286,4.22406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.089,NA,NA,NA,NA,NA,NA,NA,NA
186916,3.04065,2.90313,4.28478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.194,NA,NA,NA,NA,NA,NA,NA,NA
187086,4.42678,3.11227,4.21636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.335,NA,NA,NA,NA,NA
187158,4.55204,4.20482,4.58476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534.984,NA,NA,NA,NA,NA,NA,NA
187401,4.36871,5,3.45173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299.127,NA,NA,NA,NA,NA,NA
187745,5,4.86111,2.22892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4157.737,NA,NA,NA,NA,NA,NA,NA
187911,5,4.80033,1.43513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289.418
188060,5,5,1.38341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2416.079,NA,NA,NA,NA,NA,NA,NA
188211,5,4.63207,1.20441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1492.948,NA,NA,NA,NA,NA,NA,NA
188424,5,4.28408,2.62543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,927.891,NA,NA,NA,NA,NA,NA,NA
188696,5,5,2.46745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1311.453,NA,NA,NA,NA,NA,NA,NA
188814,5,4.32912,2.83801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1349.251,NA,NA,NA,NA,NA,NA,NA
189065,5,3.92572,2.65828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.208
189237,5,5,4.31218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5417,NA,NA,NA,NA,NA,NA,NA
189458,5,4.76944,4.17524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5562.842,NA,NA,NA,NA,NA,NA,NA
189643,4.71822,4.33574,4.9118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3962.123,NA,NA,NA,NA,NA,NA
189819,5,5,4.94417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6227.11
189952,4.68712,5,4.92075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305.941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190305,5,5,4.97843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1417.112,NA,NA,NA,NA,NA,NA,NA,NA
190466,5,4.83658,3.76889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2718.617,NA,NA,NA,NA,NA,NA
190605,5,4.15192,3.54764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.106,NA,NA,NA,NA,NA,NA,NA
190949,5,4.40005,4.53091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394.576,NA,NA,NA,NA,NA,NA,NA
191097,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3235.037,NA,NA,NA,NA,NA
191255,5,5,4.89227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1168.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191549,4.47145,4.68498,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191649,4.26694,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1285.046,NA,NA,NA,NA,NA,NA,NA,NA
191789,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3209.749,NA,NA,NA,NA,NA
191999,5,5,4.81843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235.992,NA,NA,NA,NA,NA,NA,NA,NA
192315,5,4.80816,4.17716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1073.752,NA,NA,NA,NA,NA,NA,NA,NA
192501,4.19094,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1367.706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192591,3.81421,5,4.73873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192928,2.76979,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368.671,NA,NA,NA,NA,NA,NA,NA,NA,NA
193044,3.62387,4.81829,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,596.526,NA,NA,NA,NA,NA
193170,3.80923,4.69971,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1432.161
193353,1.62761,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.435,NA,NA,NA,NA,NA,NA
193625,0.518032,4.69511,3.83381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381.614,NA,NA,NA,NA,NA,NA,NA
193882,-1.07874,3.97645,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.588,NA,NA,NA,NA,NA,NA,NA
193980,-1.34858,3.16753,4.79849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3989.995,NA,NA,NA,NA,NA,NA,NA
194345,0.491564,1.68304,4.90443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,442.79,NA,NA,NA,NA,NA,NA,NA
194441,-1.1865,1.55631,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.149,NA,NA,NA,NA,NA,NA,NA
194559,-0.957569,-0.537677,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998.428
194917,0.102646,-0.833572,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1063.612,NA,NA,NA,NA,NA,NA,NA
195042,-0.720791,-1.28893,4.62324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7293.126,NA,NA,NA,NA,NA,NA,NA
195300,0.555286,-1.57595,4.92896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490.432,NA,NA,NA,NA,NA,NA,NA
195457,2.21627,-1.1802,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,973.952,NA,NA,NA,NA,NA,NA
195590,2.81974,-0.796452,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3476.717,NA,NA,NA,NA,NA,NA,NA
195796,3.85211,-0.844094,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1445.811
196103,5,0.323652,4.95563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4195.266,NA,NA,NA,NA,NA,NA
196293,5,-0.733062,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.473,NA,NA,NA,NA,NA,NA
196504,4.80153,-0.712319,4.68486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13613.861,NA,NA,NA,NA,NA,NA,NA
196552,5,-0.901729,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11484.627,NA,NA,NA,NA,NA,NA,NA
196789,5,-0.303877,4.81554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.663,NA,NA,NA,NA,NA,NA,NA,NA
197072,5,-0.90149,3.62323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,628.452,NA,NA,NA,NA,NA,NA,NA,NA
197153,4.95493,-2.26222,4.0044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.556,NA,NA,NA,NA,NA,NA,NA,NA,NA
197394,5,-2.30367,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197553,5,-1.71534,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512.778,NA,NA,NA,NA,NA,NA,NA,NA
197938,5,-0.213116,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,702.285,NA,NA,NA,NA,NA
198149,4.20012,-0.602423,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.889,NA,NA,NA,NA,NA
198268,5,0.167782,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1567.963,NA,NA,NA,NA,NA,NA,NA
198516,5,-0.233182,4.17945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4034.512,NA,NA,NA,NA,NA,NA,NA
198570,4.33621,-0.00272671,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2439.894,NA,NA,NA,NA,NA,NA,NA
198944,4.67325,-0.842036,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10729.429,NA,NA,NA,NA,NA,NA,NA
199090,5,-0.805297,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13054.179,NA,NA,NA,NA,NA,NA,NA
199338,5,-1.38626,4.27114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7258.908,NA,NA,NA,NA,NA,NA,NA
199518,5,-0.837474,3.60204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2070.623,NA,NA,NA,NA,NA,NA,NA
199670,4.92407,0.39393,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4011.312,NA,NA,NA,NA,NA,NA,NA
199949,5,-1.07666,3.62446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,761.362,NA,NA,NA,NA,NA,NA,NA
