id,x0,x1,x2,fitness4.5,fitness4,fitness5,fitness2.5,fitness1,fitness-1,fitness0,fitness-2,fitness-3.5,fitness-2.5,fitness-1.5,fitness-3,fitness-0.5,fitness1.5,fitness0.5,fitness2,fitness-4
188225,-1.69918,-1.32556,-1.59057,NA,NA,NA,NA,NA,4770.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188425,-2.42992,-0.283093,-0.655912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3225.132,NA,NA,NA,NA,NA,NA
188768,-1.41942,-1.97813,-0.336984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3477.955,NA,NA,NA,NA,NA,NA
188870,-0.822375,-0.836232,0.217346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6871.023,NA,NA,NA,NA,NA,NA
189089,-0.302185,-1.61493,-0.736687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1786.98,NA,NA,NA,NA,NA,NA
189330,-0.31206,-1.4039,-1.20522,NA,NA,NA,NA,NA,6058.577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189474,-1.26859,-0.9372,-2.08942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,859.006,NA,NA,NA,NA
189708,-1.50937,-2.70151,-0.798339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2315.403,NA,NA,NA,NA,NA,NA
189990,-1.47551,-4.85385,-1.50589,NA,NA,NA,NA,NA,NA,NA,NA,NA,429.634,NA,NA,NA,NA,NA,NA,NA
190135,-2.06889,-3.90209,-1.43019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,654.925,NA,NA,NA,NA,NA
190224,-0.556273,-2.18365,-1.43247,NA,NA,NA,NA,NA,NA,NA,723.979,NA,NA,NA,NA,NA,NA,NA,NA,NA
190578,-0.78514,-0.91724,0.344113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4845.363,NA,NA,NA,NA,NA,NA
190796,-0.596181,-3.46631,-0.104162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023.087,NA,NA,NA,NA,NA,NA
190901,-0.21403,-0.880192,-1.21869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7718.035,NA,NA,NA,NA,NA,NA
191188,-0.817509,-0.23823,-0.938871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2657.395,NA,NA,NA,NA,NA
191317,-0.0552405,-0.852615,-0.767076,NA,NA,NA,NA,NA,2226.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191530,-0.234985,-1.94299,-0.289869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1845.042,NA,NA,NA,NA,NA,NA
191711,-0.947792,-0.604093,-0.370044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5599.474,NA,NA,NA,NA
191826,-1.66339,-0.653438,-2.02668,NA,NA,NA,NA,NA,4346.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192148,-1.07252,-2.19068,-0.796295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1572.933,NA,NA,NA,NA,NA,NA
192389,-1.61078,-1.28081,-0.761109,NA,NA,NA,NA,NA,NA,NA,NA,NA,3347.422,NA,NA,NA,NA,NA,NA,NA
192491,-1.88837,-0.886783,0.027262,NA,NA,NA,NA,NA,3010.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192606,-2.14124,-0.572726,-0.281391,NA,NA,NA,NA,NA,3296.881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192885,-1.30644,-1.51607,0.0643923,NA,NA,NA,NA,NA,NA,NA,1356.263,NA,NA,NA,NA,NA,NA,NA,NA,NA
193018,-0.707188,-0.86824,-1.34093,NA,NA,NA,NA,NA,NA,NA,12940.451,NA,NA,NA,NA,NA,NA,NA,NA,NA
193399,-0.641579,-0.252639,-0.571234,NA,NA,NA,NA,NA,NA,NA,2818.372,NA,NA,NA,NA,NA,NA,NA,NA,NA
193587,-0.845587,-0.0964251,-0.0919509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9053.01,NA,NA,NA,NA,NA,NA
193693,-1.51601,-0.725604,0.408659,NA,NA,NA,NA,NA,NA,NA,3227.136,NA,NA,NA,NA,NA,NA,NA,NA,NA
193823,-0.586515,-0.566125,-0.730225,NA,NA,NA,NA,NA,NA,NA,NA,NA,2460.815,NA,NA,NA,NA,NA,NA,NA
194079,-1.52277,0.320753,-0.734732,NA,NA,NA,NA,NA,NA,NA,262.131,NA,NA,NA,NA,NA,NA,NA,NA,NA
194216,-1.50664,-0.718205,-1.58788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18516.748,NA,NA,NA,NA,NA,NA
194532,-1.54979,-0.691966,-0.345735,NA,NA,NA,NA,NA,NA,5899.822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194626,-1.3892,-0.286762,-0.652099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9344.44,NA,NA,NA,NA,NA,NA
194805,-1.35723,-1.27715,-0.618235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13738.67,NA,NA,NA,NA,NA,NA
195190,-0.122539,-0.189419,-1.51152,NA,NA,NA,NA,1995.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195331,-0.546942,1.86097,-1.17418,NA,NA,NA,NA,NA,NA,414.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195559,-0.239273,-0.292608,-1.63751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4646.423,NA,NA,NA,NA
195695,-0.913972,3.28827,-1.41307,NA,NA,NA,NA,NA,8098.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195913,-1.5707,4.95574,0.332538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5301.204,NA,NA,NA,NA,NA,NA
196188,-0.400429,4.85189,0.996395,NA,NA,NA,NA,NA,113.906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196216,-0.775437,4.77879,-1.06289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7280.484,NA,NA,NA,NA
196512,-1.52188,4.63786,-1.5982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8895.681,NA,NA,NA,NA
196748,-0.314765,3.81453,-2.57223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,594.721,NA,NA,NA,NA
196898,-0.81963,4.91899,-1.58053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3921.813,NA,NA
197195,-0.640928,4.15192,-0.993335,NA,NA,NA,NA,835.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197267,0.772136,4.80299,-1.49851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,965.889,NA,NA
197539,-0.886007,4.94361,-2.2449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,796.23,NA,NA
197637,-0.393833,4.67237,-1.42348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512.312,NA,NA
197836,0.0382466,4.30245,-3.97302,NA,NA,NA,NA,NA,794.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198155,-0.648299,4.73691,-1.95038,NA,NA,NA,NA,NA,9702.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198385,-1.307,4.09201,-1.43932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4823.072,NA,NA,NA,NA,NA,NA
198485,-0.878741,3.65025,-1.17081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1159.341,NA,NA,NA,NA,NA,NA
198761,-1.47311,4.77426,-2.06821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10915.841,NA,NA,NA,NA,NA,NA
198919,-1.31178,4.35788,-1.41827,NA,NA,NA,NA,NA,3116.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199186,-0.519278,4.20747,-2.48268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,509.264,NA,NA,NA,NA
199283,-0.00527705,4.78805,-0.924068,NA,NA,NA,NA,NA,1520.441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199506,-0.0712262,4.60368,-0.883762,NA,NA,NA,NA,NA,NA,2248.201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199701,-0.091192,4.95403,-2.08362,NA,NA,NA,NA,NA,3611.822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200000,-1.8056,3.15513,-2.13942,NA,NA,NA,NA,NA,-252.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
