id,x0,x1,x2,fitness7.5,fitness8,fitness9,fitness7,fitness8.5,fitness9.5,fitness6.5,fitness10,fitness5.5,fitness4.5,fitness4,fitness5,fitness6,fitness2.5,fitness3,fitness3.5,fitness2,fitness0.5,fitness1,fitness1.5,fitness10.5
168014,6.34206,9.02448,4.45596,0.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168250,6.11811,8.47788,3.92549,NA,0.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168578,6.14968,7.41586,3.45252,0.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168665,7.82161,8.56632,2.98656,0.336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168808,7.78242,8.0511,3.42383,NA,NA,NA,NA,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169011,7.75343,6.70026,4.32543,NA,NA,NA,0.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169343,7.33124,7.31308,6.28545,0.567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169438,7.42731,8.63474,6.81534,0.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169646,6.29204,9.12618,7.10418,NA,NA,NA,NA,NA,NA,NA,NA,-0.202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169873,6.89774,8.66755,6.97524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.107,NA,NA,NA,NA,NA,NA,NA,NA
170155,7.0511,8.43973,7.95241,NA,NA,NA,0.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170286,7.29714,10.5,7.93716,NA,NA,NA,NA,NA,NA,NA,NA,-0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170578,7.91132,9.70359,6.0771,NA,NA,NA,NA,NA,NA,-0.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170634,7.22051,8.59126,7.69692,NA,0.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170945,7.73754,8.78871,4.9305,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171050,7.6433,7.41206,6.35214,NA,0.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171263,6.8389,7.00305,7.06072,0.646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171474,6.72195,6.23934,7.95948,NA,NA,NA,NA,0.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171635,7.21068,6.99495,8.60556,NA,0.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171991,7.44834,8.39809,8.74795,NA,0.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172181,6.48678,8.15245,7.59582,NA,NA,NA,NA,NA,NA,0.441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172232,7.04158,7.4837,7.79856,NA,NA,NA,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172460,7.79506,8.70642,9.08983,NA,NA,NA,0.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172672,7.10605,9.4911,7.84463,NA,0.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172997,7.79274,10.5,7.17057,NA,NA,NA,0.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173059,8.68786,10.5,6.79543,0.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173294,10.157,8.59915,5.18531,NA,-0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173411,8.8601,10.3333,6.72298,NA,NA,NA,NA,-0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173650,8.95233,10.255,6.47227,-0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173953,8.92156,9.15906,7.03944,0.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174125,8.77517,8.17819,8.42936,NA,NA,NA,NA,0.539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174398,8.63163,9.14954,8.19841,NA,0.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174491,7.46543,8.74809,7.82167,NA,NA,NA,0.682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174795,7.99399,7.71089,7.66331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.494,NA,NA,NA,NA,NA,NA,NA,NA
174978,8.58142,8.23923,7.50943,NA,NA,NA,NA,NA,NA,NA,NA,0.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175057,7.76403,7.08681,6.88637,NA,NA,NA,0.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175209,8.1565,7.17577,8.13567,NA,NA,NA,0.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175412,7.77165,7.14441,8.75225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.344,NA,NA,NA,NA,NA,NA,NA,NA
175625,7.26934,8.19037,9.68194,0.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175867,6.43147,7.89029,9.38943,NA,NA,NA,NA,NA,-0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176010,6.47585,7.79523,9.69463,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176250,8.25278,7.46195,10.4837,NA,NA,NA,0.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176560,7.6442,7.77292,10.0996,NA,NA,NA,NA,NA,NA,0.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176721,6.96233,7.547,9.33218,0.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176862,7.14581,8.69021,7.65126,NA,NA,NA,NA,0.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177169,6.01157,7.6779,7.26679,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177295,6.73268,7.36751,8.10844,0.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177481,5.66731,8.21177,7.01488,0.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177793,4.7888,8.19569,7.53264,NA,0.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177813,4.74567,7.52696,7.29315,NA,NA,NA,NA,0.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178173,5.4859,7.25831,7.46954,NA,NA,NA,NA,NA,0.097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178270,5.72087,6.6225,6.45968,NA,NA,NA,NA,NA,-0.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178440,6.60546,7.32072,7.76077,NA,NA,NA,NA,NA,0.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178634,7.5819,9.28297,8.78423,NA,NA,NA,NA,0.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178989,7.59744,9.84788,7.98072,NA,0.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179091,6.9563,9.46041,7.61114,NA,NA,NA,NA,0.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179322,7.70305,9.99509,7.26781,NA,0.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179493,6.31977,8.79405,6.59243,NA,NA,-0.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179651,7.17289,9.31633,8.22818,NA,NA,NA,NA,NA,0.171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179862,8.19492,7.6481,7.88021,NA,NA,NA,NA,NA,0.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180188,7.84645,6.94446,8.57602,NA,NA,NA,NA,NA,0.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180346,9.14482,7.95081,8.0472,NA,NA,NA,NA,NA,NA,NA,0.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180498,7.4379,7.09222,6.79321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23
180610,7.45526,6.3528,4.73593,NA,NA,0.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180882,7.92613,6.88844,5.08864,0.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181088,7.74597,8.27266,4.76545,NA,NA,NA,NA,0.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181254,7.22424,7.36801,5.27699,0.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181510,7.07745,7.81097,4.89946,NA,NA,0.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181781,8.23722,6.8491,4.85232,0.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181862,7.47579,6.82065,6.60371,NA,0.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182035,6.58814,7.12029,7.79489,NA,0.671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182254,7.1964,8.29487,7.92313,NA,0.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182588,8.78851,7.23933,5.9002,NA,0.241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182714,7.59425,7.82429,6.5461,NA,NA,NA,NA,0.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182982,8.35308,8.30856,7.90834,0.827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183147,9.01476,9.26817,9.49406,0.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183393,7.51459,8.17315,9.90172,NA,NA,NA,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183414,7.95515,7.37224,8.85585,NA,NA,NA,NA,NA,NA,0.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183605,5.70725,7.15721,8.49604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.141,NA,NA,NA,NA,NA,NA,NA,NA
183830,6.49665,6.93561,8.48321,NA,NA,NA,NA,NA,NA,0.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184071,6.84849,6.93318,7.2297,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184396,7.33807,6.47867,6.46599,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184493,8.06029,6.48397,5.89617,0.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184735,8.74346,6.81698,6.50576,NA,NA,NA,NA,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184960,8.82944,7.69911,5.94323,NA,NA,NA,0.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185177,7.47792,8.23015,8.59671,NA,0.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185307,6.85849,7.81233,7.02902,0.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185483,7.15812,6.60968,8.98644,NA,0.448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185746,6.13844,7.59371,7.88674,0.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185956,6.59061,7.86452,8.56641,NA,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186111,5.60036,6.84252,7.30715,0.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186290,5.59711,7.11477,7.68532,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186453,5.97157,8.78649,7.16368,NA,NA,NA,0.197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186737,5.05153,7.5658,7.29903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.119,NA,NA,NA,NA,NA,NA,NA,NA
186906,6.43635,7.96437,7.33609,NA,NA,NA,0.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187043,7.54262,8.67015,7.8181,0.837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187221,7.1733,8.52661,10.4181,NA,NA,NA,0.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187460,7.28313,7.36214,8.41688,0.822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187708,8.49858,8.31145,8.94335,0.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187969,8.31932,7.19432,6.50058,0.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188066,7.76543,8.02228,7.71141,NA,NA,NA,NA,NA,0.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188268,7.36082,10.2776,7.40063,0.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188580,7.23357,10.1722,6.72172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.117,NA,NA,NA,NA,NA,NA,NA,NA
188752,7.93614,8.71202,6.13907,NA,NA,NA,NA,NA,NA,0.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188845,8.08731,7.30461,5.76971,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189009,7.02142,8.2814,8.15756,0.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189294,7.63322,9.12876,8.29757,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189424,8.11176,9.1489,8.09784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189622,8.96609,7.96929,6.67243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA
189834,7.77116,8.19722,7.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.478,NA,NA,NA,NA,NA,NA,NA,NA
190175,7.79439,7.91132,7.61162,NA,NA,NA,NA,NA,NA,0.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190292,7.9465,7.91703,6.56238,NA,0.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190459,9.3394,9.20299,6.02711,NA,-0.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190616,8.52669,10.4461,6.52773,NA,0.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190806,8.53767,10.5,6.42298,NA,NA,-0.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191172,8.78706,9.4607,6.81784,NA,NA,0.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191307,9.24347,8.00529,6.36899,0.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191510,8.18158,8.64724,7.62453,NA,0.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191703,8.68864,8.53188,6.80725,NA,NA,NA,NA,NA,NA,0.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191814,9.03699,7.85238,7.01018,NA,0.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192098,8.61736,7.43027,5.10646,NA,0.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192205,7.84321,8.66575,5.65948,0.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192476,6.6727,9.06818,6.36455,NA,0.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192645,8.59619,8.3953,6.76588,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192844,8.61431,7.36174,7.26216,NA,NA,NA,NA,NA,NA,0.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193002,9.63008,6.04085,6.61922,NA,NA,NA,-0.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193278,8.73397,7.11978,4.7271,NA,NA,NA,NA,NA,NA,0.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193594,9.03514,7.0858,4.54406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133,NA,NA,NA,NA,NA,NA,NA,NA
193785,8.25017,6.86443,5.85997,NA,NA,NA,0.202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193914,9.64319,8.85658,4.37016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.074,NA,NA,NA,NA,NA,NA,NA,NA
194175,9.51878,7.91244,6.18913,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194240,9.48082,7.64761,6.57929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.081,NA,NA,NA,NA,NA,NA
194510,9.30627,9.53567,6.4669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.108,NA,NA,NA,NA
194696,9.98905,7.3041,7.02471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.286,NA,NA,NA,NA
194952,10.5,7.18097,7.30143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.397,NA,NA,NA,NA,NA,NA,NA
195083,10.3712,6.97828,7.96371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.303,NA,NA
195385,8.91693,7.47353,6.51058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.483,NA,NA,NA,NA
195430,8.64879,8.59711,6.29126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.267,NA,NA,NA,NA,NA,NA,NA
195725,8.56336,8.94265,7.51981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.383,NA,NA,NA,NA,NA,NA,NA
195807,7.27204,10.5,8.67622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.053,NA,NA,NA,NA
196089,8.45123,9.15055,7.12076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.533,NA,NA,NA
196242,8.0139,8.13757,8.31046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.476,NA,NA,NA
196538,7.63719,7.5151,8.30058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.437,NA,NA
196705,8.3958,5.8919,7.32031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.403,NA,NA,NA
196912,8.84174,7.24472,7.30365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.252,NA,NA
197162,7.33451,7.0965,7.31139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.827,NA,NA,NA
197201,7.25045,6.77831,7.56742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.371,NA,NA,NA
197476,7.83809,7.94745,6.71099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.781,NA,NA
197650,8.01395,8.30691,5.66455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.061,NA
197849,7.42545,7.80487,4.01502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.573,NA,NA,NA
198110,9.40794,7.59584,4.10063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.288,NA,NA,NA,NA
198323,10.096,8.08178,3.60351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.158,NA,NA,NA,NA
198542,9.54399,7.67829,4.31835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162,NA,NA,NA,NA,NA,NA
198780,10.2989,7.60431,7.50467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003,NA,NA,NA,NA,NA,NA
198828,8.98381,7.68422,7.63729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.636,NA,NA,NA,NA,NA,NA,NA
199133,9.95619,7.15474,8.05401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.427,NA,NA,NA,NA
199279,9.91592,7.87128,9.02361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.145,NA,NA,NA,NA
199523,10.4037,8.42992,8.22557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.086,NA
199777,9.033,8.82375,8.25702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044,NA,NA
199999,9.31208,7.18241,7.94492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.139,NA
