id,x0,x1,x2,fitness-1,fitness-0.5,fitness0.5,fitness1,fitness0,fitness-1.5,fitness-2,fitness-2.5,fitness-3,fitness-3.5,fitness1.5,fitness2.5,fitness3,fitness4.5,fitness3.5,fitness5,fitness4,fitness2,fitness-4,fitness-4.5
167750,0.0407603,-0.89488,-2.04224,NA,NA,NA,NA,NA,NA,1106.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167938,0.670359,-0.277537,-2.16441,NA,NA,NA,NA,NA,803.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168101,1.01564,-0.91011,-0.762938,3726.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168398,0.904808,-1.97742,-2.45187,NA,NA,NA,NA,NA,634.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168499,-0.199656,-1.107,-1.85999,340.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168791,-0.881273,-0.108878,-2.96221,NA,522.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168929,1.39339,1.3302,-3.49893,290.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169083,-0.849165,-0.875516,-2.15752,4054.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169333,-0.920597,-0.77853,-1.16945,8115.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169530,-0.124976,-2.51571,0.0179746,1401.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169759,-0.515505,-1.66565,-0.248864,NA,NA,NA,NA,1284.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169831,-1.49408,-1.23187,-0.217432,NA,7533.162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170019,-0.855734,-0.790856,-1.31375,12810.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170280,-0.757472,-0.281814,-0.106518,NA,NA,NA,NA,4359.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170571,-0.998263,-0.967179,-0.0421761,6853.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170649,-0.591896,-0.849748,-0.578236,3257.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170884,-2.38782,-1.84648,-0.95585,NA,1105.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171135,-2.01401,-0.698025,-1.6869,4372.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171308,-1.02401,-1.35903,-1.83176,968.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171544,-1.24808,-2.53061,-1.53343,3647.394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171671,-0.971419,-1.90563,-2.06169,NA,NA,NA,NA,NA,3624.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171879,-2.16683,-2.06167,-0.8901,NA,NA,NA,NA,2080.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172009,-2.21054,-0.772513,-2.17101,NA,NA,NA,NA,NA,1616.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172395,-1.844,-0.661942,-1.10384,NA,NA,NA,NA,NA,520.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172429,-0.702281,-0.926962,-0.95695,NA,NA,NA,NA,NA,16891.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172791,-0.541856,-0.309826,-1.05514,NA,NA,NA,NA,NA,NA,913.936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172896,-0.792292,-2.41987,0.0121357,NA,NA,NA,NA,NA,2166.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173029,-0.00559852,-1.11265,1.0522,NA,NA,NA,NA,NA,25.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173330,-1.61986,-1.45417,1.18223,NA,NA,NA,NA,NA,1036.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173593,-0.891211,-1.33101,1.17328,3549.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173727,-1.38315,-0.850462,-0.207658,3318.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173886,-1.7051,-0.500732,-0.932898,1218.927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174174,-1.86388,-1.19999,-1.15889,NA,NA,NA,NA,NA,494.551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174223,-2.68218,-1.62413,-1.01744,NA,NA,NA,NA,353.171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174545,-2.0911,-2.08992,-0.623563,NA,NA,NA,NA,894.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174679,-2.24595,-1.34521,0.672735,NA,NA,NA,NA,255.962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174814,-2.52331,-0.0128956,-0.401543,751.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175015,-0.654919,0.24273,-1.47656,6028.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175225,0.205127,0.300991,-1.28793,1214.603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175551,-0.864794,-1.26721,-0.793425,NA,NA,4628.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175677,-0.545767,-0.214243,0.433162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341.103,NA,NA,NA,NA,NA,NA,NA,NA,NA
175903,-1.88036,0.0219252,-0.147737,NA,NA,NA,NA,1096.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176154,-3.06801,-1.56029,-0.298082,NA,NA,NA,NA,NA,2405.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176386,-0.725086,-0.590581,-1.33365,NA,NA,NA,NA,NA,NA,NA,NA,3963.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176452,-1.08295,-1.96439,-0.718431,NA,NA,NA,NA,NA,799.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176624,-0.805366,-1.72484,-2.22628,NA,941.241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176933,0.27462,-0.802385,-2.21966,371.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177025,0.356454,-0.179372,-2.55279,NA,NA,NA,NA,791.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177300,-0.140019,-0.070299,-1.81476,NA,NA,NA,223.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177430,-0.957596,-1.40806,-0.869129,NA,NA,6894.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177798,-0.157702,-1.51912,-1.49246,NA,9128.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177930,-0.00852301,-1.33119,-1.72231,NA,981.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178006,-0.603646,-2.46626,-1.85054,NA,NA,284.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178291,-1.27064,-1.53878,-0.97088,NA,NA,NA,NA,NA,10437.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178401,-0.315895,-2.55838,-0.502692,NA,NA,NA,NA,NA,774.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178646,0.961451,-2.12431,-1.21518,NA,NA,NA,NA,NA,NA,NA,161.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178937,-0.0648264,-3.62071,-0.224365,NA,NA,NA,NA,NA,NA,602.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179057,-0.839081,-3.47266,-0.774853,NA,NA,NA,NA,NA,NA,NA,NA,1824.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179293,-0.952783,-2.19616,-0.657789,NA,NA,NA,NA,NA,1752.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179522,-0.766196,-1.1847,-0.802358,NA,NA,NA,NA,NA,NA,5312.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179663,-0.410276,-1.54044,-0.838042,45.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179924,-1.53437,-1.25579,-0.0352352,NA,NA,1846.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180088,0.260442,0.228895,-2.10369,NA,NA,NA,NA,310.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180216,0.03763,-0.626912,-2.12596,NA,NA,NA,NA,442.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180503,-0.910167,-0.322174,-2.85897,NA,NA,272.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180773,-1.26975,-0.344335,-2.37921,1534.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180870,-1.78561,-0.704747,-2.82849,NA,NA,NA,NA,NA,144.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181131,0.691196,-0.660044,-2.93939,NA,NA,NA,NA,NA,NA,598.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181372,2.12445,-2.52687,-1.00906,76.189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181434,2.08355,-1.21215,-0.945959,NA,NA,NA,NA,NA,NA,263.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181785,0.730535,0.00275844,-1.50449,NA,NA,NA,NA,NA,NA,NA,NA,398.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181976,-0.875399,0.317554,-0.274853,604.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182082,-0.650125,-0.195511,-0.106622,NA,NA,NA,NA,4362.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182396,-0.743305,-1.24883,-1.65887,NA,2110.933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182582,-1.63405,-1.45205,-1.29143,NA,NA,NA,NA,NA,NA,NA,NA,2034.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182766,-2.80985,-1.43982,-1.51052,NA,NA,NA,NA,NA,2357.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182903,-0.743093,-1.313,-0.757415,NA,NA,NA,NA,NA,NA,NA,NA,4357.493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183133,-0.544489,-0.568355,-2.02135,NA,NA,NA,NA,NA,NA,NA,NA,NA,478.493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183364,-0.200814,-0.513615,-1.61455,NA,NA,NA,NA,NA,NA,NA,NA,NA,602.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183566,-0.853378,-1.39203,-2.53602,NA,NA,NA,NA,NA,NA,NA,2031.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183670,0.32055,-0.299162,-1.21137,NA,NA,NA,NA,NA,869.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183838,0.0310723,-0.33495,-0.112414,2061.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184100,-0.436826,0.21937,-0.596446,NA,NA,NA,NA,NA,NA,122.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184259,-0.126821,-0.7952,-1.25142,NA,NA,NA,NA,NA,11325.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184598,1.19479,-0.77271,-0.808356,NA,NA,NA,NA,NA,4801.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184671,0.61531,-0.683189,-1.55349,NA,NA,NA,NA,NA,1193.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184843,0.725179,-0.122368,-1.49444,NA,NA,NA,NA,NA,NA,585.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185074,-0.608714,-0.271416,-1.22741,NA,NA,NA,NA,NA,2056.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185384,-0.762495,1.939,-0.358334,NA,NA,NA,NA,NA,698.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185565,-1.55404,2.34081,-0.0058707,NA,NA,NA,NA,NA,1671.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185691,-0.872729,2.2612,0.160486,NA,NA,NA,NA,NA,546.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185818,-0.75054,3.2701,0.332877,NA,NA,NA,NA,1139.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186014,1.29685,2.35048,0.384697,NA,NA,NA,NA,NA,329.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186392,3.944,4.33802,-1.01939,330.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186443,4.8769,4.34316,-1.2712,NA,NA,NA,NA,5560.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186670,4.6606,4.4236,-1.39283,NA,NA,NA,NA,NA,1988.958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186922,3.69419,4.46306,-0.511371,NA,NA,NA,NA,NA,NA,73.851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187121,3.99374,4.3954,-0.971791,15.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187340,4.65793,4.24328,0.181256,NA,NA,NA,NA,NA,NA,263.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187443,4.38213,3.12363,-2.40253,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187799,3.95753,3.32898,-0.819231,NA,500.201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187835,4.17804,1.87772,-1.27168,620.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188031,3.77026,0.457545,-1.80513,NA,NA,NA,NA,NA,NA,84.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188294,4.88799,1.29209,-2.69323,NA,341.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188589,4.24272,1.33231,-2.5702,NA,523.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188675,4.73953,1.58529,-0.666001,NA,NA,NA,NA,NA,504.977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188815,4.16341,0.347295,-0.280559,NA,1073.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189033,4.18139,-0.180585,-1.0214,NA,3946.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189261,4.39321,-0.271648,-1.94996,2949.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189575,4.85392,-0.989478,-0.639187,NA,6933.827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189661,4.38124,-1.61147,-0.915346,NA,NA,NA,NA,1106.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189848,4.09181,-1.35518,-0.337768,NA,956.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190120,4.89081,-2.61224,-0.232365,NA,NA,NA,NA,NA,NA,1396.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190243,4.69928,-1.3973,-1.04351,NA,NA,NA,NA,NA,NA,NA,1975.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190447,4.62909,-1.38073,-1.69694,3092.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190749,4.85053,-0.444034,-1.27058,NA,NA,318.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190921,4.34501,-0.10516,-1.24538,NA,1512.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191102,4.83387,1.19886,0.201558,NA,384.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191252,4.41221,1.71884,-0.559785,NA,680.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191421,4.14259,0.999729,-0.596408,914.927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191747,4.38539,-0.738275,-1.7286,1282.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191915,4.58872,-1.61435,-1.40513,NA,931.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192187,4.71449,-2.65516,-1.3401,NA,3059.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192384,4.21443,-2.56422,-1.45107,NA,NA,NA,NA,NA,3130.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192553,4.29207,-1.08109,-0.647797,NA,NA,NA,NA,NA,1258.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192737,4.22731,-1.32925,0.000674666,NA,NA,NA,NA,NA,2129.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192892,4.43,-1.30028,-0.759011,NA,NA,NA,NA,NA,NA,1600.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193139,4.61977,-1.44816,-0.335175,NA,NA,NA,NA,NA,NA,2429.183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193369,4.28617,-0.889847,-0.271289,NA,3704.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193591,4.58452,-0.70821,-1.65229,NA,NA,NA,NA,NA,2850.959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193734,3.82085,-0.336734,-1.08576,NA,NA,NA,NA,NA,198.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193988,1.85901,-1.70247,-0.539651,NA,NA,NA,NA,NA,NA,NA,125.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194115,-0.306659,-1.63432,-1.8027,NA,NA,NA,NA,NA,497.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194291,-0.105247,-1.59531,-3.47058,NA,NA,NA,NA,NA,NA,928.437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194530,0.336464,-1.52243,-1.47251,NA,653.506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194644,0.0236955,-1.33378,-1.65116,NA,2254.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194929,-1.37934,-1.17277,-1.58978,NA,NA,1401.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195072,-1.38666,-0.943677,-0.260633,NA,6523.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195288,-2.10686,-0.171276,-0.539618,NA,NA,NA,NA,NA,NA,934.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195499,-2.1914,0.461878,-1.43461,NA,NA,NA,NA,NA,NA,606.712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195630,-1.89522,-0.796532,-1.57954,9202.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195801,-1.80041,0.193859,-0.750999,NA,NA,NA,NA,NA,374.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196086,-1.22712,-0.698817,-0.1703,NA,3113.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196256,-0.817595,-3.0585,0.412662,NA,NA,NA,NA,1388.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196549,0.247374,-2.04901,-0.350321,220.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196639,0.34558,-2.57008,1.33284,468.123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196961,-0.98245,-1.67759,-0.802502,NA,3585.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197143,-2.16331,-1.10334,-0.953987,NA,NA,NA,NA,NA,486.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197378,-1.50716,-1.42878,-0.705539,NA,NA,NA,NA,NA,18990.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197401,-1.72142,0.00156044,-1.00829,573.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197754,-2.06419,0.267131,-1.64541,NA,NA,NA,NA,NA,NA,526.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197948,-2.03668,-0.540859,-0.89051,NA,NA,NA,NA,NA,NA,NA,885.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198134,-1.29486,-1.39546,-1.18441,NA,1954.983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198340,-0.230013,-0.906028,-1.547,NA,NA,NA,NA,NA,11732.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198410,-1.28003,-1.29373,-0.726747,NA,NA,NA,NA,NA,11216.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198711,-1.42144,-0.0773293,-0.157181,2611.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198887,-0.928681,-0.11823,-0.522722,NA,NA,NA,NA,NA,NA,369.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199081,-0.746961,-0.252481,-0.143513,NA,NA,NA,NA,NA,11371.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199285,-1.73032,-0.340296,-0.293436,NA,1120.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199558,-0.739787,-2.13023,-1.28635,NA,NA,NA,NA,NA,NA,NA,NA,722.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199778,-0.594514,-1.63651,0.383701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.164,NA
199998,-0.867277,-0.888331,-0.652675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-599.913
