id,x0,x1,x2,fitness-5,fitness-4.5,fitness-3.5,fitness-3,fitness-1.5,fitness-1,fitness-2,fitness-0.5,fitness-2.5,fitness0,fitness0.5,fitness1,fitness1.5,fitness2,fitness3.5,fitness5,fitness4.5,fitness4,fitness2.5,fitness-4,fitness3
162085,-0.096752,-0.610637,-1.34744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2681.847,NA,NA,NA,NA,NA,NA,NA,NA,NA
162204,-0.917635,-2.25348,-1.75292,NA,NA,NA,NA,NA,NA,NA,142.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162467,-0.644052,-3.49228,-0.742651,NA,NA,NA,NA,NA,NA,NA,4925.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162705,-0.514081,-2.47651,-1.21704,NA,NA,NA,NA,NA,NA,NA,554.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162939,-1.21365,-0.7484,-0.385376,NA,NA,NA,NA,4107.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163074,-0.634218,-0.59881,-0.587478,NA,NA,NA,NA,8400.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163201,0.0425814,-0.662665,-0.172076,NA,NA,NA,NA,NA,NA,NA,NA,NA,2103.968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163533,0.880852,-1.43591,0.693762,NA,NA,NA,NA,NA,1671.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163642,-0.928939,-1.20642,1.53058,NA,NA,NA,NA,NA,NA,232.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163995,-0.713481,-1.20443,-0.222604,NA,NA,NA,NA,2144.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164078,-2.37626,-1.62577,-0.73357,NA,NA,NA,NA,2660.226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164208,-1.92134,-1.93645,-1.8558,NA,NA,NA,NA,NA,180.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164593,-1.91543,-1.63216,-2.02159,NA,NA,NA,NA,NA,NA,NA,3095.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164661,-1.66192,-2.68932,-0.87681,NA,NA,NA,NA,NA,NA,NA,NA,NA,884.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164813,-1.30856,-1.32252,-0.672765,NA,NA,NA,NA,NA,NA,NA,5330.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165101,-0.75625,-2.18264,-0.449198,NA,NA,NA,NA,NA,274.557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165315,-0.656276,-1.59534,-0.00980914,NA,NA,NA,NA,3928.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165509,-1.00823,-2.41474,-0.824731,NA,NA,NA,NA,NA,2375.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165794,-1.05213,-1.25644,-0.165209,NA,NA,NA,NA,3780.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165987,-0.533456,-2.11431,-0.268954,NA,NA,NA,NA,NA,NA,NA,1669.193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166009,-0.499408,-2.67487,-0.513276,NA,NA,NA,NA,NA,NA,NA,180.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166305,-0.247324,-2.00502,-1.77418,NA,NA,NA,NA,NA,NA,NA,77.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166445,-3.14043,-1.1056,-0.859914,NA,NA,NA,NA,479.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166741,-3.00896,0.238394,-1.07786,NA,NA,NA,NA,NA,NA,NA,93.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166822,-2.95722,-0.622246,-0.881096,NA,NA,NA,NA,NA,NA,NA,NA,NA,3228.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167198,-2.67936,-0.776066,-0.899604,NA,NA,NA,NA,NA,3872.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167337,-2.99828,-1.91453,-0.774037,NA,NA,NA,NA,NA,1306.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167515,-3.0156,-1.60593,-0.168752,NA,NA,NA,NA,NA,NA,NA,1685.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167747,-1.23785,-0.22702,0.596709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167936,-1.39379,-0.770533,0.958901,NA,NA,NA,NA,NA,NA,NA,NA,NA,3869.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168141,-1.5714,-1.48311,0.206671,NA,NA,NA,NA,NA,NA,NA,NA,NA,1596.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168317,-0.923479,-2.26632,-0.0646018,NA,NA,NA,NA,NA,359.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168521,-1.59621,-1.0505,-0.257828,NA,NA,NA,NA,NA,NA,NA,2278.947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168789,-1.22991,-0.0132589,-1.00545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,951.222,NA,NA,NA,NA,NA,NA,NA,NA,NA
168858,-0.824428,-0.0873289,-0.809921,NA,NA,NA,NA,NA,14368.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169081,-1.58557,-1.21668,-0.875341,NA,NA,NA,NA,NA,2311.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169281,-1.05695,-1.62584,-1.68694,NA,NA,NA,NA,959.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169521,-0.621427,-1.6247,-2.86998,NA,NA,NA,NA,NA,NA,NA,1257.506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169756,-1.13753,-1.02737,-1.13788,NA,NA,NA,NA,85.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169853,-2.05949,0.0990505,-1.59443,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170035,-0.197448,-0.826753,-1.86323,NA,NA,NA,NA,NA,6642.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170320,-0.985311,0.24876,-0.699526,NA,NA,NA,NA,NA,NA,NA,NA,NA,3030.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170573,-0.859267,0.369153,-0.799265,NA,NA,NA,NA,NA,NA,NA,5674.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170657,-0.636552,-0.184708,-0.980393,NA,NA,NA,NA,NA,NA,NA,8905.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170993,-0.980831,-0.969909,-0.418421,NA,NA,NA,NA,NA,2603.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171151,-0.743565,-0.0644846,1.81344,NA,NA,NA,NA,NA,NA,NA,1549.242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171215,-0.190444,-0.075704,1.79107,NA,NA,NA,NA,NA,NA,NA,1781.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171565,-0.403644,-0.317609,1.89796,NA,NA,NA,NA,NA,NA,NA,434.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171641,-0.866539,-0.444207,0.77365,NA,NA,NA,NA,433.509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171946,-2.49333,-0.165827,0.340026,NA,NA,NA,NA,NA,NA,NA,450.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172039,-2.91002,-0.654183,-0.763704,NA,NA,NA,NA,NA,NA,NA,2390.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172202,-0.998204,-0.0337682,-1.55412,NA,NA,NA,NA,6069.974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172439,-0.578164,-0.365707,-2.41485,NA,NA,NA,NA,1166.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172692,-1.32921,-1.02026,-0.902646,NA,NA,NA,NA,NA,NA,2545.336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172972,-0.212241,-0.0588853,-0.622597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1722.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173051,-0.39934,-0.719217,-0.871689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1564.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173304,-0.8686,-1.81191,-1.56242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173538,-0.954149,-2.80781,-0.922912,NA,NA,NA,NA,NA,NA,NA,NA,NA,1320.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173635,-1.41224,-2.12116,-1.68047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,702.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
173826,-0.942276,-0.0720089,-2.00282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1381.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174071,-1.01545,1.25017,-0.0851819,NA,NA,NA,NA,NA,NA,NA,1636.191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174272,-0.320164,-0.290651,-0.605231,NA,NA,NA,NA,NA,NA,NA,2598.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174405,-1.99694,-1.56134,-0.680908,NA,NA,NA,NA,NA,NA,NA,9292.906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174785,-1.51072,-2.2387,-1.4737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,761.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174877,-0.0896935,-2.93155,-1.31492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175123,-0.548911,-3.01161,-1.63704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,519.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175225,-2.41379,-2.12337,-1.92532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175409,-3.08859,-2.16881,-1.30251,NA,NA,NA,NA,NA,1704.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175710,-2.40942,-1.6461,-1.20059,NA,NA,NA,NA,NA,163.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175970,-2.11088,-0.282619,-3.20216,NA,NA,NA,NA,NA,690.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176088,-3.09308,0.967561,-2.58944,NA,NA,NA,NA,191.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176344,-2.61885,0.043351,-1.44896,NA,NA,NA,NA,NA,1339.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176471,-1.35849,0.679053,-1.99756,NA,NA,NA,NA,NA,NA,NA,1411.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176668,-1.06449,0.315605,-1.39252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,722.448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176818,-0.246933,0.0211392,-1.61611,NA,NA,NA,NA,NA,1987.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177045,-1.31965,-0.262704,-1.43617,NA,NA,NA,NA,NA,NA,3896.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177360,-0.980693,-1.75271,-0.680841,NA,NA,NA,NA,NA,509.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177407,-0.86136,-1.20837,-0.938613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3042.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177623,-0.607066,-1.51283,-0.957526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3125.988,NA,NA
177834,-0.217217,-1.3851,-3.50461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572.831,NA,NA,NA,NA,NA,NA,NA,NA
178195,-0.167663,-1.96304,-2.46415,NA,NA,NA,NA,NA,NA,NA,1220.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178238,-1.26499,-2.12584,-1.6525,NA,NA,NA,NA,3245.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178548,-1.20095,-1.84313,-0.874429,NA,NA,NA,NA,NA,NA,1305.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178625,-0.614386,-2.06107,-0.913081,NA,NA,NA,NA,NA,3278.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178808,-1.92179,-1.55482,0.174999,NA,NA,NA,NA,NA,NA,NA,287.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179019,-0.742138,0.25134,-0.247768,NA,NA,NA,NA,NA,128.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179266,-1.28105,-1.51686,-0.641005,NA,NA,NA,NA,14770.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179550,-1.20858,-0.993049,-2.58516,NA,NA,238.381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179780,-2.12896,-1.13881,-0.788242,NA,NA,NA,257.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179849,-2.16222,-0.769675,-1.47397,NA,NA,NA,1502.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180096,-1.58049,-0.88206,-3.61571,NA,NA,NA,NA,NA,1630.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180321,-0.899723,-1.56862,-3.20663,NA,NA,NA,NA,NA,583.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180537,-0.125898,-1.04382,-0.876376,NA,NA,NA,NA,NA,8325.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180682,-2.11586,-1.75674,-0.801259,NA,NA,NA,NA,NA,NA,NA,576.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180891,-1.661,-1.58664,-1.90319,NA,NA,NA,NA,NA,NA,NA,NA,NA,1622.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181022,-0.66823,-0.621529,-1.83216,NA,NA,NA,NA,3747.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181205,-1.94106,-0.626192,-1.60725,NA,NA,NA,NA,NA,6598.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181544,-1.14617,-1.22083,-3.21794,NA,NA,NA,NA,NA,NA,NA,81.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181638,-1.96257,-2.20195,-1.15787,NA,NA,NA,NA,NA,500.293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181829,-1.19914,-2.55677,-1.60659,NA,NA,NA,NA,NA,2022.862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182153,-0.590788,-2.61235,-2.13287,NA,NA,NA,NA,NA,NA,497.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182390,-2.16225,-0.956794,-2.1748,NA,NA,NA,NA,NA,NA,NA,NA,464.339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182526,-1.37214,0.0945908,-0.0438887,NA,NA,NA,271.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182630,-2.0833,-0.128634,-1.0454,NA,NA,NA,840.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182806,-1.71565,-0.752566,-2.09923,NA,NA,NA,NA,NA,2221.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183120,-0.86805,-0.117613,-1.06318,NA,NA,NA,NA,NA,NA,2661.929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183225,-1.0014,-0.157106,-1.9067,NA,NA,NA,NA,NA,4769.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183528,-0.0131438,1.65187,-0.36213,NA,NA,NA,NA,NA,487.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183769,-0.725018,1.39022,-0.17901,NA,NA,NA,NA,NA,NA,1605.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183811,-1.41853,-0.000466665,0.0717076,NA,NA,NA,NA,NA,1513.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184079,-2.11997,0.246827,-1.22086,NA,NA,NA,NA,NA,1387.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184235,-2.11478,0.907868,-1.34473,NA,NA,210.719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184477,-2.21349,-0.00581106,-1.70519,NA,NA,97.913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184727,-1.24717,-0.556213,-1.06167,NA,NA,NA,578.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184938,-0.557331,-1.54948,-1.99928,NA,NA,NA,1364.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185199,-1.86977,-0.678167,-2.36518,NA,NA,NA,NA,NA,NA,434.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185310,-0.619731,-0.269695,-2.43981,NA,NA,NA,NA,NA,NA,NA,NA,837.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185552,-2.58737,0.052851,-3.45836,NA,NA,NA,40.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185682,-2.24453,-1.34476,-3.6518,NA,NA,NA,NA,NA,NA,NA,NA,43.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185989,-2.48636,-0.910052,-2.28911,NA,NA,NA,NA,NA,67.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186085,-0.0484057,-1.8829,-1.07803,NA,NA,NA,NA,NA,NA,NA,674.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186305,-0.0436716,-1.31314,0.652652,NA,NA,NA,NA,NA,445.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186510,0.420457,-0.92462,-0.226042,NA,NA,NA,NA,NA,4309.394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186736,0.637029,-0.662038,-0.62953,NA,NA,NA,NA,NA,2257.146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186826,-0.419242,-0.960377,-1.30793,NA,NA,NA,NA,2816.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187029,-1.69228,-0.487444,-1.28267,NA,NA,NA,NA,826.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187339,-0.588481,-1.60312,-1.09956,NA,NA,NA,NA,NA,1398.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187597,-1.3133,-1.3881,-2.22785,NA,NA,NA,NA,2625.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187618,0.275707,-0.0191895,-1.71225,NA,NA,NA,NA,NA,NA,NA,NA,NA,451.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187827,0.36742,0.343002,-2.18924,NA,NA,NA,NA,NA,NA,NA,300.202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188124,-0.87835,-0.075727,-2.21809,NA,NA,NA,746.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188203,-1.71109,-0.359589,-2.16441,NA,NA,70.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188454,-1.19333,0.0157908,-0.593165,NA,266.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188708,-1.01269,-0.38126,-0.885131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,886.525,NA
188911,1.42812,-1.25203,-1.4238,NA,NA,NA,NA,1825.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189196,-0.37553,-3.87978,-0.166003,NA,NA,NA,NA,NA,NA,NA,NA,267.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189397,-0.298997,-2.09599,0.598186,NA,NA,NA,NA,236.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189410,-1.33422,-0.989521,-1.34,NA,NA,NA,NA,NA,NA,NA,5201.243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189601,-1.47316,-2.18565,-2.10914,NA,NA,NA,NA,NA,2953.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189862,-0.923573,-4.26287,-1.46339,NA,NA,NA,NA,646.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190151,-2.08376,-1.66731,-0.929495,NA,NA,NA,NA,NA,NA,NA,844.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190326,-1.029,-1.24361,-0.888332,NA,NA,NA,NA,NA,540.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190421,-0.207265,-1.17776,-1.28178,NA,NA,NA,NA,NA,4265.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190797,-0.836584,-1.46149,-0.591271,NA,NA,NA,5164.705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190845,-1.28707,-1.32513,-2.26242,NA,NA,NA,NA,614.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191182,-1.90278,-0.566354,-2.84392,NA,NA,NA,NA,745.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191353,-2.68552,-1.23113,-1.85621,NA,NA,NA,NA,217.809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191496,-2.01046,0.839817,-0.942869,NA,NA,NA,NA,NA,3672.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191725,-1.68315,0.390418,-1.25211,NA,NA,NA,NA,NA,871.681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191899,-0.529363,0.292176,-0.310196,NA,NA,NA,NA,NA,1047.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192184,-0.762034,-0.514741,-0.708227,NA,NA,NA,NA,NA,4639.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192390,-0.595196,-0.684786,-0.718827,NA,NA,NA,NA,17184.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192460,-1.02868,-0.162305,-0.990396,NA,NA,NA,NA,NA,NA,NA,4854.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192730,-1.25642,-1.21305,-2.76058,NA,NA,NA,NA,134.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192979,-0.782131,-1.35412,-1.5723,NA,NA,NA,NA,NA,NA,NA,NA,NA,8377.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193190,-0.641874,-1.20088,-1.54108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2239.456,NA,NA,NA,NA,NA,NA,NA,NA,NA
193378,-0.836019,-0.792033,-1.52881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8488.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193575,-0.213384,-1.49384,-0.409934,NA,NA,NA,NA,NA,2029.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193729,-1.34926,-0.0730523,-0.025965,NA,NA,NA,NA,NA,2779.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193865,-2.21735,-1.93776,-1.5083,NA,NA,NA,NA,NA,2140.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194151,-1.4542,-1.99676,-1.51505,NA,NA,NA,NA,11635.612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194274,-2.59255,-0.93771,0.217865,NA,NA,NA,NA,NA,NA,501.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
