id,x0,x1,x2,fitness-1.5,fitness0,fitness-0.5,fitness1,fitness2.5,fitness5,fitness4.5,fitness4,fitness3.5,fitness3,fitness2,fitness1.5,fitness0.5,fitness-2,fitness-2.5,fitness-1,fitness-3,fitness-3.5,fitness-5,fitness-4,fitness-4.5
164196,-2.70858,-0.292334,-1.13579,NA,NA,-41.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164343,-3.53935,-0.0901091,-1.34283,NA,NA,430.373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164583,-4.68553,0.772814,-0.697476,317.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164637,-2.94693,1.73095,-1.18388,422.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164913,-3.5344,2.46859,-1.30382,343.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165164,-0.199712,3.06672,-0.870337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1833.598,NA,NA,NA,NA,NA
165359,1.20092,4.3708,-1.0781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.567,NA,NA,NA,NA,NA
165589,0.394648,2.19188,-2.94921,298.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165632,-0.606314,1.80526,-3.27607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.342,NA,NA,NA,NA
165809,-1.33839,2.2255,-1.99073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,666.117,NA,NA,NA,NA
166077,-3.29992,1.32209,-2.23733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.787,NA,NA,NA,NA
166281,-2.07751,3.25713,-2.51697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.738,NA
166543,-1.57482,4.8907,-1.62055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2570.271,NA
166604,-1.66614,4.95291,-2.50136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1244.688,NA,NA,NA,NA,NA,NA,NA
166866,-1.28029,4.80451,-1.74956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883.772,NA,NA,NA,NA,NA
167003,-1.00227,4.77678,-0.914702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4462.898,NA,NA,NA,NA,NA,NA,NA,NA
167325,-0.813889,4.92873,-1.11987,NA,NA,57.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167579,0.0172456,4.97666,-0.551534,NA,NA,1847.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167619,-0.875345,4.56589,-1.59408,NA,NA,640.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167819,-1.31465,3.1568,-2.1007,NA,NA,368.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168097,-1.33968,3.62102,0.0229193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,708.221,NA,NA,NA,NA,NA
168299,-1.52542,3.21288,-1.60515,NA,NA,NA,1075.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168487,-1.24885,3.38839,-1.34438,NA,NA,NA,591.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168623,-1.72064,4.75474,-1.38115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1267.003,NA,NA,NA,NA,NA,NA,NA,NA
168813,-1.26006,3.37763,-0.754582,NA,-9.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169023,-2.61947,2.75469,1.10799,NA,23.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169281,-2.48351,3.06245,0.416911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.809,NA,NA,NA,NA,NA,NA,NA,NA
169589,-4.1338,3.22604,0.853601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.017,NA,NA,NA,NA,NA,NA,NA,NA
169746,-4.22952,3.67415,-0.222538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.857,NA,NA,NA,NA,NA,NA,NA,NA
169934,-3.18182,4.88569,0.1725,NA,NA,376.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170174,-3.05696,4.38551,-0.946152,1637.373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170306,-1.51715,4.93253,-0.547945,6049.934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170535,-1.26709,4.61037,-2.1031,NA,NA,1578.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170639,-0.771367,4.82104,-2.05261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3604.241,NA,NA,NA,NA,NA,NA,NA,NA
170819,-0.553071,4.67066,-1.56377,NA,3247.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171084,0.909792,3.99197,-1.48233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.5,NA,NA,NA,NA,NA,NA,NA,NA
171339,0.328783,3.77287,-0.639087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2068.367,NA,NA,NA,NA,NA
171436,-0.111069,4.02748,-1.94815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.724,NA,NA,NA,NA
171761,-0.411873,4.50626,-2.4405,24.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171847,-0.753197,4.85848,-2.38119,NA,1812.522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172056,-0.0392649,2.97551,-1.42461,NA,75.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172307,-0.354768,3.22974,-1.06335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256.398,NA,NA,NA,NA,NA,NA,NA,NA
172591,-0.868508,3.779,-0.923968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7799.336,NA,NA,NA,NA,NA
172666,-0.666008,3.1451,-0.839822,NA,NA,3202.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172969,-0.0358145,2.11272,-1.66206,376.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173100,-0.615106,1.67992,-1.82952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290.343,NA,NA,NA,NA,NA
173203,-0.592734,1.69172,-1.58506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.028,NA,NA,NA,NA,NA,NA,NA
173454,0.560833,1.55168,-3.30908,NA,NA,NA,0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173722,0.753228,2.27461,-4.91299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.683,NA,NA,NA,NA,NA,NA,NA,NA
173921,1.14082,3.84859,-3.49761,NA,74.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174111,2.03772,4.87466,-1.58294,NA,NA,180.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174229,1.16729,4.57542,-1.44291,NA,524.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174593,1.71301,2.67687,-2.43444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.831,NA,NA,NA,NA,NA,NA,NA,NA
174635,1.48168,3.22439,-1.26897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.207,NA,NA,NA,NA,NA,NA,NA,NA
174817,-0.120319,4.6644,-1.60705,NA,1260.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175013,0.13572,4.49337,-1.62914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.939,NA,NA,NA,NA,NA,NA,NA,NA
175219,0.425188,4.32842,-2.58788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.545,NA,NA,NA,NA,NA
175550,0.949592,3.87324,-3.07707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.912,NA,NA,NA,NA,NA
175784,-1.10384,4.6501,-1.97836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.98,NA,NA,NA,NA,NA,NA,NA
175890,-2.17527,3.81724,-3.79489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.711,NA,NA,NA,NA,NA,NA,NA
176111,-2.08692,3.22382,-4.40192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,622.732,NA,NA,NA,NA,NA
176345,-2.00849,4.15098,-4.32585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.427,NA,NA,NA,NA,NA,NA,NA,NA
176457,-3.32375,3.86878,-4.91956,NA,NA,NA,12.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176725,-4.67937,4.99046,-4.88998,NA,NA,NA,65.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176900,-3.77662,3.7361,-4.60902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.785,NA,NA,NA,NA,NA,NA,NA,NA,NA
177072,-2.88662,2.34198,-4.64468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177338,-1.30779,2.33391,-4.32108,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177414,-0.946218,1.89646,-4.58966,NA,NA,NA,NA,NA,NA,270.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177644,-1.31043,2.35719,-2.4968,NA,NA,NA,NA,NA,1348.878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177943,-2.59562,1.97316,-2.21294,NA,NA,NA,NA,NA,NA,NA,25.931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178070,-2.21026,2.03027,-2.98047,NA,NA,NA,NA,NA,NA,16.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178334,-2.54089,1.70841,-2.96593,NA,NA,NA,NA,NA,272.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178568,-0.179206,-0.267414,0.727323,NA,NA,NA,NA,NA,NA,1272.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178671,-0.0692143,-0.106203,0.26774,NA,NA,NA,NA,NA,NA,NA,457.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178965,1.33127,-0.623942,-0.843653,NA,NA,NA,NA,918.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179042,1.20319,-1.196,-0.578336,NA,NA,NA,NA,NA,NA,NA,375.049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179379,1.4251,-0.828548,-0.289179,NA,NA,NA,NA,NA,NA,NA,NA,851.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179460,-1.49892,-0.26642,-0.220523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1369.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179772,-1.07042,-2.19848,-0.815668,NA,NA,NA,NA,NA,NA,NA,NA,NA,380.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179895,-1.63127,-1.16336,-0.28968,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180162,-1.31503,-0.996226,-1.36417,NA,NA,NA,NA,NA,NA,NA,NA,3761.189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180298,-0.589531,-1.3051,-1.95601,NA,NA,NA,NA,NA,NA,NA,2499.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180403,0.272756,-0.18518,-3.01179,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180609,-0.368153,-1.93622,-2.11172,NA,NA,NA,NA,NA,NA,NA,NA,456.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180992,-1.18995,-1.88238,-1.55495,NA,NA,NA,NA,NA,2505.997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181164,-1.64263,-1.98834,-2.20121,NA,NA,NA,NA,NA,NA,385.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181296,-2.05325,-1.70854,-2.05076,NA,NA,NA,NA,NA,NA,691.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181572,-1.24256,-1.3229,-1.73826,NA,NA,NA,NA,NA,NA,867.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181798,-1.56502,-0.418543,-2.27959,NA,NA,NA,NA,NA,NA,-17.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181813,-0.163516,-1.21279,-4.8399,NA,NA,NA,NA,NA,1049.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182144,-0.837747,-2.04083,-4.39811,NA,NA,NA,NA,NA,NA,1125.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182319,0.404339,0.386361,-3.8216,NA,NA,NA,NA,NA,220.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182504,0.832553,-0.530922,-4.43604,NA,NA,NA,NA,NA,558.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182622,0.584801,-1.52087,-2.60525,NA,NA,NA,NA,NA,NA,NA,47.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182931,-0.948619,-2.17446,-0.468329,NA,NA,NA,NA,NA,NA,119.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183097,-0.596165,-2.97873,-1.1094,NA,NA,NA,NA,NA,NA,NA,NA,-3.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183214,-0.735372,-1.88166,-1.63472,NA,NA,NA,NA,NA,NA,NA,NA,1360.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183505,-0.571675,-3.73125,-1.59108,NA,NA,NA,NA,0.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183684,-0.148425,-3.32752,0.704542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183838,-0.667341,-2.99434,0.347987,NA,NA,NA,NA,NA,NA,NA,NA,211.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184168,-1.20807,-1.82048,-0.300036,NA,NA,NA,NA,NA,NA,NA,NA,240.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184250,-1.56504,-1.44868,-0.636298,NA,NA,NA,NA,NA,15934.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184401,-0.0474458,-0.713596,0.0835964,NA,NA,NA,NA,NA,1142.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184683,1.31485,-0.836139,-0.639715,NA,NA,NA,NA,NA,4918.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184929,0.790702,-0.826449,-1.35435,NA,NA,NA,NA,NA,8073.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185001,-0.33274,-0.145657,2.07912,NA,NA,NA,NA,NA,NA,14.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185266,-0.170887,-0.279622,1.93113,NA,NA,NA,NA,NA,NA,730.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185578,-0.998515,-1.39225,1.26273,NA,NA,NA,NA,NA,NA,NA,1339.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185774,-1.27145,-0.742207,1.8036,NA,NA,NA,NA,NA,4299.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185991,-1.10285,-1.19017,1.67269,NA,NA,NA,NA,NA,NA,109.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186073,-0.837465,-1.88317,1.1723,NA,NA,NA,NA,NA,1242.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186326,-0.955293,-1.99901,1.48899,NA,NA,NA,NA,NA,NA,NA,270.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186473,-1.11876,-1.51209,0.266091,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186669,-0.828943,-1.52926,0.664443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.525,NA,NA,NA,NA,NA,NA,NA,NA,NA
186865,-0.227494,-0.945013,1.16878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2069.547,NA,NA,NA,NA,NA
187106,-0.30546,0.0707085,0.673253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417.859,NA,NA,NA,NA,NA
187395,-0.134001,-0.569954,0.911665,NA,NA,1282.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187539,0.118464,-0.754143,0.0621629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.379,NA,NA,NA,NA,NA
187615,-0.19526,-0.93761,0.526011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,682.523,NA,NA,NA,NA,NA,NA,NA
187812,-0.0083312,-0.316782,-0.55055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,595.667,NA,NA,NA,NA,NA,NA
188072,-0.282784,-0.0736183,0.863721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2597.042,NA,NA,NA,NA,NA
188383,-1.30818,-0.93096,-0.747972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21923.235,NA,NA,NA,NA,NA
188550,0.460346,-0.616189,-0.595839,2258.679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188736,-1.50063,-0.887279,-1.56022,4150.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188874,-1.84787,-0.392973,0.0107695,NA,NA,268.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189052,-0.634187,-0.745754,-0.435794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,583.236,NA,NA,NA,NA,NA
189247,-1.09759,-1.42246,0.167057,NA,NA,412.613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189585,-0.725363,-1.08077,-0.824406,NA,NA,NA,2031.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189680,0.425884,-1.57613,-1.35608,NA,NA,NA,722.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189850,0.015345,-0.82965,-1.23641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190064,-1.29045,-2.448,-2.00353,NA,NA,NA,NA,NA,NA,NA,NA,684.788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190311,-0.645022,-2.87274,-2.77513,NA,NA,NA,NA,NA,174.962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190488,-0.176088,-3.35944,-3.7419,NA,NA,NA,NA,NA,NA,NA,NA,-4.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190796,-0.654395,-3.42255,-2.99679,NA,NA,NA,NA,266.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190971,1.05793,-3.39573,-3.613,NA,-12.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191005,1.24847,-3.79128,-3.74121,NA,NA,0.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191307,0.790064,-4.10045,-2.61212,NA,167.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191543,0.6823,-4.87477,-0.781682,NA,NA,NA,121.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191623,1.44038,-4.25096,-1.23649,NA,5.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191969,1.35298,-4.60863,-0.397581,142.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192014,0.701946,-4.16083,-0.738148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310.029,NA,NA,NA,NA,NA,NA,NA
192253,0.70559,-3.46886,-0.575401,NA,419.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192467,-0.612305,-4.85742,-1.31394,NA,NA,2162.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192776,-1.15825,-4.98636,-0.801202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.966,NA,NA,NA,NA,NA,NA,NA
192893,-1.16877,-4.03997,0.0136419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.169,NA,NA,NA,NA,NA,NA
193043,-0.878782,-3.70092,0.264829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.538,NA,NA,NA,NA,NA
193287,-1.23899,-4.3801,-0.42415,NA,NA,NA,52.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193538,-1.15253,-4.4965,-0.690864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.882,NA,NA,NA,NA,NA,NA,NA,NA,NA
193682,-0.339654,-2.57408,-2.41412,NA,NA,509.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193864,0.027454,-2.94058,-2.03223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.703,NA,NA,NA,NA
194157,-0.0229813,-2.15747,-0.700049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,657.327,NA
194335,-1.0316,-1.11232,-1.51617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.529,NA
194426,-1.39853,-1.10693,0.0265515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.834,NA,NA,NA
194736,-0.933227,-1.91124,-0.326401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1042.407,NA,NA
194827,0.94526,-1.39864,-0.710395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,872.239
195038,0.454479,-1.51319,0.670156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.629
195366,0.466431,-0.943283,1.99429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.643,NA,NA,NA,NA
195521,1.06099,-2.48983,1.26711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.693,NA,NA,NA,NA,NA,NA,NA
195674,1.88902,-3.40558,1.4726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.563,NA,NA,NA,NA
195897,1.96429,-2.6708,1.29181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.176,NA,NA,NA
196199,0.951294,-2.16703,2.49181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.448,NA,NA,NA,NA
196394,0.488001,-1.71201,3.41556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.411,NA,NA,NA,NA,NA
196501,0.202369,-0.136348,4.92966,NA,NA,1502.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196780,0.261521,1.33606,4.21904,724.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
