id,x0,x1,x2,fitness4,fitness4.5,fitness5,fitness3.5,fitness2.5,fitness1,fitness0,fitness0.5,fitness-1.5,fitness-1,fitness-2,fitness1.5,fitness-0.5,fitness-3,fitness-2.5,fitness-4,fitness-5,fitness-4.5,fitness-3.5,fitness2,fitness3
171697,4.39429,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3706.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171899,4.35476,5,4.92159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5072.547,NA,NA,NA,NA,NA,NA,NA,NA
172107,5,5,3.82224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1715.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172273,4.77867,4.03192,4.16225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.502,NA,NA,NA,NA,NA,NA,NA
172489,5,4.5693,4.78573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1121.274,NA,NA,NA,NA,NA,NA,NA
172660,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3542.239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172858,4.63871,3.44084,5,NA,NA,NA,NA,NA,NA,NA,NA,1438.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173118,4.19496,3.79926,5,NA,NA,NA,NA,NA,NA,NA,428.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173285,3.26035,4.73337,5,NA,NA,NA,NA,NA,NA,2092.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173392,4.79609,3.38649,4.11453,NA,NA,NA,NA,NA,NA,NA,NA,NA,1871.511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173743,5,3.54681,4.67748,NA,NA,NA,NA,NA,NA,NA,NA,NA,385.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173876,3.56313,4.34501,4.00805,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174015,4.25062,5,5,NA,NA,NA,NA,NA,NA,NA,NA,2388.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174260,3.63683,4.87864,4.66493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1126.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174359,4.06985,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.626,NA,NA,NA,NA,NA,NA
174565,5,5,4.27935,NA,NA,NA,NA,NA,NA,NA,NA,NA,1808.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174820,4.93473,5,3.23824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1375.665,NA,NA,NA,NA,NA,NA
175138,5,5,2.92072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,517.952,NA,NA,NA,NA,NA,NA,NA
175341,4.45268,3.85073,4.45238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53.842,NA,NA,NA,NA,NA,NA
175386,3.8776,2.44061,5,NA,NA,NA,NA,NA,NA,NA,NA,122.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175637,4.14248,2.92989,5,NA,NA,NA,NA,NA,NA,519.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175747,4.22336,1.50038,4.82469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230.693,NA,NA,NA,NA,NA,NA,NA,NA,NA
175981,4.2395,1.20861,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249.942,NA
176185,3.58984,1.23234,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.539
176519,4.09493,0.301967,5,NA,NA,NA,NA,105.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176582,4.12016,0.333236,5,NA,NA,NA,484.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176929,4.22781,-0.158198,5,1631.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177100,4.78188,0.448154,4.52441,54.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177171,5,-0.79485,5,NA,NA,13782.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177477,3.68906,-1.92546,5,NA,NA,1532.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177600,2.74339,-1.86369,5,NA,NA,890.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177931,1.52859,-2.1417,3.86277,-5.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178092,1.01988,-1.91934,5,157.181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178252,1.86236,-1.06878,5,NA,NA,876.581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178351,2.83039,-2.507,3.91953,NA,69.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178565,3.75294,-2.98576,5,NA,NA,1191.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178817,4.59527,-2.83347,4.81865,243.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179001,5,-4.08252,4.90638,NA,NA,NA,NA,400.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179272,5,-4.18119,3.73302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.928
179477,5,-5,4.58675,209.894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179580,4.10845,-4.93668,3.89557,142.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179938,4.14221,-4.544,5,NA,NA,1012.864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179959,5,-3.88835,5,804.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180179,5,-4.99122,5,NA,NA,3445.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180347,5,-4.74936,4.73103,NA,NA,575.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180575,5,-5,4.62383,NA,NA,1510.974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180772,5,-5,4.03249,NA,161.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181129,5,-3.84002,4.80489,NA,NA,2110.878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181166,5,-3.55233,5,NA,1415.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181411,5,-4.12495,5,NA,NA,1677.697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181588,4.69828,-5,5,NA,NA,2438.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181877,5,-4.117,5,NA,NA,1776.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182086,4.83765,-4.78002,5,NA,NA,1347.902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182318,4.96952,-3.81482,4.113,NA,NA,NA,-24.941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182357,5,-5,5,NA,NA,NA,866.873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182717,5,-4.69442,5,NA,-100.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182766,4.37962,-4.08648,5,202.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183142,4.12126,-4.06534,4.92201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.031
183342,5,-3.42173,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515.16,NA
183497,4.59612,-1.58797,5,1882.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183644,4.60753,-2.11881,5,98.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183831,5,-1.86973,5,NA,NA,3570.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184095,5,-1.64734,4.36222,NA,NA,3115.354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184171,5,0.440124,3.98631,NA,-19.687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184495,5,2.05201,4.04436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.064
184712,5,2.33675,3.7609,NA,NA,948.903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184749,4.71815,1.70086,3.09582,NA,NA,336.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184956,4.82498,1.89412,2.32687,NA,NA,809.193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185332,4.59637,3.05085,2.63739,NA,NA,46.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185440,4.57393,3.93201,2.22827,NA,-34.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185596,4.47029,5,1.90665,NA,NA,NA,NA,79.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185828,5,5,3.18848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,745.798
186042,5,4.96261,1.4045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.09
186212,5,5,1.92568,NA,NA,NA,652.913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186391,5,4.71639,0.229198,NA,NA,NA,797.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186656,5,3.21681,-1.68542,315.394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186758,5,3.3847,-0.608827,NA,1531.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187081,5,4.84023,-1.0455,NA,NA,NA,2114.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187200,5,5,-1.73469,223.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187379,5,5,1.4168,NA,NA,2647.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187729,4.89058,5,2.49195,NA,NA,1250.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187795,5,4.91387,1.26184,NA,NA,3133.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188065,5,5,1.43083,NA,NA,1989.883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188267,3.87434,5,2.36642,NA,NA,681.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188354,5,5,3.10113,NA,NA,1568.973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188650,4.95611,5,2.68282,831.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188930,5,5,3.0529,NA,101.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189084,4.71811,5,3.63312,1040.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189316,4.63148,5,3.97055,138.248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189397,5,5,2.86736,811.682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189564,4.44948,4.88548,2.72898,NA,NA,813.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189919,3.46964,4.49955,3.91928,6.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189965,2.84961,4.2658,3.66914,NA,NA,396.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190283,3.49401,5,3.59329,NA,NA,110.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190463,2.7703,3.99856,5,NA,NA,59.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190621,2.33001,4.96338,4.57729,NA,1122.612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190794,2.92838,4.32488,5,NA,NA,814.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191117,4.40635,5,5,NA,NA,3767.711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191141,5,3.25053,5,NA,NA,3200.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191452,3.82884,4.6933,3.66668,NA,360.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191719,4.73988,5,3.18929,NA,NA,3098.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191819,4.85381,5,2.11399,NA,NA,1417.354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191983,5,5,3.52351,NA,NA,179.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192166,5,4.80821,3.31965,NA,NA,4081.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192431,5,5,3.29118,NA,NA,3244.971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192562,5,5,3.46153,NA,NA,1403.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192762,5,4.39398,5,NA,NA,4088.336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193068,5,2.63108,4.40738,NA,NA,519.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193153,4.24119,2.71941,5,NA,NA,1339.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193392,3.62426,0.400816,5,NA,NA,647.178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193733,3.932,0.331033,4.9313,NA,NA,694.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193923,5,1.13598,4.97836,NA,NA,974.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194028,5,-0.0987077,4.86758,5577.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194231,5,0.555478,5,NA,367.149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194496,5,1.41775,5,NA,NA,2127.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194691,4.75662,2.31931,5,NA,3062.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194827,2.34113,2.9521,5,NA,NA,NA,106.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195091,1.5401,5,3.83335,NA,NA,145.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195245,1.90542,5,4.05391,NA,401.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195504,1.22703,5,5,NA,NA,2158.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195577,1.16008,5,5,NA,NA,1287.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195936,0.422153,3.63528,5,NA,627.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195990,0.0966348,5,4.65505,NA,408.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196183,-0.581615,4.15411,5,NA,NA,NA,1009.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196483,-1.25983,4.6457,4.19578,NA,NA,3077.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196709,-1.28708,5,3.6344,849.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196787,-1.68491,5,4.43055,NA,NA,1389.986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196983,-1.60393,4.33181,4.71534,NA,NA,4643.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197179,-1.64627,5,5,1084.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197346,-1.33096,4.90219,4.90793,NA,1497.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197717,-1.99024,5,5,NA,5960.217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197866,-2.12318,5,5,NA,NA,4318.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197945,-2.57539,4.17288,5,NA,NA,2022.851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198165,-0.787711,3.68348,5,NA,NA,5359.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198364,0.291092,4.46445,4.24891,NA,NA,453.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198552,-0.237524,3.88712,4.32779,NA,NA,1177.049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198936,-0.56411,1.99375,5,NA,NA,554.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199077,-1.10188,1.69029,4.62837,NA,NA,161.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199255,-1.41294,-0.865364,5,NA,NA,16505.583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199338,-2.15236,-0.79547,3.47537,NA,18.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199647,-0.423836,-0.873347,4.84127,NA,2712.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199934,-0.314666,-2.18344,4.59409,-362.509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
