id,x0,x1,x2,fitness0.5,fitness-0.5,fitness-1.5,fitness-1,fitness-2.5,fitness-2,fitness0,fitness1.5,fitness1,fitness2,fitness2.5,fitness5,fitness3.5,fitness4,fitness4.5,fitness3,fitness-3,fitness-4,fitness-3.5,fitness-4.5,fitness-5
161817,0.472968,-0.892434,4.8216,NA,NA,NA,NA,NA,1554.612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162191,1.02073,-1.4264,4.69066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263.208,NA,NA,NA,NA
162300,0.437348,-0.347579,3.88479,NA,NA,299.695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162448,-0.629114,-1.14675,3.40893,NA,280.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162672,-1.03578,-1.27723,4.92503,NA,NA,NA,NA,NA,NA,2215.229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162805,-0.563488,-0.582529,4.11802,NA,NA,NA,NA,NA,NA,NA,NA,646.171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163057,-0.987443,-0.291596,3.85509,NA,NA,NA,NA,NA,NA,1145.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163384,-1.06396,0.165979,1.78997,NA,176.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163599,0.373455,-0.0728622,-0.330624,NA,NA,1793.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163603,0.848506,-0.986532,-0.740582,NA,NA,NA,NA,NA,2756.354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163980,0.155422,-1.34923,-1.24275,NA,NA,NA,NA,NA,NA,258.671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164116,-0.152176,-0.562241,-0.771369,NA,NA,NA,NA,NA,NA,1641.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164318,-0.135384,-1.27989,-0.266154,NA,8440.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164533,-0.719465,-1.33924,-0.849763,NA,8722.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164601,-0.89876,-0.922706,-2.21582,NA,NA,4329.506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164869,-1.05296,-0.750032,-1.55575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1609.272,NA,NA,NA,NA
165020,-0.962508,-1.24868,-0.919384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2637.902
165319,-0.594887,-1.47802,-1.62782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1348.515,NA,NA
165410,-0.348606,-0.744049,-1.40199,NA,NA,NA,NA,2273.968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165704,-0.319481,-1.31061,-0.959288,NA,NA,NA,1695.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165889,-0.879928,-1.55869,-0.662344,NA,NA,NA,NA,NA,6484.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166083,-1.43089,-1.29221,-0.700893,NA,NA,20817.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166299,0.0476938,-0.975819,-2.06818,NA,NA,NA,778.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166505,1.03515,-1.98527,-2.0285,NA,NA,NA,583.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166734,0.969185,-1.61608,-1.35095,NA,NA,NA,2975.373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166927,0.0277626,-0.579154,-0.795207,NA,NA,NA,NA,305.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167056,-0.352366,-1.74715,-0.888958,NA,NA,NA,NA,234.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167258,-1.52533,-3.36578,-1.3103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,568.689,NA,NA,NA
167406,-2.93636,-1.79897,-0.687611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.282,NA
167794,-2.26477,-2.38718,-0.45962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.628,NA,NA,NA
167988,-2.11561,-2.9327,-0.242458,NA,NA,NA,NA,NA,253.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168012,-2.12472,-2.4265,-1.5665,NA,NA,NA,NA,285.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168305,-1.3311,-0.781581,-1.22187,NA,NA,7031.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168564,-2.53421,-1.87866,-1.09042,NA,NA,NA,NA,NA,204.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168791,-2.71012,-0.830712,-0.790627,NA,880.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168978,-1.37975,-2.13451,-0.58762,NA,NA,NA,6363.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169123,-1.45222,-2.44592,-0.22396,NA,NA,NA,NA,NA,NA,786.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169387,-1.25621,-2.06435,-0.849483,407.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169592,-1.84754,-2.40031,1.30446,NA,NA,NA,299.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169694,-1.17159,-1.46938,1.31758,NA,NA,1287.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169977,-0.351652,-1.21719,1.6787,NA,745.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170153,-0.910623,-0.22896,0.760166,NA,658.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170354,0.294217,0.315667,1.19292,NA,NA,NA,NA,NA,NA,NA,NA,67.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170464,-1.0397,-0.314009,0.268862,494.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170747,-0.309665,0.384331,-0.0230193,NA,995.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170864,-0.556891,-0.2052,-0.60348,NA,NA,NA,6363.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171002,-0.64762,0.00168838,0.820932,NA,NA,NA,568.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171273,-1.00206,0.250916,-0.132668,NA,NA,NA,NA,NA,1042.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171514,-1.55065,0.284997,-0.815917,NA,NA,NA,5208.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171647,-1.05576,-0.908061,-0.000888462,NA,NA,NA,NA,NA,NA,463.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171954,-1.26658,-1.62005,-1.39718,3238.681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172139,-0.11453,-0.834447,-1.73428,NA,1644.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172335,-0.755561,-0.614947,-1.22326,1255.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172563,-0.320912,-0.65785,-0.894079,NA,NA,NA,NA,NA,NA,2888.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172730,-0.885551,-1.47932,-1.72994,NA,NA,NA,NA,NA,NA,1686.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172902,-1.42583,-1.45534,-1.33417,NA,10859.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173058,-1.84646,-0.270105,-0.175984,NA,916.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173250,-1.36389,-0.262955,-1.13953,NA,1626.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173547,-1.10701,-0.283947,-1.23432,NA,NA,NA,NA,NA,NA,237.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173781,-1.68808,-0.967643,0.485372,NA,NA,NA,1021.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173838,-0.759262,-1.44223,-0.02944,NA,NA,11570.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174041,-1.35636,0.465391,-0.308779,NA,NA,NA,NA,555.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174304,-1.25263,-0.0841156,0.329375,NA,NA,2852.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174532,-0.0355734,-0.662218,-1.51611,NA,NA,9634.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174730,-1.20908,0.175536,-0.720625,NA,1566.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174868,-0.751413,-0.912002,-1.26533,NA,NA,NA,NA,NA,8489.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175057,-0.240815,-0.376368,-0.328289,NA,NA,NA,2628.679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175336,0.347126,-1.59707,-0.21275,NA,1811.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175442,-0.736001,-3.36216,-0.283787,NA,NA,469.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175691,-1.07283,-2.01957,-1.328,NA,NA,NA,3100.561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175900,-0.680613,-1.34355,-2.33809,NA,NA,2214.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176152,-1.01898,-0.923593,-1.60983,NA,NA,NA,NA,NA,4114.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176356,-0.856081,-1.3516,-1.00215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4826.2,NA,NA,NA,NA
176461,-0.600104,-1.44647,-1.32772,NA,NA,NA,NA,4389.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176626,-1.5109,-0.514737,-1.59914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.272,NA,NA
176924,-0.542334,1.37857,-1.87365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.951,NA,NA
177183,-0.083946,2.33529,-1.2035,NA,NA,1393.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177369,-1.39757,1.24184,0.380827,NA,NA,NA,1711.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177544,-0.376081,0.79628,-0.592417,NA,NA,1447.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177675,-0.328164,0.861603,-0.778886,NA,2097.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177916,-0.0697468,0.453708,-0.699408,NA,NA,NA,NA,NA,NA,77.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178006,-0.663218,1.86427,-1.77784,NA,NA,NA,119.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178321,-0.843655,4.2007,-3.18701,NA,NA,1649.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178484,-0.2001,4.6532,-1.26169,NA,1409.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178704,-0.237151,4.75297,-1.28633,3456.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178873,-0.968869,4.63995,0.740326,NA,NA,NA,NA,NA,NA,1766.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179187,-1.52741,4.76632,0.0240903,1213.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179282,-0.963814,4.98275,-0.521225,967.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179529,-0.787325,4.90597,-0.521131,NA,6649.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179716,-1.72066,4.82461,-0.0146699,NA,2056.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179987,-1.84769,3.30981,1.37746,NA,NA,357.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180172,-1.55219,4.01045,0.935979,NA,NA,170.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180387,-1.25062,3.88901,-0.250557,NA,1149.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180552,-1.19943,2.89985,-1.71097,NA,NA,NA,NA,NA,58.886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180650,-1.65326,3.67921,-2.03751,NA,NA,134.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180931,-1.28353,4.74264,-1.61411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1831.369,NA,NA,NA,NA
181195,-0.849907,4.49432,-1.87277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.437,NA
181367,-0.0980202,3.57671,-1.7216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.31,NA,NA,NA
181459,-1.00411,4.2638,-2.41823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.298,NA,NA,NA,NA
181661,-0.0860149,4.28104,-1.41548,NA,NA,7147.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181945,-0.87685,4.98196,-0.7634,NA,NA,NA,16236.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182013,-0.399648,4.69333,-1.24392,NA,NA,NA,1970.202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182228,-0.770791,4.03534,-0.715773,NA,NA,2467.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182592,0.396995,3.79156,-1.3088,NA,NA,NA,NA,NA,NA,1134.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182704,-0.315039,4.41742,0.0404158,NA,NA,NA,NA,NA,NA,436.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182822,0.271518,4.5584,-0.579458,NA,NA,NA,NA,NA,NA,99.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183059,-2.37858,4.94037,0.248055,NA,NA,NA,NA,NA,NA,682.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183314,-3.82807,4.43054,-0.841171,NA,NA,NA,NA,NA,NA,442.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183516,-3.39763,4.96411,0.734758,NA,885.573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183709,-4.39128,4.81424,1.23416,NA,206.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183973,-3.8279,4.18074,-0.510533,NA,NA,349.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184200,-2.02714,4.62359,-2.49123,NA,NA,NA,585.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184231,-2.06246,4.65646,-0.911742,NA,NA,NA,7668.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184440,-1.05173,4.98865,-0.825034,NA,NA,NA,8815.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184652,-0.162766,4.48379,-1.28549,NA,NA,NA,NA,NA,NA,887.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184970,-0.218802,4.87565,-1.30198,NA,678.914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185053,-0.499474,4.28838,-0.507156,NA,NA,575.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185207,0.799946,2.91539,-0.971269,NA,NA,639.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185493,-0.989933,3.86789,-0.687087,NA,3718.803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185687,-1.32752,4.92315,-0.126887,NA,NA,NA,8986.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185989,-1.62921,4.657,-0.0816805,NA,1037.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186172,-0.296035,4.84063,-1.06321,NA,NA,NA,NA,NA,NA,NA,NA,1401.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186279,0.649849,4.16485,-0.850967,NA,1715.583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186481,-0.568819,3.58837,-2.05669,NA,319.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186665,-0.893914,1.85742,-0.135308,NA,NA,NA,NA,NA,NA,2301.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186825,-1.59371,-0.627791,0.486645,NA,NA,NA,2543.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187003,-0.844437,-0.412051,-1.13631,NA,NA,NA,NA,NA,NA,286.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187396,-0.632258,-0.386067,-1.82354,NA,1146.509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187469,-1.97372,-0.325834,-1.43382,NA,NA,NA,NA,NA,NA,NA,NA,1513.359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187756,-2.07109,-1.04202,-1.44044,1511.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187979,-2.22807,-1.29921,-2.11562,NA,NA,NA,NA,NA,NA,NA,136.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188091,-1.15899,-0.267827,-1.42452,453.778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188269,0.115904,-1.38561,-0.170441,NA,NA,NA,290.961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188431,0.096881,-0.776043,-1.5477,NA,844.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188642,-0.243473,-0.690148,-1.35507,NA,NA,15681.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188993,0.80724,-0.193733,-1.34902,NA,5162.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189012,0.790589,-0.734196,-1.31906,1716.958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189347,1.6311,0.461643,-1.61648,NA,NA,NA,NA,NA,NA,78.939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189509,0.689954,0.0974521,-1.3976,NA,NA,NA,332.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189660,-0.950835,-1.86531,-1.12852,NA,NA,NA,222.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189958,-0.718714,-1.58605,0.296658,NA,NA,NA,NA,NA,811.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190018,-1.72363,-1.00902,0.141307,NA,NA,NA,NA,NA,27.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190261,-1.54405,-1.5062,-0.496129,NA,NA,NA,NA,1070.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190599,-1.42696,-1.26411,-2.01958,NA,NA,6535.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190608,-1.52714,-0.75087,-0.6595,NA,NA,NA,NA,NA,10722.778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190887,-0.742876,-0.478795,0.428996,NA,NA,NA,409.822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191009,-1.94736,0.820049,-0.552751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435.766,NA,NA,NA,NA
191393,-1.5664,-0.869461,-1.63816,NA,NA,NA,NA,3287.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191574,0.206953,-1.20717,-0.96255,NA,NA,NA,NA,NA,596.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191757,1.15634,-1.3546,-1.06598,NA,NA,NA,NA,NA,381.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191983,-0.015233,-0.423254,-0.830286,NA,NA,1607.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192164,0.0521225,-1.21658,-1.96436,NA,NA,998.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192310,0.209704,-1.51737,-1.56205,NA,NA,NA,NA,965.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192569,0.434029,-0.647296,-2.04959,NA,NA,NA,NA,689.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192792,-0.527641,-0.428823,-2.86976,NA,NA,NA,NA,NA,94.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192982,-1.58755,-1.3049,-0.977473,NA,NA,11565.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193191,-1.90417,-0.631678,-0.589404,NA,NA,NA,2248.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193322,-2.24475,-1.17266,-0.167865,NA,NA,NA,161.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193591,-1.52515,-1.09094,0.0662624,NA,NA,622.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193731,-1.43602,-1.32479,0.300096,NA,NA,NA,NA,1939.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193984,-2.20328,-1.75615,-0.0671499,NA,NA,NA,NA,40.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194108,-2.60761,-1.448,0.707924,NA,NA,NA,NA,NA,281.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194232,-2.02066,-2.11193,1.67565,NA,NA,NA,554.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
