x0,x1,x2,fitness0
-2.0,1.5,-3.0,-453.744
-2.0,1.5,-2.5,-567.412
-2.0,1.5,-2.0,-518.984
-2.0,1.5,-1.5,-601.854
-2.0,1.5,-1.0,-601.229
-2.0,1.5,-0.5,-446.443
-2.0,1.5,0.0,-440.689
-2.0,1.5,0.5,-273.226
-2.0,1.5,1.0,-372.836
-2.0,1.5,1.5,-522.607
-2.0,1.5,2.0,-638.059
-2.0,1.5,2.5,-691.701
-2.0,1.5,3.0,-700.766
-2.0,1.5,3.5,-685.72
-2.0,1.5,4.0,-678.881
-2.0,1.5,4.5,-678.666
-2.0,1.5,5.0,-671.117
-2.0,2.0,-5.0,-157.382
-2.0,2.0,-4.5,-294.008
-2.0,2.0,-4.0,-258.775
-2.0,2.0,-3.5,-333.792
-2.0,2.0,-3.0,-435.9
-2.0,2.0,-2.5,-419.327
-2.0,2.0,-2.0,-572.634
-2.0,2.0,-1.5,-539.815
-2.0,2.0,-1.0,-632.888
-2.0,2.0,-0.5,-449.717
-2.0,2.0,0.0,-456.377
-2.0,2.0,0.5,-292.252
-2.0,2.0,1.0,-392.793
-2.0,2.0,1.5,-556.023
-2.0,2.0,2.0,-646.418
-2.0,2.0,2.5,-701.503
-2.0,2.0,3.0,-694.744
-2.0,2.0,3.5,-661.49
-2.0,2.0,4.0,-669.205
-2.0,2.0,4.5,-619.227
-2.0,2.0,5.0,-653.499
-2.0,2.5,-5.0,-196.532
-2.0,2.5,-4.5,-130.5
-2.0,2.5,-4.0,-224.654
-2.0,2.5,-3.5,-269.749
-2.0,2.5,-3.0,-317.956
-2.0,2.5,-2.5,-475.514
-2.0,2.5,-2.0,-499.439
-2.0,2.5,-1.5,-640.484
-2.0,2.5,-1.0,-676.768
-2.0,2.5,-0.5,-539.182
-2.0,2.5,0.0,-573.272
-2.0,2.5,0.5,-417.832
-2.0,2.5,1.0,-553.753
-2.0,2.5,1.5,-612.396
-2.0,2.5,2.0,-739.851
-2.0,2.5,2.5,-717.346
-2.0,2.5,3.0,-700.302
-2.0,2.5,3.5,-703.926
-2.0,2.5,4.0,-587.483
-2.0,2.5,4.5,-691.85
-2.0,2.5,5.0,-522.623
-2.0,3.0,-5.0,-56.557
-2.0,3.0,-4.5,-115.954
-2.0,3.0,-4.0,-132.666
-2.0,3.0,-3.5,-206.025
-2.0,3.0,-3.0,-311.641
-2.0,3.0,-2.5,-378.152
-2.0,3.0,-2.0,-573.56
-2.0,3.0,-1.5,-648.394
-2.0,3.0,-1.0,-767.571
-2.0,3.0,-0.5,-662.236
-2.0,3.0,0.0,-649.368
-2.0,3.0,0.5,-618.919
-2.0,3.0,1.0,-605.145
-2.0,3.0,1.5,-786.104
-2.0,3.0,2.0,-723.746
-2.0,3.0,2.5,-783.422
-2.0,3.0,3.0,-733.053
-2.0,3.0,3.5,-634.663
-2.0,3.0,4.0,-714.738
-2.0,3.0,4.5,-516.493
-2.0,3.0,5.0,-696.599
-2.0,3.5,-5.0,-42.456
-2.0,3.5,-4.5,-43.091
-2.0,3.5,-4.0,-105.805
-2.0,3.5,-3.5,-167.251
-2.0,3.5,-3.0,-241.126
-2.0,3.5,-2.5,-383.568
-2.0,3.5,-2.0,-511.907
-2.0,3.5,-1.5,-685.925
-2.0,3.5,-1.0,-822.422
-2.0,3.5,-0.5,-687.237
-2.0,3.5,0.0,-807.889
-2.0,3.5,0.5,-596.838
-2.0,3.5,1.0,-813.307
-2.0,3.5,1.5,-699.483
-2.0,3.5,2.0,-854.484
-2.0,3.5,2.5,-741.973
-2.0,3.5,3.0,-723.572
-2.0,3.5,3.5,-758.424
-2.0,3.5,4.0,-551.902
-2.0,3.5,4.5,-731.938
-2.0,3.5,5.0,-454.566
-2.0,4.0,-5.0,-30.814
-2.0,4.0,-4.5,-46.953
-2.0,4.0,-4.0,-82.958
-2.0,4.0,-3.5,-139.307
-2.0,4.0,-3.0,-216.972
-2.0,4.0,-2.5,-315.274
-2.0,4.0,-2.0,-472.243
-2.0,4.0,-1.5,-636.654
-2.0,4.0,-1.0,-751.039
-2.0,4.0,-0.5,-756.167
-2.0,4.0,0.0,-684.087
-2.0,4.0,0.5,-775.059
-2.0,4.0,1.0,-644.259
-2.0,4.0,1.5,-870.53
-2.0,4.0,2.0,-714.305
-2.0,4.0,2.5,-804.289
-2.0,4.0,3.0,-789.522
-2.0,4.0,3.5,-685.344
-2.0,4.0,4.0,-779.235
-2.0,4.0,4.5,-502.427
-2.0,4.0,5.0,-726.533
-2.0,4.5,-5.0,-52.368
-2.0,4.5,-4.5,-63.419
-2.0,4.5,-4.0,-90.13
-2.0,4.5,-3.5,-136.885
-2.0,4.5,-3.0,-207.213
-2.0,4.5,-2.5,-307.22
-2.0,4.5,-2.0,-470.147
-2.0,4.5,-1.5,-633.892
-2.0,4.5,-1.0,-852.771
-2.0,4.5,-0.5,-738.196
-2.0,4.5,0.0,-913.307
-2.0,4.5,0.5,-682.767
-2.0,4.5,1.0,-906.345
-2.0,4.5,1.5,-734.755
-2.0,4.5,2.0,-868.957
-2.0,4.5,2.5,-761.581
-2.0,4.5,3.0,-789.309
-2.0,4.5,3.5,-851.668
-2.0,4.5,4.0,-618.722
-2.0,4.5,4.5,-746.038
-2.0,4.5,5.0,-505.978
-2.0,5.0,-5.0,-83.597
-2.0,5.0,-4.5,-82.232
-2.0,5.0,-4.0,-110.023
-2.0,5.0,-3.5,-148.15
-2.0,5.0,-3.0,-205.102
-2.0,5.0,-2.5,-303.478
-2.0,5.0,-2.0,-423.396
-2.0,5.0,-1.5,-622.085
-2.0,5.0,-1.0,-755.603
-2.0,5.0,-0.5,-827.354
-2.0,5.0,0.0,-778.719
-2.0,5.0,0.5,-862.155
-2.0,5.0,1.0,-756.97
-2.0,5.0,1.5,-883.74
-2.0,5.0,2.0,-771.002
-2.0,5.0,2.5,-806.087
-2.0,5.0,3.0,-786.526
-2.0,5.0,3.5,-724.447
-2.0,5.0,4.0,-756.814
-2.0,5.0,4.5,-604.942
-2.0,5.0,5.0,-716.835
-1.5,-5.0,-5.0,-417.069
-1.5,-5.0,-4.5,-471.495
-1.5,-5.0,-4.0,-570.122
-1.5,-5.0,-3.5,-668.991
-1.5,-5.0,-3.0,-718.938
-1.5,-5.0,-2.5,-717.995
-1.5,-5.0,-2.0,-775.951
-1.5,-5.0,-1.5,-757.639
-1.5,-5.0,-1.0,-1077.63
-1.5,-5.0,-0.5,-913.516
-1.5,-5.0,0.0,-1151.243
-1.5,-5.0,0.5,-811.257
-1.5,-5.0,1.0,-1067.648
-1.5,-5.0,1.5,-736.524
-1.5,-5.0,2.0,-1024.981
-1.5,-5.0,2.5,-718.196
-1.5,-5.0,3.0,-1033.543
-1.5,-5.0,3.5,-752.973
-1.5,-5.0,4.0,-1095.091
-1.5,-5.0,4.5,-841.153
-1.5,-5.0,5.0,-1209.999
-1.5,-4.5,-5.0,-398.061
-1.5,-4.5,-4.5,-452.357
-1.5,-4.5,-4.0,-551.098
-1.5,-4.5,-3.5,-649.735
-1.5,-4.5,-3.0,-699.035
-1.5,-4.5,-2.5,-694.893
-1.5,-4.5,-2.0,-744.307
-1.5,-4.5,-1.5,-693.592
-1.5,-4.5,-1.0,-952.991
-1.5,-4.5,-0.5,-714.24
-1.5,-4.5,0.0,-916.077
-1.5,-4.5,0.5,-561.472
-1.5,-4.5,1.0,-813.358
-1.5,-4.5,1.5,-481.385
-1.5,-4.5,2.0,-768.834
-1.5,-4.5,2.5,-462.122
-1.5,-4.5,3.0,-776.928
-1.5,-4.5,3.5,-496.408
-1.5,-4.5,4.0,-838.227
-1.5,-4.5,4.5,-584.398
-1.5,-4.5,5.0,-953.083
-1.5,-4.0,-5.0,-249.824
-1.5,-4.0,-4.5,-304.478
-1.5,-4.0,-4.0,-403.564
-1.5,-4.0,-3.5,-503.202
-1.5,-4.0,-3.0,-555.672
-1.5,-4.0,-2.5,-559.418
-1.5,-4.0,-2.0,-635.746
-1.5,-4.0,-1.5,-640.661
-1.5,-4.0,-1.0,-994.684
-1.5,-4.0,-0.5,-833.591
-1.5,-4.0,0.0,-1081.606
-1.5,-4.0,0.5,-745.526
-1.5,-4.0,1.0,-1003.021
-1.5,-4.0,1.5,-675.081
-1.5,-4.0,2.0,-962.332
-1.5,-4.0,2.5,-656.766
-1.5,-4.0,3.0,-970.841
-1.5,-4.0,3.5,-690.778
-1.5,-4.0,4.0,-1032.099
-1.5,-4.0,4.5,-778.733
-1.5,-4.0,5.0,-1147.081
-1.5,-3.5,-5.0,-422.458
-1.5,-3.5,-4.5,-477.188
-1.5,-3.5,-4.0,-576.259
-1.5,-3.5,-3.5,-675.333
-1.5,-3.5,-3.0,-726.177
-1.5,-3.5,-2.5,-722.796
-1.5,-3.5,-2.0,-778.899
-1.5,-3.5,-1.5,-721.267
-1.5,-3.5,-1.0,-963.713
-1.5,-3.5,-0.5,-694.711
-1.5,-3.5,0.0,-886.417
-1.5,-3.5,0.5,-532.662
-1.5,-3.5,1.0,-780.052
-1.5,-3.5,1.5,-453.454
-1.5,-3.5,2.0,-736.652
-1.5,-3.5,2.5,-431.949
-1.5,-3.5,3.0,-743.216
-1.5,-3.5,3.5,-463.422
-1.5,-3.5,4.0,-803.129
-1.5,-3.5,4.5,-550.322
-1.5,-3.5,5.0,-917.812
-1.5,-3.0,-5.0,-439.375
-1.5,-3.0,-4.5,-493.153
-1.5,-3.0,-4.0,-593.369
-1.5,-3.0,-3.5,-693.052
-1.5,-3.0,-3.0,-746.522
-1.5,-3.0,-2.5,-752.207
-1.5,-3.0,-2.0,-828.15
-1.5,-3.0,-1.5,-813.786
-1.5,-3.0,-1.0,-1098.606
-1.5,-3.0,-0.5,-872.049
-1.5,-3.0,0.0,-1078.556
-1.5,-3.0,0.5,-743.889
-1.5,-3.0,1.0,-990.397
-1.5,-3.0,1.5,-676.646
-1.5,-3.0,2.0,-956.128
-1.5,-3.0,2.5,-656.633
-1.5,-3.0,3.0,-963.764
-1.5,-3.0,3.5,-686.328
-1.5,-3.0,4.0,-1023.22
-1.5,-3.0,4.5,-772.972
-1.5,-3.0,5.0,-1138.334
-1.5,-2.5,-5.0,-574.829
-1.5,-2.5,-4.5,-634.875
-1.5,-2.5,-4.0,-730.436
-1.5,-2.5,-3.5,-829.824
-1.5,-2.5,-3.0,-883.373
-1.5,-2.5,-2.5,-874.186
-1.5,-2.5,-2.0,-934.819
-1.5,-2.5,-1.5,-853.491
-1.5,-2.5,-1.0,-1039.016
-1.5,-2.5,-0.5,-744.079
-1.5,-2.5,0.0,-900.301
-1.5,-2.5,0.5,-567.883
-1.5,-2.5,1.0,-795.223
-1.5,-2.5,1.5,-499.966
-1.5,-2.5,2.0,-765.603
-1.5,-2.5,2.5,-473.96
-1.5,-2.5,3.0,-769.026
-1.5,-2.5,3.5,-494.845
-1.5,-2.5,4.0,-824.151
-1.5,-2.5,4.5,-578.302
-1.5,-2.5,5.0,-938.862
-1.5,-2.0,-5.0,-632.361
-1.5,-2.0,-4.5,-672.225
-1.5,-2.0,-4.0,-779.621
-1.5,-2.0,-3.5,-873.901
-1.5,-2.0,-3.0,-919.36
-1.5,-2.0,-2.5,-932.554
-1.5,-2.0,-2.0,-968.263
-1.5,-2.0,-1.5,-944.044
-1.5,-2.0,-1.0,-1098.434
-1.5,-2.0,-0.5,-865.373
-1.5,-2.0,0.0,-1013.554
-1.5,-2.0,0.5,-738.073
-1.5,-2.0,1.0,-960.419
-1.5,-2.0,1.5,-724.515
-1.5,-2.0,2.0,-980.505
-1.5,-2.0,2.5,-719.547
-1.5,-2.0,3.0,-999.666
-1.5,-2.0,3.5,-740.86
-1.5,-2.0,4.0,-1058.931
-1.5,-2.0,4.5,-826.812
-1.5,-2.0,5.0,-1177.951
-1.5,-1.5,-5.0,-623.869
-1.5,-1.5,-4.5,-715.154
-1.5,-1.5,-4.0,-784.368
-1.5,-1.5,-3.5,-880.749
-1.5,-1.5,-3.0,-937.865
-1.5,-1.5,-2.5,-892.622
-1.5,-1.5,-2.0,-958.393
-1.5,-1.5,-1.5,-856.753
-1.5,-1.5,-1.0,-979.218
-1.5,-1.5,-0.5,-724.669
-1.5,-1.5,0.0,-831.624
-1.5,-1.5,0.5,-584.136
-1.5,-1.5,1.0,-771.675
-1.5,-1.5,1.5,-600.976
-1.5,-1.5,2.0,-823.594
-1.5,-1.5,2.5,-600.961
-1.5,-1.5,3.0,-839.771
-1.5,-1.5,3.5,-605.226
-1.5,-1.5,4.0,-885.29
-1.5,-1.5,4.5,-689.348
-1.5,-1.5,5.0,-998.34
-1.5,-1.0,-5.0,-735.569
-1.5,-1.0,-4.5,-719.381
-1.5,-1.0,-4.0,-844.063
-1.5,-1.0,-3.5,-912.399
-1.5,-1.0,-3.0,-929.346
-1.5,-1.0,-2.5,-968.515
-1.5,-1.0,-2.0,-933.327
-1.5,-1.0,-1.5,-953.379
-1.5,-1.0,-1.0,-998.327
-1.5,-1.0,-0.5,-814.607
-1.5,-1.0,0.0,-880.705
-1.5,-1.0,0.5,-699.495
-1.5,-1.0,1.0,-854.314
-1.5,-1.0,1.5,-798.489
-1.5,-1.0,2.0,-985.953
-1.5,-1.0,2.5,-851.552
-1.5,-1.0,3.0,-1040.719
-1.5,-1.0,3.5,-850.185
-1.5,-1.0,4.0,-1097.735
-1.5,-1.0,4.5,-915.558
-1.5,-1.0,5.0,-1212.691
-1.5,-0.5,-5.0,-715.429
-1.5,-0.5,-4.5,-832.512
-1.5,-0.5,-4.0,-845.547
-1.5,-0.5,-3.5,-913.554
-1.5,-0.5,-3.0,-953.561
-1.5,-0.5,-2.5,-879.883
-1.5,-0.5,-2.0,-921.805
-1.5,-0.5,-1.5,-847.329
-1.5,-0.5,-1.0,-914.772
-1.5,-0.5,-0.5,-699.835
-1.5,-0.5,0.0,-754.512
-1.5,-0.5,0.5,-570.423
-1.5,-0.5,1.0,-708.864
-1.5,-0.5,1.5,-696.194
-1.5,-0.5,2.0,-864.667
-1.5,-0.5,2.5,-780.512
-1.5,-0.5,3.0,-898.659
-1.5,-0.5,3.5,-789.714
-1.5,-0.5,4.0,-882.54
-1.5,-0.5,4.5,-884.876
-1.5,-0.5,5.0,-911.878
-1.5,0.0,-5.0,-776.213
-1.5,0.0,-4.5,-765.639
-1.5,0.0,-4.0,-840.373
-1.5,0.0,-3.5,-886.089
-1.5,0.0,-3.0,-908.525
-1.5,0.0,-2.5,-938.762
-1.5,0.0,-2.0,-931.489
-1.5,0.0,-1.5,-952.139
-1.5,0.0,-1.0,-979.644
-1.5,0.0,-0.5,-810.443
-1.5,0.0,0.0,-826.008
-1.5,0.0,0.5,-691.797
-1.5,0.0,1.0,-771.388
-1.5,0.0,1.5,-856.991
-1.5,0.0,2.0,-948.116
-1.5,0.0,2.5,-958.263
-1.5,0.0,3.0,-1006.72
-1.5,0.0,3.5,-887.439
-1.5,0.0,4.0,-1016.664
-1.5,0.0,4.5,-823.436
-1.5,0.0,5.0,-1049.913
-1.5,0.5,-5.0,-642.936
-1.5,0.5,-4.5,-654.632
-1.5,0.5,-4.0,-704.375
-1.5,0.5,-3.5,-747.57
-1.5,0.5,-3.0,-774.807
-1.5,0.5,-2.5,-788.467
-1.5,0.5,-2.0,-788.903
-1.5,0.5,-1.5,-789.185
-1.5,0.5,-1.0,-821.808
-1.5,0.5,-0.5,-632.838
-1.5,0.5,0.0,-667.144
-1.5,0.5,0.5,-498.352
-1.5,0.5,1.0,-622.338
-1.5,0.5,1.5,-664.959
-1.5,0.5,2.0,-812.109
-1.5,0.5,2.5,-797.233
-1.5,0.5,3.0,-819.946
-1.5,0.5,3.5,-812.041
-1.5,0.5,4.0,-701.959
-1.5,0.5,4.5,-861.039
-1.5,0.5,5.0,-625.625
-1.5,1.0,-5.0,-473.566
-1.5,1.0,-4.5,-558.635
-1.5,1.0,-4.0,-562.361
-1.5,1.0,-3.5,-622.85
-1.5,1.0,-3.0,-686.639
-1.5,1.0,-2.5,-681.102
-1.5,1.0,-2.0,-747.099
-1.5,1.0,-1.5,-729.761
-1.5,1.0,-1.0,-779.212
-1.5,1.0,-0.5,-602.813
-1.5,1.0,0.0,-608.945
-1.5,1.0,0.5,-481.967
-1.5,1.0,1.0,-548.575
-1.5,1.0,1.5,-681.095
-1.5,1.0,2.0,-740.403
-1.5,1.0,2.5,-796.575
-1.5,1.0,3.0,-785.934
-1.5,1.0,3.5,-708.314
-1.5,1.0,4.0,-759.414
-1.5,1.0,4.5,-617.906
-1.5,1.0,5.0,-744.383
-1.5,1.5,-5.0,-428.885
-1.5,1.5,-4.5,-375.89
-1.5,1.5,-4.0,-463.1
-1.5,1.5,-3.5,-503.071
-1.5,1.5,-3.0,-534.495
-1.5,1.5,-2.5,-627.729
-1.5,1.5,-2.0,-611.612
-1.5,1.5,-1.5,-677.542
-1.5,1.5,-1.0,-687.752
-1.5,1.5,-0.5,-528.799
-1.5,1.5,0.0,-536.085
-1.5,1.5,0.5,-386.445
-1.5,1.5,1.0,-485.613
-1.5,1.5,1.5,-591.767
-1.5,1.5,2.0,-693.932
-1.5,1.5,2.5,-713.916
-1.5,1.5,3.0,-699.556
-1.5,1.5,3.5,-670.705
-1.5,1.5,4.0,-613.441
-1.5,1.5,4.5,-629.62
-1.5,1.5,5.0,-560.88
-1.5,2.0,-5.0,-238.849
-1.5,2.0,-4.5,-334.286
-1.5,2.0,-4.0,-327.58
-1.5,2.0,-3.5,-395.705
-1.5,2.0,-3.0,-486.012
-1.5,2.0,-2.5,-501.203
-1.5,2.0,-2.0,-633.42
-1.5,2.0,-1.5,-623.101
-1.5,2.0,-1.0,-716.163
-1.5,2.0,-0.5,-525.711
-1.5,2.0,0.0,-565.778
-1.5,2.0,0.5,-398.745
-1.5,2.0,1.0,-527.559
-1.5,2.0,1.5,-594.984
-1.5,2.0,2.0,-722.338
-1.5,2.0,2.5,-700.478
-1.5,2.0,3.0,-677.486
-1.5,2.0,3.5,-668.967
-1.5,2.0,4.0,-545.7
-1.5,2.0,4.5,-637.843
-1.5,2.0,5.0,-467.961
-1.5,2.5,-5.0,-217.665
-1.5,2.5,-4.5,-185.983
-1.5,2.5,-4.0,-265.478
-1.5,2.5,-3.5,-318.196
-1.5,2.5,-3.0,-377.515
-1.5,2.5,-2.5,-516.642
-1.5,2.5,-2.0,-567.422
-1.5,2.5,-1.5,-712.288
-1.5,2.5,-1.0,-733.304
-1.5,2.5,-0.5,-657.288
-1.5,2.5,0.0,-602.269
-1.5,2.5,0.5,-582.141
-1.5,2.5,1.0,-541.738
-1.5,2.5,1.5,-772.848
-1.5,2.5,2.0,-672.736
-1.5,2.5,2.5,-762.94
-1.5,2.5,3.0,-698.244
-1.5,2.5,3.5,-558.795
-1.5,2.5,4.0,-693.623
-1.5,2.5,4.5,-398.705
-1.5,2.5,5.0,-675.217
-1.5,3.0,-5.0,-73.277
-1.5,3.0,-4.5,-118.332
-1.5,3.0,-4.0,-166.242
-1.5,3.0,-3.5,-245.258
-1.5,3.0,-3.0,-345.617
-1.5,3.0,-2.5,-426.983
-1.5,3.0,-2.0,-618.026
-1.5,3.0,-1.5,-691.872
-1.5,3.0,-1.0,-877.026
-1.5,3.0,-0.5,-659.164
-1.5,3.0,0.0,-844.581
-1.5,3.0,0.5,-527.675
-1.5,3.0,1.0,-859.129
-1.5,3.0,1.5,-620.145
-1.5,3.0,2.0,-894.349
-1.5,3.0,2.5,-690.506
-1.5,3.0,3.0,-663.017
-1.5,3.0,3.5,-737.874
-1.5,3.0,4.0,-396.268
-1.5,3.0,4.5,-756.176
-1.5,3.0,5.0,-259.9
-1.5,3.5,-5.0,-10.803
-1.5,3.5,-4.5,-29.401
-1.5,3.5,-4.0,-116.406
-1.5,3.5,-3.5,-194.599
-1.5,3.5,-3.0,-274.66
-1.5,3.5,-2.5,-412.354
-1.5,3.5,-2.0,-542.546
-1.5,3.5,-1.5,-762.211
-1.5,3.5,-1.0,-810.287
-1.5,3.5,-0.5,-887.098
-1.5,3.5,0.0,-674.871
-1.5,3.5,0.5,-915.926
-1.5,3.5,1.0,-560.033
-1.5,3.5,1.5,-1002.514
-1.5,3.5,2.0,-631.806
-1.5,3.5,2.5,-820.8
-1.5,3.5,3.0,-739.983
-1.5,3.5,3.5,-512.138
-1.5,3.5,4.0,-808.565
-1.5,3.5,4.5,-267.962
-1.5,3.5,5.0,-786.885
-1.5,4.0,-5.0,-17.167
-1.5,4.0,-4.5,-34.901
-1.5,4.0,-4.0,-93.614
-1.5,4.0,-3.5,-160.501
-1.5,4.0,-3.0,-240.148
-1.5,4.0,-2.5,-340.028
-1.5,4.0,-2.0,-513.722
-1.5,4.0,-1.5,-637.804
-1.5,4.0,-1.0,-903.962
-1.5,4.0,-0.5,-644.007
-1.5,4.0,0.0,-1005.379
-1.5,4.0,0.5,-498.533
-1.5,4.0,1.0,-1033.52
-1.5,4.0,1.5,-554.309
-1.5,4.0,2.0,-945.654
-1.5,4.0,2.5,-670.006
-1.5,4.0,3.0,-736.131
-1.5,4.0,3.5,-948.253
-1.5,4.0,4.0,-389.054
-1.5,4.0,4.5,-828.252
-1.5,4.0,5.0,-218.126
-1.5,4.5,-5.0,-55.812
-1.5,4.5,-4.5,-68.042
-1.5,4.5,-4.0,-101.893
-1.5,4.5,-3.5,-152.264
-1.5,4.5,-3.0,-223.443
-1.5,4.5,-2.5,-328.602
-1.5,4.5,-2.0,-478.055
-1.5,4.5,-1.5,-711.148
-1.5,4.5,-1.0,-788.58
-1.5,4.5,-0.5,-987.591
-1.5,4.5,0.0,-684.822
-1.5,4.5,0.5,-1053.733
-1.5,4.5,1.0,-582.957
-1.5,4.5,1.5,-1033.478
-1.5,4.5,2.0,-636.432
-1.5,4.5,2.5,-844.709
-1.5,4.5,3.0,-865.542
-1.5,4.5,3.5,-666.334
-1.5,4.5,4.0,-891.608
-1.5,4.5,4.5,-341.612
-1.5,4.5,5.0,-784.36
-1.5,5.0,-5.0,-88.381
-1.5,5.0,-4.5,-90.919
-1.5,5.0,-4.0,-118.617
-1.5,5.0,-3.5,-158.693
-1.5,5.0,-3.0,-218.238
-1.5,5.0,-2.5,-314.011
-1.5,5.0,-2.0,-453.441
-1.5,5.0,-1.5,-614.504
-1.5,5.0,-1.0,-882.626
-1.5,5.0,-0.5,-726.663
-1.5,5.0,0.0,-1029.082
-1.5,5.0,0.5,-655.536
-1.5,5.0,1.0,-1004.97
-1.5,5.0,1.5,-679.868
-1.5,5.0,2.0,-888.561
-1.5,5.0,2.5,-720.824
-1.5,5.0,3.0,-745.075
-1.5,5.0,3.5,-826.609
-1.5,5.0,4.0,-537.966
-1.5,5.0,4.5,-743.816
-1.5,5.0,5.0,-415.769
-1.0,-5.0,-5.0,-398.165
-1.0,-5.0,-4.5,-452.38
-1.0,-5.0,-4.0,-551.023
-1.0,-5.0,-3.5,-649.933
-1.0,-5.0,-3.0,-699.21
-1.0,-5.0,-2.5,-700.882
-1.0,-5.0,-2.0,-758.434
-1.0,-5.0,-1.5,-778.959
-1.0,-5.0,-1.0,-1182.941
-1.0,-5.0,-0.5,-1210.064
-1.0,-5.0,0.0,-1550.746
-1.0,-5.0,0.5,-1267.899
-1.0,-5.0,1.0,-1536.865
-1.0,-5.0,1.5,-1212.402
-1.0,-5.0,2.0,-1502.349
-1.0,-5.0,2.5,-1196.417
-1.0,-5.0,3.0,-1511.951
-1.0,-5.0,3.5,-1231.562
-1.0,-5.0,4.0,-1573.722
-1.0,-5.0,4.5,-1319.873
-1.0,-5.0,5.0,-1688.733
-1.0,-4.5,-5.0,-378.769
-1.0,-4.5,-4.5,-433.334
-1.0,-4.5,-4.0,-531.937
-1.0,-4.5,-3.5,-630.966
-1.0,-4.5,-3.0,-680.318
-1.0,-4.5,-2.5,-680.116
-1.0,-4.5,-2.0,-735.18
-1.0,-4.5,-1.5,-737.085
-1.0,-4.5,-1.0,-1099.198
-1.0,-4.5,-0.5,-1044.839
-1.0,-4.5,0.0,-1331.699
-1.0,-4.5,0.5,-1022.42
-1.0,-4.5,1.0,-1283.392
-1.0,-4.5,1.5,-957.088
-1.0,-4.5,2.0,-1245.764
-1.0,-4.5,2.5,-940.016
-1.0,-4.5,3.0,-1255.009
-1.0,-4.5,3.5,-974.786
-1.0,-4.5,4.0,-1316.657
-1.0,-4.5,4.5,-1063.005
-1.0,-4.5,5.0,-1431.706
-1.0,-4.0,-5.0,-230.28
-1.0,-4.0,-4.5,-284.797
-1.0,-4.0,-4.0,-384.501
-1.0,-4.0,-3.5,-484.437
-1.0,-4.0,-3.0,-535.831
-1.0,-4.0,-2.5,-542.296
-1.0,-4.0,-2.0,-615.916
-1.0,-4.0,-1.5,-664.61
-1.0,-4.0,-1.0,-1112.196
-1.0,-4.0,-0.5,-1141.959
-1.0,-4.0,0.0,-1484.264
-1.0,-4.0,0.5,-1199.194
-1.0,-4.0,1.0,-1468.657
-1.0,-4.0,1.5,-1148.193
-1.0,-4.0,2.0,-1437.301
-1.0,-4.0,2.5,-1133.426
-1.0,-4.0,3.0,-1447.867
-1.0,-4.0,3.5,-1168.462
-1.0,-4.0,4.0,-1509.898
-1.0,-4.0,4.5,-1256.955
-1.0,-4.0,5.0,-1625.306
-1.0,-3.5,-5.0,-403.197
-1.0,-3.5,-4.5,-457.891
-1.0,-3.5,-4.0,-557.837
-1.0,-3.5,-3.5,-657.574
-1.0,-3.5,-3.0,-708.367
-1.0,-3.5,-2.5,-711.405
-1.0,-3.5,-2.0,-774.793
-1.0,-3.5,-1.5,-784.346
-1.0,-3.5,-1.0,-1138.93
-1.0,-3.5,-0.5,-1040.917
-1.0,-3.5,0.0,-1300.639
-1.0,-3.5,0.5,-985.811
-1.0,-3.5,1.0,-1241.783
-1.0,-3.5,1.5,-923.471
-1.0,-3.5,2.0,-1208.655
-1.0,-3.5,2.5,-906.765
-1.0,-3.5,3.0,-1218.49
-1.0,-3.5,3.5,-939.988
-1.0,-3.5,4.0,-1279.835
-1.0,-3.5,4.5,-1027.894
-1.0,-3.5,5.0,-1395.325
-1.0,-3.0,-5.0,-419.681
-1.0,-3.0,-4.5,-477.829
-1.0,-3.0,-4.0,-575.465
-1.0,-3.0,-3.5,-676.213
-1.0,-3.0,-3.0,-731.055
-1.0,-3.0,-2.5,-736.697
-1.0,-3.0,-2.0,-824.149
-1.0,-3.0,-1.5,-861.235
-1.0,-3.0,-1.0,-1260.783
-1.0,-3.0,-0.5,-1189.825
-1.0,-3.0,0.0,-1466.751
-1.0,-3.0,0.5,-1175.027
-1.0,-3.0,1.0,-1434.415
-1.0,-3.0,1.5,-1134.936
-1.0,-3.0,2.0,-1418.509
-1.0,-3.0,2.5,-1125.176
-1.0,-3.0,3.0,-1433.483
-1.0,-3.0,3.5,-1159.133
-1.0,-3.0,4.0,-1496.276
-1.0,-3.0,4.5,-1248.12
-1.0,-3.0,5.0,-1612.955
-1.0,-2.5,-5.0,-571.594
-1.0,-2.5,-4.5,-612.802
-1.0,-2.5,-4.0,-720.237
-1.0,-2.5,-3.5,-816.644
-1.0,-2.5,-3.0,-863.342
-1.0,-2.5,-2.5,-883.665
-1.0,-2.5,-2.0,-928.74
-1.0,-2.5,-1.5,-958.194
-1.0,-2.5,-1.0,-1213.346
-1.0,-2.5,-0.5,-1062.701
-1.0,-2.5,0.0,-1255.868
-1.0,-2.5,0.5,-968.898
-1.0,-2.5,1.0,-1209.47
-1.0,-2.5,1.5,-938.118
-1.0,-2.5,2.0,-1210.454
-1.0,-2.5,2.5,-931.069
-1.0,-2.5,3.0,-1228.13
-1.0,-2.5,3.5,-960.43
-1.0,-2.5,4.0,-1289.822
-1.0,-2.5,4.5,-1048.382
-1.0,-2.5,5.0,-1407.089
-1.0,-2.0,-5.0,-591.188
-1.0,-2.0,-4.5,-688.151
