id,x0,x1,x2,fitness-2.5,fitness-3,fitness-4,fitness-1,fitness0.5,fitness0,fitness1.5,fitness1,fitness2,fitness2.5,fitness-1.5,fitness-0.5,fitness3,fitness3.5,fitness5,fitness4,fitness4.5,fitness-2,fitness-3.5
187069,-1.65886,5,4.84126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3342.301,NA,NA,NA
187293,-1.72781,4.92682,4.25922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2049.94,NA,NA,NA,NA
187378,-2.01494,4.86728,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7386.764,NA,NA,NA,NA
187658,-0.957844,4.64704,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6648.856,NA,NA,NA,NA
187773,-2.03231,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5489.846,NA,NA,NA,NA
188039,-0.540563,4.86927,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6013.392,NA,NA,NA,NA
188292,-0.795021,5,3.74677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4779.334,NA,NA,NA,NA
188508,-0.73589,5,3.64977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3177.429,NA,NA,NA,NA
188607,-0.529561,5,4.74058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4390.877,NA,NA,NA,NA
188915,-2.08895,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6551.844,NA,NA,NA,NA
189055,-1.64388,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3131.396,NA,NA
189227,-0.324987,4.74654,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2802.19,NA,NA,NA
189368,-0.069972,3.1247,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254.182,NA,NA
189712,-0.239467,3.37132,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.7,NA,NA,NA,NA,NA
189825,1.13774,4.5801,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329.578,NA,NA,NA,NA
189992,0.26251,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3035.469,NA,NA,NA,NA
190140,0.563896,5,4.96571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297.737,NA,NA,NA,NA
190359,-0.305787,5,3.92256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441.468,NA,NA
190601,-0.130811,4.04286,4.80159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1504.326,NA,NA,NA,NA
190723,-1.19442,4.33974,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2563.941,NA,NA,NA,NA
190964,-0.910979,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11190.779,NA,NA,NA,NA
191178,-1.36734,3.75509,4.05922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,878.527,NA,NA,NA,NA
191447,-1.91351,5,4.91425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5925.736,NA,NA,NA,NA
191545,-0.668315,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14019.373,NA,NA,NA,NA
191889,-0.395196,5,4.3507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1700.039,NA,NA,NA,NA
191945,-1.80496,5,4.31701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540.128,NA,NA
192302,-0.818451,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13007.122,NA,NA,NA,NA
192438,-2.07578,4.577,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1736.572,NA,NA,NA,NA
192668,-2.36863,4.72085,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,656.468,NA,NA,NA
192827,-1.84084,5,3.76295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.674,NA,NA,NA
192995,-1.00288,5,3.24633,NA,NA,NA,NA,NA,NA,NA,NA,249.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193238,-0.968529,5,4.86867,NA,NA,NA,NA,494.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193339,-0.0257786,4.89737,5,NA,NA,NA,NA,2101.593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193569,1.2597,5,4.19233,NA,NA,NA,2004.085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193896,-0.597681,5,2.90441,NA,NA,NA,325.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194030,-2.57051,5,3.51669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.293,NA,NA,NA,NA,NA,NA,NA,NA
194231,-2.18729,5,3.83772,NA,NA,NA,565.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194482,-3.99314,5,5,NA,NA,NA,NA,NA,2289.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194541,-1.84858,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,956.951,NA,NA,NA,NA,NA,NA,NA,NA
194818,0.238645,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000.572,NA,NA,NA,NA,NA,NA,NA
195063,-0.930961,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4226.715,NA,NA,NA,NA,NA,NA,NA
195311,-2.20399,5,4.25319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006.281,NA,NA,NA,NA,NA,NA,NA
195490,-2.6262,5,5,NA,NA,NA,2752.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195664,-1.94254,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6460.527,NA,NA,NA,NA,NA,NA,NA,NA
195808,-2.0112,5,4.99201,1483.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196086,-1.31313,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3392.946,NA
196289,0.0382355,5,5,NA,NA,NA,3829.085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196329,-0.00178121,4.72156,4.94194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2913.451,NA,NA,NA,NA,NA,NA,NA
196522,-0.48425,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1702.998,NA,NA,NA,NA,NA,NA,NA,NA
196842,1.6011,3.59309,5,NA,NA,NA,55.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197024,1.80914,4.31782,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1819.232,NA,NA,NA,NA,NA,NA,NA,NA
197268,2.79333,5,4.55385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.472,NA,NA,NA,NA,NA,NA,NA
197479,3.89064,5,5,NA,NA,NA,NA,NA,NA,664.891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197690,5,4.73905,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,623.728,NA,NA,NA,NA,NA,NA,NA,NA,NA
197839,5,3.19699,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,628.642,NA,NA,NA
198011,4.6467,2.94815,4.87985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.67,NA,NA,NA
198177,5,3.22137,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,968.063,NA,NA,NA,NA,NA
198386,5,4.37811,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5515.682,NA,NA,NA,NA
198553,5,3.6277,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1097.539,NA,NA,NA
198878,3.94178,2.41057,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276.005,NA,NA,NA,NA
198925,2.51266,3.70234,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.768,NA,NA,NA,NA
199236,2.62157,4.34222,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,629.767,NA,NA,NA,NA
199451,3.56974,4.30081,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.938,NA,NA
199663,5,4.17358,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4574.306,NA,NA,NA,NA
199904,5,3.88729,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2258.835,NA,NA,NA,NA
