id,x0,x1,x2,fitness-2,fitness-1,fitness-2.5,fitness-1.5,fitness-3.5,fitness-5,fitness-4,fitness-4.5,fitness-3,fitness1,fitness0.5,fitness-0.5,fitness0,fitness2,fitness2.5,fitness3.5,fitness5,fitness4.5,fitness4,fitness3,fitness1.5
174042,-0.271918,5,3.73326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483.831,NA,NA,NA,NA,NA
174317,0.0693799,5,4.43847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.442,NA,NA,NA,NA,NA
174376,2.47953,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.532,NA
174552,3.45845,4.56261,4.12431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.629,NA,NA,NA,NA,NA,NA,NA
174820,4.29502,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,594.815,NA
175075,4.37411,4.87295,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1737.07,NA,NA,NA,NA,NA
175321,4.65039,4.36331,4.68133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1078.306,NA,NA
175393,4.47591,4.68951,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376.277,NA,NA,NA,NA,NA
175628,3.62941,3.14884,4.79718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,828.894,NA,NA,NA,NA
175796,3.01136,1.13964,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.639,NA,NA,NA,NA
176110,3.70585,0.470102,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,597.076,NA,NA,NA
176314,3.83382,-0.775392,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4397.663,NA,NA,NA,NA
176482,3.18371,0.908885,3.69334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292.275,NA,NA,NA,NA
176619,5,0.90903,4.45536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262.621,NA,NA
176882,5,0.863416,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1207.717,NA,NA,NA,NA,NA
177090,5,0.841404,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1179.489,NA,NA,NA,NA,NA
177243,4.73561,2.18141,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2739.437,NA,NA,NA,NA
177420,5,1.56565,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.057,NA,NA
177618,4.43295,1.7076,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.501,NA,NA,NA
177872,5,2.79621,4.27194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1514.107,NA,NA,NA,NA
177945,4.63994,5,4.33822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3469.601,NA,NA,NA,NA
178163,4.87469,4.37807,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7050.724,NA,NA,NA,NA
178343,4.52698,4.02756,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.606,NA,NA,NA,NA
178557,3.57806,5,4.39539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436.532,NA,NA,NA,NA
178783,4.47173,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1616.686,NA,NA,NA,NA
179029,3.65464,4.54229,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.424,NA,NA,NA
179301,2.05267,5,3.41167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.575,NA,NA,NA
179512,3.71851,5,2.29997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.363,NA
179538,4.24145,5,3.57292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,678.524,NA,NA,NA,NA
179906,3.44804,4.87432,3.82046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.981,NA,NA,NA,NA
180061,3.71144,4.69687,4.04643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,522.585,NA,NA,NA,NA
180302,4.90491,5,4.15194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5385.505,NA,NA,NA,NA
180375,5,4.43464,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2926.193,NA,NA,NA,NA
180697,3.36499,4.96018,4.8759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4121.974,NA,NA,NA
180808,2.35661,5,4.76629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3880.574,NA,NA,NA,NA
180997,1.86955,4.20149,4.7472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1481.268,NA,NA,NA,NA
181222,2.10539,5,2.92391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.94,NA,NA,NA,NA
181363,1.68013,4.35613,4.88434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1244.753,NA,NA,NA,NA
181623,1.21667,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2049.147,NA,NA,NA,NA
181739,1.46176,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,524.278,NA,NA,NA
181990,2.48071,5,4.98759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1180.217,NA,NA,NA,NA
182269,1.9044,5,4.37791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.683,NA,NA,NA,NA
182342,1.3343,4.51657,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.026,NA,NA,NA,NA
182549,0.33291,4.98295,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3717.708,NA,NA,NA,NA
182863,0.34833,4.59988,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1596.914,NA,NA,NA,NA
183082,-0.259566,4.41719,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2650.497,NA,NA,NA
183293,0.171376,5,4.62756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,762.168,NA,NA,NA
183408,-0.641223,5,4.65038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6877.604,NA,NA,NA,NA
183533,-0.265152,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4488.532,NA,NA,NA
183853,-0.689555,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14974.725,NA,NA,NA,NA
183989,-1.5916,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3994.556,NA,NA,NA
184217,-2.27771,5,4.57679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.54,NA,NA,NA,NA
184505,-1.95819,4.87645,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7038.478,NA,NA,NA,NA
184730,-1.95687,4.75784,4.9032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8070.472,NA,NA,NA,NA
184793,-0.910675,4.881,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14832.773,NA,NA,NA,NA
184956,-0.787924,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13034.309,NA,NA,NA,NA
185133,-0.0333485,4.38066,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3369.305,NA,NA,NA,NA
185432,-0.772295,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3357.415,NA,NA
185574,-2.09467,4.29846,4.9313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1413.662,NA,NA,NA,NA,NA
185769,-1.71439,4.047,3.81029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-87.952,NA,NA,NA
185935,-0.886806,5,4.69022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10924.173,NA,NA,NA,NA
186175,-1.18538,5,4.21584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2290.766,NA,NA,NA,NA
186504,-2.09955,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4747.902,NA,NA,NA,NA
186642,-1.19968,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2852.414,NA,NA
186767,-1.06741,4.81121,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5613.659,NA,NA,NA,NA
186988,-0.437837,5,4.20641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,556.281,NA,NA,NA,NA
187279,0.299715,4.94644,4.8332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5350.153,NA,NA,NA,NA
187510,1.18512,3.85635,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515.758,NA,NA,NA,NA
187584,0.529174,4.72388,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.98,NA,NA,NA,NA
187864,-0.776044,5,4.74033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14496.885,NA,NA,NA,NA
188120,-2.46558,5,3.22238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1087.852,NA,NA,NA,NA
188141,-1.32328,5,3.26362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3752.608,NA,NA,NA,NA
188507,-0.855954,5,4.56834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3702.215,NA,NA,NA,NA
188567,-0.924735,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14076.535,NA,NA,NA,NA
188833,-1.64231,4.63108,4.28468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2365.184,NA,NA,NA,NA
189042,-1.22761,4.95663,4.40762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3088.976,NA,NA,NA,NA
189280,-2.11912,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4397.229,NA,NA,NA,NA
189478,-1.46881,4.27604,4.5688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2145.473,NA,NA,NA,NA
189610,-0.773891,5,3.59598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1916.442,NA,NA,NA,NA
189901,-1.10671,3.87292,3.96933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.992,NA,NA,NA,NA
190027,-0.333528,5,4.9237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3034.98,NA,NA
190206,0.329203,4.94114,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4212.643,NA,NA,NA,NA
190375,0.248566,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,653.352,NA,NA,NA
190716,0.165603,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1161.001,NA,NA,NA,NA
190781,0.829239,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1259.524,NA,NA,NA,NA,NA
191053,3.5625,5,4.78679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.38,NA,NA,NA,NA,NA
191293,3.54705,5,4.70072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.739,NA
191466,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2540.113,NA,NA,NA,NA,NA,NA
191677,4.75502,4.96266,4.86906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4216.814,NA,NA,NA,NA,NA,NA,NA
191813,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2137.89
192019,3.69655,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,726.11,NA,NA,NA,NA,NA,NA,NA
192181,2.59573,3.37445,4.23703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.121,NA,NA,NA,NA,NA
192380,3.19786,4.00515,3.9228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.854,NA,NA,NA,NA,NA,NA,NA
192718,3.15985,4.54294,4.28327,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192842,4.16806,4.37958,3.60313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192945,4.18379,4.2151,4.6917,NA,2426.437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193155,4.68503,3.68704,4.94503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,926.795,NA,NA,NA,NA,NA,NA,NA,NA
193366,5,4.32728,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4568.199,NA,NA,NA,NA,NA,NA,NA,NA
193713,5,4.84832,4.95788,NA,8620.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193731,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3526.276,NA,NA,NA,NA,NA,NA,NA,NA,NA
193943,5,5,4.16169,NA,NA,NA,5715.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194231,4.49381,5,4.99133,NA,457.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194426,5,5,5,NA,NA,NA,NA,NA,NA,1006.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194692,5,4.78677,3.96299,NA,NA,NA,NA,NA,NA,NA,NA,213.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194841,4.80438,5,3.43737,NA,NA,NA,NA,639.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195030,5,5,3.91468,NA,NA,NA,NA,NA,518.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195275,5,4.37427,4.56225,NA,NA,NA,NA,NA,NA,NA,274.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195511,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,2242.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195640,5,3.75647,5,NA,NA,NA,NA,NA,NA,NA,NA,1179.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195881,5,3.16883,5,NA,NA,941.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195977,5,4.16641,4.09523,NA,NA,NA,NA,NA,NA,434.977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196133,5,4.91259,3.76249,NA,NA,NA,NA,182.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196413,5,4.82438,4.60832,NA,NA,NA,NA,NA,NA,1635.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196614,3.7287,5,4.29033,NA,NA,719.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196783,3.93989,5,4.65461,NA,NA,NA,NA,NA,NA,NA,NA,320.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197078,3.35372,4.8641,5,NA,NA,NA,506.977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197313,3.32085,4.76604,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3331.307,NA,NA,NA,NA,NA,NA,NA,NA
197468,4.34571,5,4.47634,NA,1255.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197707,3.66078,5,4.77035,NA,3341.891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197865,3.4369,3.61191,5,NA,NA,NA,379.821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198047,4.9128,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11990.045,NA,NA,NA,NA,NA,NA,NA,NA,NA
198131,3.88963,4.55496,5,NA,452.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198467,3.87123,4.23753,4.99025,NA,NA,NA,1609.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198620,3.91022,4.17128,5,NA,NA,NA,1261.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198793,3.56943,5,4.11143,NA,229.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198957,2.52066,5,4.45429,NA,NA,NA,NA,NA,NA,NA,NA,46.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199192,2.82996,5,4.0567,NA,NA,NA,NA,NA,NA,-20.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199394,4.11224,4.17407,3.22079,NA,NA,NA,NA,94.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199711,5,4.32889,5,NA,NA,NA,NA,336.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199930,4.19749,3.99981,5,NA,NA,NA,NA,-22.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
