id,x0,x1,x2,fitness2,fitness2.5,fitness1.5,fitness1,fitness0.5,fitness3,fitness3.5,fitness4,fitness4.5,fitness5,fitness0,fitness-0.5,fitness-1.5,fitness-3,fitness-5,fitness-4.5,fitness-4,fitness-3.5,fitness-2,fitness-1,fitness-2.5
167295,4.85586,-5,0.12137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167583,5,-5,0.607699,NA,NA,NA,32.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167695,5,-4.28861,2.56588,-1.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167900,3.51639,-4.0328,3.33423,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168144,5,-4.27247,2.49159,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168369,5,-4.84734,3.24684,NA,NA,NA,NA,NA,NA,NA,374.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168582,5,-3.96839,2.92634,NA,NA,NA,NA,NA,NA,NA,NA,NA,411.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168755,5,-3.98061,1.92061,NA,NA,NA,NA,NA,NA,NA,NA,153.442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168914,5,-4.00625,0.522055,NA,NA,NA,NA,NA,NA,NA,-0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169140,4.59266,-3.83013,2.53153,NA,NA,NA,NA,NA,NA,NA,NA,15.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169320,4.99203,-2.96403,2.71399,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169560,5,-3.08302,3.08078,NA,NA,NA,NA,NA,NA,NA,174.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169744,4.80687,-2.40373,1.86368,NA,NA,NA,NA,NA,256.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169925,4.62101,-2.43292,-0.362401,67.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170102,5,-1.88595,0.425649,NA,317.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170387,5,-2.2096,0.624872,NA,NA,NA,9.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170498,5,-1.71195,1.16287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170703,5,-2.67864,1.97231,NA,NA,NA,35.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170944,4.66963,-3.60981,1.01086,NA,NA,NA,NA,54.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171181,4.1011,-5,1.48214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-92.29,NA,NA,NA,NA,NA,NA,NA,NA,NA
171371,4.62013,-5,1.39045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.922,NA,NA
171532,4.75754,-5,0.0781242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.468
171702,2.85715,-5,-0.23747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.404,NA,NA,NA
171922,4.21149,-5,-1.08819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.362,NA,NA,NA
172162,2.73601,-4.31506,-1.06557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.073,NA,NA,NA,NA,NA
172305,0.500273,-2.53336,-0.697331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.239,NA,NA,NA,NA
172488,2.75686,-1.76275,0.250045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.803,NA,NA,NA,NA
172663,2.11013,0.275142,-0.0793277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.497,NA,NA,NA,NA,NA,NA
172853,1.69971,0.0306721,0.00891954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.199,NA,NA,NA,NA,NA,NA
173111,1.06116,-0.376356,0.698901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.171,NA,NA,NA,NA,NA,NA
173241,0.622451,1.02446,-0.109578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.833,NA,NA,NA,NA,NA,NA
173523,0.27796,-0.103556,-1.81012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.734,NA,NA,NA,NA,NA,NA
173795,0.191972,-0.615536,-1.35288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,633.413,NA,NA,NA,NA,NA,NA
173812,0.212644,-0.944827,-1.69369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.357,NA,NA,NA,NA,NA,NA
174017,0.182704,-2.68178,-2.72405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.239,NA,NA,NA,NA,NA,NA,NA
174250,0.704525,-1.43634,-1.86217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.26,NA,NA,NA
174523,2.17221,-1.81115,-2.9996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.035,NA,NA,NA,NA,NA,NA,NA,NA
174618,4.24464,-3.08351,-3.95983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,619.739,NA,NA,NA,NA,NA,NA,NA,NA
174870,2.91111,-2.52281,-4.37363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.238,NA
175121,2.50462,-2.04385,-3.95529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183.261,NA,NA,NA,NA,NA,NA,NA,NA
175212,3.0846,-1.16375,-4.63713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.797,NA,NA,NA,NA,NA,NA,NA,NA
175419,2.15269,-0.945407,-4.38406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.015,NA,NA
175707,0.479042,-0.258547,-2.96874,NA,NA,NA,NA,199.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175838,1.95967,0.164664,-2.4279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176044,2.86456,2.37006,-3.75512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.212,NA,NA,NA,NA,NA,NA,NA
176237,2.71663,2.54194,-4.42416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.414,NA,NA,NA,NA,NA,NA,NA
176427,1.23043,2.08453,-4.27814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.269,NA,NA,NA,NA,NA,NA,NA,NA
176766,0.92495,1.22656,-3.70795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.935,NA,NA,NA,NA,NA,NA,NA
176869,0.541108,2.65388,-3.40571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.849,NA,NA,NA,NA
177001,-0.360054,2.27721,-2.92517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.029,NA,NA,NA,NA,NA,NA
177360,-0.416984,1.32762,-3.71416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.56,NA,NA,NA,NA,NA,NA
177524,-0.270365,0.247,-2.86429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.188,NA,NA,NA,NA,NA,NA
177736,1.77829,-0.762404,-2.28983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.428,NA,NA,NA,NA,NA,NA
177907,1.29041,-1.57677,-2.01738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480.429,NA,NA,NA,NA
178050,0.539957,-1.38994,-3.2739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.735
178373,1.65045,0.364229,-3.38878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.632,NA,NA,NA,NA
178443,3.94708,-0.315143,-4.18221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.098
178603,2.60732,-0.673851,-4.35608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.865,NA,NA,NA,NA
178971,1.91425,-0.834676,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240.213,NA,NA,NA,NA,NA,NA
179177,1.8047,-1.12173,-3.05644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.937,NA,NA,NA,NA,NA,NA
179296,2.08669,-1.5255,-3.14354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-36.708,NA,NA,NA,NA,NA
179525,1.68771,-1.59075,-3.16104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.27
179705,1.4896,-1.85418,-3.43292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-39.562
179867,4.25212,-0.836289,-3.60776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-260.132,NA,NA,NA
180121,4.2196,-1.04376,-4.64328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239.191,NA,NA
180361,2.95026,-0.498721,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.415
180577,4.0255,-0.905443,-4.46346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.431,NA,NA
180758,2.67659,-0.316178,-4.06394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402.24,NA,NA,NA,NA,NA,NA,NA,NA
180818,1.8552,-2.23106,-2.73981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.428,NA
181080,1.97038,-1.42086,-2.88909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402.444,NA,NA,NA,NA,NA,NA,NA,NA
181306,3.19173,-0.586377,-3.33928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.596,NA,NA,NA,NA,NA,NA,NA
181563,4.61642,-1.32604,-3.59143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374.375,NA,NA
181782,5,-3.06248,-2.71907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.499,NA,NA,NA,NA
181910,5,-3.11772,-2.63748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.578,NA,NA,NA,NA,NA
182087,4.04512,-1.27295,-1.98274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262.039,NA,NA,NA,NA,NA,NA
182323,4.04885,-0.455871,-2.74727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.014,NA,NA,NA,NA,NA,NA
182429,4.09587,1.1471,-3.89389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.59,NA,NA,NA,NA,NA,NA
182773,2.94279,0.188334,-4.9286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.469,NA,NA,NA,NA,NA,NA
182967,2.40373,-0.075145,-4.54157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.588,NA,NA,NA,NA,NA
183175,3.15319,-0.342192,-3.28034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.665,NA,NA,NA,NA,NA
183302,3.43472,0.925445,-3.83541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.695
183527,4.50263,2.58345,-4.354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.997,NA,NA
183669,4.57012,2.94115,-4.2415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.801,NA,NA
183962,5,2.95824,-3.56333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.724,NA,NA
184018,4.0761,2.74112,-3.17093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.704,NA,NA
184356,4.25498,3.05355,-3.73129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001,NA,NA
184423,2.25121,2.15328,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.448,NA,NA
184613,0.770741,1.41796,-4.68346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.142,NA,NA
184994,0.7572,2.90525,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185077,1.06433,1.30527,-4.98366,NA,NA,NA,NA,9.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185391,1.18207,2.23854,-4.98807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185548,2.68581,2.40617,-4.29352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.179,NA
185700,2.16896,2.56591,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.806,NA,NA
185886,1.5737,2.71408,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.821,NA,NA,NA,NA,NA,NA,NA,NA
186153,3.88428,3.4238,-3.35635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.884,NA,NA,NA,NA,NA,NA,NA,NA,NA
186209,5,3.03404,-3.61484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186556,5,2.58901,-2.46776,NA,NA,33.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186677,5,3.24937,-2.88911,NA,275.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186825,5,3.27644,-3.40281,-21.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187024,5,4.47147,-2.76192,NA,1.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187253,5,3.14201,-1.79543,NA,NA,NA,NA,NA,NA,NA,24.914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187555,4.50721,3.79775,-2.05628,NA,NA,NA,NA,NA,NA,-0.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187626,3.89948,2.70847,-2.56429,NA,NA,NA,NA,NA,NA,NA,NA,105.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187865,4.21021,1.76945,-4.70734,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188000,3.79131,0.296666,-4.99661,NA,NA,NA,NA,NA,NA,NA,171.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188351,3.60897,1.04117,-4.43546,NA,NA,NA,NA,NA,NA,NA,24.712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188400,4.16287,1.27889,-3.79714,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188685,4.47605,1.79352,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-120.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188954,3.68085,3.91034,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189148,2.87635,4.08842,-5,NA,NA,NA,NA,NA,NA,NA,NA,61.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189247,3.0559,3.29272,-4.25245,NA,NA,NA,NA,NA,NA,NA,2.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189413,3.36653,4.59662,-4.57079,NA,NA,NA,NA,NA,NA,NA,-63.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189636,4.61115,5,-3.91724,NA,NA,NA,NA,NA,NA,NA,NA,NA,1667.695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189847,3.66856,4.25556,-3.20349,NA,NA,NA,NA,NA,NA,NA,NA,NA,-268.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190011,2.79923,5,-3.78022,NA,NA,NA,NA,NA,NA,NA,NA,230.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190360,3.34065,5,-2.36459,NA,NA,NA,NA,NA,NA,NA,NA,NA,586.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190488,3.23471,3.80929,-2.69465,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190773,3.89754,3.55286,-0.923867,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190967,5,3.78498,-0.252088,NA,NA,NA,NA,NA,NA,NA,1137.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191056,5,2.49339,-1.98109,NA,NA,NA,NA,NA,NA,156.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191311,5,2.47426,-0.792475,332.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191430,4.21185,4.53347,0.019927,NA,NA,NA,NA,NA,-10.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191649,5,5,0.124924,NA,NA,NA,NA,NA,NA,1.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191850,5,4.08105,-0.350606,NA,NA,NA,NA,NA,NA,NA,NA,NA,1348.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192073,4.71081,2.99232,-0.994267,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192298,3.40438,2.35787,-0.911556,NA,NA,NA,NA,NA,NA,NA,NA,NA,851.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192532,2.84578,1.42906,-1.68842,NA,NA,NA,NA,NA,NA,NA,NA,NA,220.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192763,2.68711,1.24957,-1.66098,NA,NA,NA,NA,NA,NA,NA,NA,NA,295.834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192830,2.526,-0.0370697,-1.15055,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193187,0.290131,-0.22058,-1.00433,NA,NA,NA,NA,NA,NA,NA,NA,667.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193341,-0.626129,0.226792,-0.619825,NA,NA,NA,NA,NA,NA,NA,NA,NA,2489.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193544,-0.170544,2.60593,-0.836314,NA,NA,NA,NA,NA,NA,NA,NA,NA,1094.887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193724,1.99769,2.28126,-1.41051,NA,NA,NA,NA,NA,83.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193872,1.23505,2.73429,-0.920794,NA,NA,52.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194167,0.972757,3.16995,-0.65066,-187.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194361,0.552643,4.2081,-2.4843,NA,NA,NA,-27.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194512,-0.446279,3.17426,-2.91205,NA,NA,NA,-10.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194619,-1.57328,3.17366,-3.65836,NA,NA,43.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194973,-1.01824,2.76492,-2.58296,NA,NA,NA,-151.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195077,-1.24511,1.3944,-1.60039,NA,-494.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195357,-0.686388,1.7427,-1.47492,1036.837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195558,-2.33419,2.81692,-3.01925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.546,NA,NA,NA,NA,NA,NA,NA,NA,NA
195749,-1.58654,4.01372,-3.32107,NA,NA,NA,NA,-3.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195848,0.847271,5,-3.22017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309.613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196143,1.43154,3.80294,-2.69498,NA,NA,-21.707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196307,-0.63848,2.52103,-0.93994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313.939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196455,1.59267,2.52952,-1.36742,6.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196645,0.235842,3.49973,0.710009,NA,16.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196930,1.34556,3.6221,-0.647568,NA,NA,-61.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197002,0.437725,3.587,-2.88482,NA,NA,NA,NA,36.981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197202,0.58079,4.31409,-2.22719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197505,0.781671,3.6893,-2.79648,NA,NA,NA,NA,-17.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197638,-0.243088,3.51305,-2.9842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.355,NA,NA,NA,NA,NA,NA,NA,NA,NA
197857,-0.245733,5,-3.38818,NA,NA,NA,-162.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198081,2.95116,4.99725,-1.94541,NA,NA,77.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198207,5,5,-2.20379,NA,NA,205.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198500,4.18119,5,-3.00826,NA,NA,526.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198739,3.9432,3.36204,-3.89853,NA,NA,29.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198810,2.6928,2.03369,-3.58956,NA,NA,NA,-3.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199079,1.69958,3.07918,-4.5642,17.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199303,1.40457,3.78606,-3.98861,NA,NA,NA,NA,-65.339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199560,2.99868,4.31852,-4.50502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199617,2.07454,4.53192,-4.72052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.418,NA,NA,NA,NA,NA,NA,NA,NA
199997,0.918224,3.18774,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-223.443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
