id,x0,x1,x2,fitness-1.5,fitness-3.5,fitness-4,fitness-5,fitness-4.5,fitness-2.5,fitness-1,fitness1,fitness-2,fitness0,fitness0.5,fitness4,fitness4.5,fitness2.5,fitness2,fitness3,fitness5,fitness-0.5,fitness1.5,fitness-3,fitness3.5
167567,3.02367,3.71314,-1.07818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.38,NA
167766,3.01927,4.2331,-1.49572,NA,NA,NA,NA,NA,NA,NA,NA,24.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167985,3.12826,5,-1.77269,-9.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168158,3.92681,5,-3.33683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.266,NA
168378,2.72094,5,-2.50698,NA,5.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168589,1.56679,3.73794,-1.00525,NA,NA,NA,NA,NA,0.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168703,2.00608,3.04191,-1.27643,NA,NA,-11.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168909,1.84887,4.05266,-0.000490116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.562,NA
169087,2.09523,2.37891,1.07118,NA,0.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169384,2.59944,1.89928,-0.322617,NA,-30.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169480,2.04827,2.47848,-1.01759,NA,NA,NA,NA,NA,NA,NA,NA,-0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169732,2.20679,2.03152,-1.43238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.717,NA
169945,0.711963,1.95025,-2.29793,-8.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170150,1.34161,2.53412,-1.46643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170325,1.37607,1.8276,-0.848196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.673
170512,0.548005,2.40934,-1.43101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.543,NA,NA,NA,NA,NA,NA,NA,NA
170753,0.159313,1.76666,-1.72232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.746,NA,NA,NA,NA,NA,NA,NA,NA
170952,1.28529,1.20412,-3.32007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.762,NA,NA,NA,NA,NA,NA,NA,NA,NA
171131,0.767934,1.29256,-2.34734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-49.755,NA,NA,NA,NA,NA
171216,2.81936,1.45942,-2.43928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.187,NA,NA,NA,NA,NA,NA,NA
171467,1.60191,2.81446,-3.59987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.187,NA,NA,NA,NA,NA,NA
171708,-0.134134,1.71434,-4.934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.521,NA,NA,NA,NA,NA,NA
171924,0.418562,1.93289,-4.75645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.942,NA,NA,NA,NA,NA,NA,NA
172084,0.787556,1.56658,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.181,NA,NA
172208,-0.253758,-1.08596,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.82,NA,NA,NA,NA,NA,NA
172458,-0.655236,-1.93458,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76.828,NA,NA,NA,NA,NA,NA
172784,-0.24171,-0.978207,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,624.869,NA,NA
172839,-0.924766,-1.8174,-4.08713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173009,-1.14484,-0.659231,-4.61624,NA,NA,NA,NA,NA,NA,105.242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173364,-0.773993,1.09988,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173427,0.706182,0.653519,-5,181.381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173786,1.71527,0.50729,-5,NA,NA,NA,NA,NA,NA,138.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173851,1.90976,0.238703,-4.28594,NA,NA,NA,NA,NA,3.861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174025,1.82073,-0.302459,-5,NA,121.961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174326,1.59582,-0.625906,-5,NA,NA,NA,NA,-10.029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174452,0.565024,-0.557779,-5,NA,NA,NA,NA,9.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174610,0.519323,-0.57926,-4.23313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.104,NA
174970,2.12437,-0.696549,-4.65926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.123,NA
175182,2.26004,-1.13769,-5,NA,NA,NA,NA,NA,NA,NA,NA,20.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175342,3.07785,-1.53925,-4.65213,NA,NA,NA,NA,NA,56.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175536,2.04986,-2.99294,-5,NA,NA,NA,NA,NA,1.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175793,1.88656,-2.07678,-4.96565,NA,NA,NA,NA,NA,NA,NA,NA,240.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175801,1.86494,-1.55963,-3.93275,NA,NA,NA,NA,NA,169.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176165,0.920156,-1.32035,-4.08399,796.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176256,0.769714,-0.0824531,-3.65546,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176443,0.588546,-1.30876,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176623,1.30208,-2.80321,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.42,NA,NA,NA
176854,1.5605,-1.82953,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177122,0.423341,-1.84093,-4.51573,NA,NA,NA,NA,NA,NA,NA,36.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177274,2.33582,-3.28253,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177508,1.72926,-3.80064,-4.49957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-97.321,NA,NA,NA
177654,2.48247,-3.751,-4.83854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.172,NA,NA
177948,1.97726,-3.57597,-3.64855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.155,NA,NA,NA,NA,NA,NA,NA
178175,2.10413,-3.88662,-2.56616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.305,NA,NA,NA,NA,NA,NA
178277,1.84878,-4.10775,-0.989759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.064,NA,NA,NA,NA,NA,NA,NA
178460,2.43909,-4.04726,-0.553688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.921,NA,NA,NA,NA,NA,NA,NA,NA,NA
178754,2.21054,-3.12929,-1.95686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370.19,NA,NA,NA,NA
178907,3.56197,-3.1444,-3.95365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.103,NA,NA,NA,NA,NA,NA,NA,NA
179009,2.98225,-3.95852,-1.89179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-94.506,NA,NA,NA,NA
179302,4.10236,-4.04164,-3.81721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.147,NA,NA,NA,NA,NA,NA,NA,NA
179503,5,-3.20996,-3.92918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.005,NA,NA,NA,NA,NA,NA,NA,NA
179602,5,-3.26089,-1.85362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.308,NA,NA,NA,NA,NA,NA,NA,NA,NA
179857,5,-2.96534,-2.32719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.417
180189,5,-3.25239,-2.71564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.369,NA,NA,NA,NA,NA,NA,NA
180262,5,-2.07652,-1.99953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260.316,NA,NA
180594,3.85747,-1.30849,-4.1097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.066,NA,NA,NA,NA,NA
180747,4.93334,-0.550174,-3.67462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.841,NA,NA,NA,NA,NA,NA,NA
180918,5,1.28764,-4.15743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.991,NA,NA,NA,NA,NA,NA
181116,4.94956,3.35893,-3.64053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.58,NA,NA,NA,NA,NA
181370,4.65318,2.87096,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.475,NA,NA,NA,NA,NA,NA,NA,NA
181467,5,2.72416,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.496,NA,NA,NA,NA,NA,NA,NA,NA
181684,5,1.86938,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.036,NA,NA,NA,NA,NA,NA,NA,NA,NA
181962,4.44247,-0.665847,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-571.077,NA,NA,NA,NA,NA,NA,NA,NA
182028,3.69989,-1.61212,-3.85052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-62.856
182313,2.71486,-1.16632,-2.47662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.526,NA,NA,NA,NA,NA,NA,NA
182416,4.19085,-0.376459,-3.32781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.853,NA,NA,NA,NA,NA,NA
182774,3.27744,-1.41062,-3.00849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-424.536,NA,NA,NA,NA,NA,NA
182935,3.07096,-2.72664,-2.93503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.548,NA,NA,NA,NA,NA,NA
183015,4.7569,-4.41329,-4.6038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.602,NA,NA,NA,NA,NA,NA,NA
183210,4.35604,-5,-4.91005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-118.714,NA,NA,NA,NA,NA,NA,NA
183508,4.5834,-4.64661,-2.55549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.486,NA,NA
183678,4.79652,-5,-1.28328,NA,NA,NA,NA,NA,NA,NA,24.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183863,5,-4.39453,-2.34783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44.459,NA,NA
184177,5,-3.53438,-2.44458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.959,NA,NA,NA,NA,NA,NA,NA
184206,5,-4.32067,-2.74252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.061,NA,NA,NA,NA,NA,NA
184584,5,-4.1617,-1.48361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-209.407,NA,NA
184680,3.90434,-3.36826,-1.87418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.333,NA,NA
184933,2.84424,-3.85846,-1.07496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.103,NA,NA
185153,2.12662,-5,-0.788601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185381,2.87371,-4.42079,-0.665343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-141.17,NA,NA,NA,NA,NA,NA
185552,2.34984,-5,0.625821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.127,NA,NA,NA,NA,NA,NA
185744,2.84231,-4.24669,-1.88115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.393,NA,NA,NA,NA,NA,NA,NA
185869,2.87589,-3.5488,-1.9448,NA,NA,NA,NA,NA,NA,NA,-72.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186059,3.4767,-4.87311,-0.57828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.862,NA,NA,NA
186394,3.58964,-5,-0.880378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.187,NA,NA,NA
186548,4.29414,-5,-0.122396,NA,NA,NA,NA,NA,-150.162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186776,3.4968,-5,-1.57735,NA,NA,NA,NA,NA,NA,NA,NA,18.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186902,3.44677,-5,-2.3601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.944,NA
187059,2.5686,-5,-3.42573,NA,NA,NA,NA,NA,-0.933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187214,4.24599,-5,-3.70081,NA,NA,NA,NA,NA,NA,38.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187407,4.46537,-4.27123,-1.65815,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187755,4.39072,-2.58301,-3.48784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.709,NA,NA,NA
187990,5,-2.69565,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188189,5,-2.13104,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488.049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188239,5,-3.48016,-1.96886,NA,NA,NA,NA,NA,NA,NA,NA,NA,998.844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188524,4.36891,-3.22752,-2.7326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.275,NA,NA,NA
188661,2.14191,-2.90101,-0.434909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188837,2.36837,-2.52993,-2.54593,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189115,3.22863,-3.49393,-3.3297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46.759,NA,NA,NA
189239,3.71833,-4.96482,-2.76931,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189563,1.83745,-3.59394,-2.76479,NA,NA,NA,NA,NA,NA,NA,2.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189767,2.34741,-3.0373,-2.42379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.284,NA,NA
189984,0.807006,-3.55191,-1.63072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-153.451,NA,NA,NA,NA,NA,NA
190156,0.443889,-3.98472,-0.10752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.194,NA,NA,NA,NA,NA,NA,NA,NA,NA
190293,-0.511242,-4.65697,-0.424782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.464
190456,-0.827682,-4.16264,0.944029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.57
190744,-1.96146,-2.79437,-0.786078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.004,NA,NA,NA,NA,NA
190905,-4.06054,-3.12959,0.357173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.9,NA,NA,NA,NA,NA
191140,-4.37757,-1.69414,-0.549687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.677,NA,NA,NA,NA,NA,NA,NA,NA,NA
191235,-5,-1.97702,-1.66227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.033,NA,NA,NA,NA,NA,NA,NA
191481,-5,-2.32831,-1.77721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.901,NA,NA,NA,NA,NA
191743,-4.86725,-3.66163,-2.12559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.185
191943,-4.7001,-3.18916,-1.11998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.091,NA,NA,NA,NA,NA
192025,-5,-5,-0.0336519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.39,NA,NA,NA,NA,NA
192288,-5,-5,0.383727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.564,NA,NA,NA,NA,NA,NA
192413,-5,-5,1.83052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.446,NA,NA
192623,-4.32469,-3.35989,0.806518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.311,NA,NA,NA,NA,NA,NA
192948,-3.33692,-3.22557,2.41068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.747,NA,NA,NA,NA,NA,NA
193056,-4.25835,-3.59141,3.38644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.855,NA,NA
193391,-4.64757,-3.24365,4.08931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.089,NA,NA,NA,NA,NA,NA,NA
193484,-4.10062,-2.59014,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.719,NA,NA,NA,NA,NA,NA,NA
193676,-4.34475,-1.63256,4.9034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287.392,NA,NA,NA,NA,NA
193852,-4.63159,-0.643544,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1445.927,NA,NA,NA,NA
194147,-5,0.0932076,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285.341,NA,NA,NA,NA
194348,-5,-0.598862,4.16455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1124.406,NA,NA,NA,NA
194488,-5,-0.739302,4.17698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2612.797,NA,NA,NA,NA
194659,-3.92176,0.885809,4.93243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.973
194895,-3.57421,1.13061,4.24807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.632,NA,NA,NA,NA,NA,NA,NA,NA,NA
195062,-1.24059,2.94885,3.87246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-302.484,NA,NA,NA,NA
195240,-1.43478,2.43909,2.91131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404.053,NA,NA,NA,NA
195584,-0.246967,2.91076,2.18739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.182,NA,NA,NA,NA
195695,1.58828,0.0939292,1.17649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.901,NA,NA,NA,NA
195856,2.85582,0.980959,1.69763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-101.01,NA,NA,NA,NA
196158,2.32763,1.13275,2.0728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.129,NA,NA,NA,NA,NA,NA,NA,NA,NA
196305,2.28571,2.95082,3.21264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-127.611,NA,NA,NA,NA
196434,2.60575,2.10361,3.78281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.627,NA,NA,NA,NA
196635,2.69901,2.26642,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343.773,NA,NA,NA,NA,NA,NA,NA,NA
196900,1.59718,1.19271,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.924,NA,NA,NA,NA,NA,NA,NA,NA,NA
197153,0.41235,1.67907,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,573.652,NA,NA,NA,NA
197398,0.126367,1.93556,2.84459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.513,NA,NA,NA,NA,NA
197577,1.24846,1.36822,2.73353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.744,NA,NA,NA,NA,NA,NA,NA
197703,1.12733,1.63493,1.87866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.941,NA,NA,NA,NA,NA
197931,1.05206,1.83041,3.44348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.408,NA,NA,NA,NA,NA,NA
198182,1.36752,1.43766,2.767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.059,NA,NA,NA,NA,NA,NA,NA
198343,2.53146,0.927432,3.59572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.762,NA,NA,NA,NA,NA
198472,1.48515,1.2678,3.27962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.46,NA,NA
198798,1.75752,0.514607,2.29589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.336
198948,2.0383,-0.778317,3.12615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.822,NA,NA,NA,NA,NA,NA,NA,NA
199193,2.93542,-1.54365,0.862262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.359
199293,2.5381,-1.99104,0.488999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.854,NA,NA,NA,NA,NA,NA
199582,2.27182,-2.75222,2.4302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.824,NA,NA,NA
199689,2.46599,-2.60617,1.70545,NA,NA,NA,NA,NA,NA,-115.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199998,1.8743,-3.23963,3.43669,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
