id,x0,x1,x2,fitness-4,fitness-2.5,fitness-1.5,fitness-2,fitness-3,fitness-5,fitness-3.5,fitness-4.5,fitness-0.5,fitness0,fitness2,fitness3.5,fitness2.5,fitness3,fitness1.5,fitness1,fitness0.5,fitness-1,fitness4.5,fitness5,fitness4
167121,3.93666,-3.47105,4.45643,NA,NA,24.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167330,4.14525,-3.96688,4.20547,NA,NA,NA,53.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167544,3.80227,-4.38457,4.96093,NA,NA,NA,NA,67.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167761,0.755765,-5,3.90422,NA,72.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167983,0.124808,-5,3.45315,NA,NA,NA,NA,NA,NA,0.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168113,-0.361217,-4.47902,3.50923,NA,NA,NA,NA,NA,NA,15.886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168269,1.78757,-2.47447,3.54022,2.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168473,0.395153,-2.54704,3.1391,NA,NA,NA,NA,NA,40.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168624,1.90318,-2.14266,3.4912,NA,NA,NA,NA,NA,NA,-17.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168863,0.564282,-1.24878,4.09284,NA,NA,NA,32.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169002,0.854829,-1.65444,4.35173,NA,362.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169251,1.27347,-2.1131,5,NA,NA,NA,682.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169408,0.863271,-1.4428,4.45583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,447.16,NA,NA,NA
169694,0.39171,-2.45075,3.29761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.49,NA,NA,NA,NA
169913,1.61619,-3.62482,3.30802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.816,NA,NA,NA
170064,1.79187,-3.58317,3.48224,NA,NA,68.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170293,1.40961,-3.53948,4.7504,NA,NA,636.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170507,0.139352,-2.07416,3.75497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.233,NA,NA,NA
170626,-0.0339884,-0.692412,5,NA,NA,8711.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170974,1.21255,-0.436042,4.46272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.735,NA,NA,NA
171004,1.10296,1.81006,3.55172,NA,NA,NA,-2.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171391,1.18353,0.699802,0.229081,NA,NA,NA,79.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171474,1.47572,1.39104,-0.698845,NA,NA,NA,NA,-64.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171724,0.0130741,3.50182,-1.09431,9.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171855,-0.139076,1.19163,-1.38993,NA,NA,NA,NA,NA,NA,NA,287.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172192,-0.417106,0.347035,-1.73369,-8.606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172391,-1.09245,1.58574,-2.04835,NA,NA,NA,NA,NA,12.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172480,-1.26107,1.84119,-2.45922,NA,NA,NA,NA,NA,219.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172612,-1.23409,2.58921,-4.19775,NA,NA,NA,NA,NA,NA,NA,8.934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172872,-2.26821,3.86365,-2.88298,11.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173040,-1.34428,3.10969,-2.09932,NA,NA,NA,NA,318.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173208,-0.636548,4.97339,-1.0274,NA,-1918.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173577,-0.338208,5,-1.84291,NA,NA,NA,NA,NA,NA,NA,NA,641.162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173696,-0.570822,5,-0.760605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13096.338,NA,NA,NA
173812,0.498907,5,1.55991,NA,NA,NA,11.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174010,1.88351,4.70827,0.939667,NA,NA,NA,NA,NA,NA,NA,NA,864.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174345,2.61257,5,3.12384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.419,NA,NA,NA,NA
174525,3.74137,3.99686,2.1801,NA,NA,NA,NA,NA,NA,NA,NA,9.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174779,4.01432,3.59161,2.20933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.826,NA,NA,NA
174953,4.64701,3.20427,2.07582,NA,NA,-47.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175177,5,4.13408,2.05906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.065,NA,NA,NA
175341,4.28346,5,1.52753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,606.314,NA,NA,NA
175474,5,4.05955,0.687093,NA,NA,NA,NA,NA,NA,NA,NA,NA,222.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175615,4.94051,5,0.55916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.832,NA,NA,NA,NA,NA
175805,4.27509,5,1.67956,NA,NA,NA,NA,NA,NA,NA,NA,NA,939.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176178,3.22203,5,2.05175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.69,NA,NA,NA,NA,NA,NA
176342,1.17735,4.21163,2.83376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.446,NA,NA,NA,NA,NA,NA,NA,NA
176463,2.15249,4.39122,2.09063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.234,NA,NA,NA,NA,NA
176791,2.27192,5,2.4173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.968,NA,NA,NA,NA,NA
176898,2.4937,5,3.33987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.132,NA,NA,NA,NA,NA,NA,NA,NA
177090,3.15093,4.37194,0.776773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.991,NA,NA,NA,NA,NA,NA,NA,NA
177286,5,4.58763,-0.35905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638.462,NA,NA,NA,NA,NA,NA,NA
177534,3.98692,3.9702,-1.62157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.248,NA,NA,NA,NA,NA,NA,NA
177665,2.82428,5,-0.100679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.871
177978,2.02584,2.74771,0.931334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.08,NA
178005,3.9165,1.52089,-0.383829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.53,NA
178369,3.65152,1.22033,-1.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.673,NA
178585,4.61589,1.28621,-2.00334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-330.954
178714,2.64152,2.64397,-2.83751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178801,3.28065,2.57527,-3.18825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.96,NA,NA,NA,NA,NA,NA,NA
179126,3.75745,2.65609,-3.07054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.497,NA,NA
179346,3.74673,3.52505,-3.83975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.823,NA,NA,NA,NA,NA,NA,NA
179469,3.44925,3.06502,-4.00836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.351,NA,NA,NA,NA,NA
179774,3.48798,4.75017,-3.57813,NA,NA,NA,NA,NA,NA,NA,NA,-269.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179924,4.44187,3.96914,-4.10184,NA,NA,NA,21.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180043,4.80464,4.42368,-2.79126,NA,NA,NA,NA,23.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180202,4.04208,4.60054,-3.90837,NA,NA,NA,NA,52.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180440,4.3148,5,-3.92588,NA,NA,NA,NA,NA,NA,28.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180740,4.80018,5,-3.38153,NA,NA,NA,NA,801.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180862,3.27464,5,-3.01758,NA,NA,NA,NA,82.682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181150,1.90209,4.07923,-1.77234,NA,NA,NA,NA,NA,0.523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181264,2.70511,3.43971,-2.81354,18.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181461,1.04655,1.97017,-4.2032,NA,1.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181618,1.4693,1.29341,-4.56909,NA,NA,NA,57.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181939,3.60193,1.69252,-4.9438,NA,22.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182102,1.44126,2.76289,-4.24452,NA,NA,NA,NA,NA,NA,1.662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182240,1.92884,3.64365,-2.10713,NA,NA,NA,NA,-15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182449,1.83867,4.42579,-1.72799,NA,73.772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182618,1.68656,3.30847,0.455642,NA,NA,NA,96.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182957,0.916793,1.72275,1.3512,NA,NA,NA,NA,-25.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183092,1.77823,2.00064,3.06649,NA,NA,NA,NA,NA,NA,0.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183338,0.428939,1.78145,2.49039,NA,NA,NA,NA,5.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183472,-0.17655,0.107537,0.810452,38.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183795,-0.141111,0.454017,0.248841,NA,NA,NA,NA,249.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183910,-0.336197,0.40848,-1.43382,NA,NA,NA,NA,NA,NA,451.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184079,0.272404,-1.16981,0.696203,NA,NA,NA,NA,-43.626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184214,-0.405877,-0.0993076,0.47341,NA,NA,320.781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184458,-0.0425093,-0.472079,-0.168527,NA,157.977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184770,-0.272181,0.68191,-0.750583,NA,903.978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184876,-0.664567,0.787314,-1.37384,NA,1682.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185181,-1.94201,-0.155407,-1.77398,NA,NA,NA,3.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185393,-2.82007,-1.47459,-1.86358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,832.411,NA,NA,NA
185537,-3.30554,-0.605067,-1.80834,NA,NA,NA,NA,NA,NA,NA,NA,34.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185664,-3.65006,-1.31396,-2.61696,NA,NA,NA,NA,NA,NA,NA,NA,226.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185819,-2.41587,-3.13887,-2.24889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.63,NA,NA,NA
186028,-3.27941,-4.61787,-1.66673,NA,NA,NA,NA,3.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186278,-3.95434,-2.85975,-1.53517,NA,NA,NA,386.864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186561,-3.6697,-3.95224,0.27924,NA,NA,NA,62.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186613,-4.68514,-2.68315,0.783781,NA,-8.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186910,-5,-1.70848,0.672228,NA,NA,230.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187102,-5,-0.573348,0.861015,200.772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187334,-5,-1.26617,0.861303,NA,NA,NA,NA,NA,NA,NA,140.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187406,-5,-2.30907,2.66203,-4.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187628,-5,-3.50833,2.56327,NA,NA,NA,NA,-4.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187912,-4.72821,-2.47008,1.89639,NA,NA,NA,NA,-3.911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188039,-5,-2.70056,3.07939,NA,NA,-51.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188392,-5,-1.57234,5,NA,NA,3297.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188452,-5,-1.50676,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2768.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188601,-3.54994,-0.327989,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.868,NA,NA,NA
188896,-3.05591,0.516589,5,NA,NA,NA,119.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189188,-3.66,-0.572174,3.92302,NA,20.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189371,-5,0.256367,3.20619,NA,NA,307.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189476,-5,0.335933,3.13339,NA,NA,NA,-27.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189679,-4.62845,0.852388,2.31669,NA,31.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189970,-2.44143,-0.289989,4.04993,NA,NA,NA,-256.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190035,-2.77421,1.32326,4.70428,38.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190291,-1.4055,2.18077,4.60225,NA,NA,NA,NA,NA,NA,NA,347.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190437,-1.01057,0.888109,4.8167,NA,NA,NA,NA,NA,NA,NA,710.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190661,-2.6052,-0.242742,3.79164,NA,NA,NA,NA,NA,241.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190915,-4.29723,-1.46156,2.80827,NA,NA,NA,NA,NA,99.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191123,-5,-2.04763,0.938861,NA,NA,NA,NA,NA,65.242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191302,-5,-3.72769,0.445717,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191504,-4.25615,-3.1996,-0.119994,NA,NA,NA,NA,NA,NA,NA,6.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191761,-4.43535,-3.6419,-0.305658,NA,NA,NA,NA,NA,76.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191924,-5,-2.75189,0.434441,NA,NA,NA,NA,NA,-0.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192093,-5,-1.61483,3.02937,NA,NA,NA,NA,NA,NA,NA,-16.182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192203,-5,-1.87457,1.87994,NA,NA,NA,NA,NA,NA,NA,-62.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192438,-4.05217,-2.55383,1.92079,NA,NA,NA,NA,NA,NA,NA,9.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192726,-2.91501,-2.43821,4.33791,NA,NA,NA,NA,NA,158.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192823,-3.5903,-3.40868,5,NA,NA,NA,NA,NA,127.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193147,-4.47203,-3.82268,4.45996,NA,NA,NA,NA,NA,27.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193240,-3.16578,-3.2308,3.54698,NA,NA,NA,NA,NA,1.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193489,-4.58942,-2.53762,1.94529,NA,NA,NA,NA,NA,34.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193724,-5,-3.23655,1.58318,NA,NA,NA,NA,NA,1.722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193870,-4.49985,-2.48042,1.68035,NA,NA,NA,NA,NA,NA,-10.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194102,-5,-2.52859,3.08182,NA,NA,NA,NA,47.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194333,-4.79049,-3.52884,3.96539,NA,1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194507,-5,-4.16807,4.71363,97.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194694,-3.2979,-3.69732,5,2.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194833,-3.12249,-2.6843,5,NA,127.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195058,-2.00623,-2.7187,5,NA,114.677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195383,-1.49219,-1.76866,4.15598,NA,NA,NA,NA,-0.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195439,-0.491476,-3.09388,4.00947,NA,12.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195689,-1.4276,-3.06968,3.50663,45.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195837,-0.710334,-2.65271,4.0446,NA,NA,NA,NA,NA,NA,NA,-25.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196179,0.971159,-1.86971,5,NA,NA,NA,NA,NA,NA,NA,152.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196288,0.334622,-2.23583,5,NA,NA,NA,NA,118.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196495,-0.287338,-2.14007,5,NA,NA,NA,NA,NA,NA,108.089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196709,-0.22932,-2.47948,4.29498,NA,NA,NA,NA,NA,NA,-50.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196882,0.642513,-1.77009,5,NA,NA,-9.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197033,-0.643729,-1.56464,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,8043.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197218,-0.904301,-0.941225,3.94708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1447.501,NA,NA,NA
197557,-2.69796,-0.751804,4.03523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.756,NA,NA,NA,NA
197763,-3.56432,-3.25603,1.40281,NA,NA,NA,NA,NA,NA,NA,NA,19.187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197800,-3.06566,-2.28771,-0.679756,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198094,-2.86101,-1.80611,-2.01923,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198261,-1.43447,-2.39151,-2.737,NA,NA,-94.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198516,-0.73372,-1.91287,-2.69048,NA,NA,NA,364.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198686,-0.955508,-0.684674,-1.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1277.104,NA,NA,NA
198880,-1.59688,-0.110904,-1.7649,NA,-69.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199167,-2.17548,0.904639,-1.60359,NA,23.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199384,-2.70874,1.17603,-1.95007,NA,-26.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199483,-1.52811,1.90893,-1.3803,NA,NA,NA,825.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199639,-0.827463,2.77413,-3.43661,NA,NA,716.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199997,-0.0627742,2.28565,-2.20683,NA,NA,NA,300.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
